Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
MS450-12-HW,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
MS450-12-HW,,Switch,Layer,L3,2,Wertliste,Attribut
MS450-12-HW,,Switch,Portanzahl,12,3,Wertliste,Attribut
MS450-12-HW,,Switch,Port-Konfiguration,12× QSFP+ (40G),4,Wertliste,Attribut
MS450-12-HW,,Switch,Port-Geschwindigkeit,40G,5,Wertliste,Attribut
MS450-12-HW,,Switch,Uplink-Ports,2× QSFP28 (100G),6,Wertliste,Attribut
MS450-12-HW,,Switch,PoE,Nein,7,Wertliste,Attribut
MS450-12-HW,,Switch,Switching-Kapazität,1360 Gbit/s,8,Wertliste,Attribut
MS450-12-HW,,Switch,Durchsatz,Line-Rate (nicht-blockierend),9,Wertliste,Attribut
MS450-12-HW,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
MS450-12-HW,,Switch,Stromversorgung,Internes Netzteil,11,Wertliste,Attribut
MS450-12-HW,,Switch,Kühlung,Aktiv (temperaturgeregelte Lüfter),12,Wertliste,Attribut
MS450-12-HW,,Switch,Stacking,"Ja – Physisches Stacking (2 dedizierte 100G-Stack-Ports, 400 Gbit/s)",13,Wertliste,Attribut
MS450-12-HW,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
MS450-12-HW,,Switch,Anwendung,"Cloud-gemanagter Enterprise-/Campus-Aggregation (Glasfaser-Aggregation (40G-QSFP+), Layer 3); stapelbarer Switch mit 12× QSFP+ (40G) und 2× QSFP28 (100G); verwaltet über das Cisco Meraki Dashboard (Meraki OS); physisches Stacking (400 Gbit/s); Lizenz separat erforderlich",15,Wertliste,Attribut
