Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
SFP-100M-FX-DELL,"80,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,1G-SR
SFP-1G-SX-DELL,"80,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,1G-SR
SFP-1G-LX-DELL,"80,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,1G-SR
SFP-1G-T-DELL,"72,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,1G-T
SFP-10G-T-DELL,"280,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,10G-T
SFP-10G-T-LP,"280,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,10G-T
SFP-10G-T-RA,"280,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,10G-T
SFP28-25G-SR,"208,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,25G-SR
SFP28-25G-ESR,"208,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,25G-SR
SFP28-25G-LR,"448,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,25G-LR
