Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JL700C,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL700C,,Switch,Layer,L3,2,Wertliste,Attribut
JL700C,,Switch,Portanzahl,36,3,Wertliste,Attribut
JL700C,,Switch,Port-Konfiguration,32× 1/10/25G-SFP28 + 4× 40/100G-QSFP28 (Uplink),4,Wertliste,Attribut
JL700C,,Switch,Port-Geschwindigkeit,"1/10/25 GbE (SFP28, Access), 40/100 GbE (QSFP28-Uplink)",5,Wertliste,Attribut
JL700C,,Switch,Uplink-Ports,4× 40/100G-QSFP28,6,Wertliste,Attribut
JL700C,,Switch,PoE,Nein,7,Wertliste,Attribut
JL700C,,Switch,Switching-Kapazität,"2,4 Tbit/s",8,Wertliste,Attribut
JL700C,,Switch,Durchsatz,Wire-Speed (modellspezifischer Mpps-Wert nicht im Datenblatt ausgewiesen),9,Wertliste,Attribut
JL700C,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL700C,,Switch,Stromversorgung,"2 feldaustauschbare Hot-Swap-Netzteile (N+1, im Bundle); AC 100–240 V",11,Wertliste,Attribut
JL700C,,Switch,Kühlung,3 feldaustauschbare Hot-Swap-Lüfter (Airflow front-to-back),12,Wertliste,Attribut
JL700C,,Switch,Stacking,"VSX (Aruba Virtual Switching Extension) – 2-Node-Hochverfügbarkeit, aktiv-aktiv mit synchronisiertem Forwarding-Zustand (MC-LAG)",13,Wertliste,Attribut
JL700C,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JL700C,,Switch,Anwendung,"Data-Center-25G-Aggregation/ToR (Layer 3, AOS-CX) mit 100G-Uplinks, MACsec, BGP-EVPN/VXLAN und VSX",15,Wertliste,Attribut
JL701C,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL701C,,Switch,Layer,L3,2,Wertliste,Attribut
JL701C,,Switch,Portanzahl,36,3,Wertliste,Attribut
JL701C,,Switch,Port-Konfiguration,32× 1/10/25G-SFP28 + 4× 40/100G-QSFP28 (Uplink),4,Wertliste,Attribut
JL701C,,Switch,Port-Geschwindigkeit,"1/10/25 GbE (SFP28, Access), 40/100 GbE (QSFP28-Uplink)",5,Wertliste,Attribut
JL701C,,Switch,Uplink-Ports,4× 40/100G-QSFP28,6,Wertliste,Attribut
JL701C,,Switch,PoE,Nein,7,Wertliste,Attribut
JL701C,,Switch,Switching-Kapazität,"2,4 Tbit/s",8,Wertliste,Attribut
JL701C,,Switch,Durchsatz,Wire-Speed (modellspezifischer Mpps-Wert nicht im Datenblatt ausgewiesen),9,Wertliste,Attribut
JL701C,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL701C,,Switch,Stromversorgung,"2 feldaustauschbare Hot-Swap-Netzteile (N+1, im Bundle); AC 100–240 V",11,Wertliste,Attribut
JL701C,,Switch,Kühlung,3 feldaustauschbare Hot-Swap-Lüfter (Airflow back-to-front),12,Wertliste,Attribut
JL701C,,Switch,Stacking,"VSX (Aruba Virtual Switching Extension) – 2-Node-Hochverfügbarkeit, aktiv-aktiv mit synchronisiertem Forwarding-Zustand (MC-LAG)",13,Wertliste,Attribut
JL701C,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
