Artikelnummer;Artikelname;Kurzbeschreibung;Beschreibung;URL-Pfad;Artikelgewicht;Versandgewicht;HAN;Hersteller;Versandklasse;Verkaufseinheit;Titel-Tag (SEO);Meta-Description (SEO);Kategorie Ebene 1;Kategorie Ebene 2;Kategorie Ebene 3;Überverkauf Plattform Hexwaren;Bestandsführung aktiv;Überverkäufe möglich
JL700C;HPE Aruba Networking CX 8360 JL700C Managed Switch (L3) – 32× 1/10/25G-SFP28 + 4× 40/100G-QSFP28, 19-Zoll-Rackmontage (1 HE);<p>Der HPE Aruba Networking CX 8360 JL700C ist ein gemanagter Layer-3-Switch der Aruba-CX-8360-Serie mit 32× 1/10/25G-SFP28. Unter AOS-CX übernimmt er den Zugang im Campus-Access-Layer.</p><p>Im Formfaktor 19-Zoll-Rackmontage (1 HE) liefert er eine Switching-Kapazität von 2,4 Tbit/s und bindet per 4× 40/100G-QSFP28 an das Netz an.</p>;"<p>Der HPE Aruba Networking CX 8360 JL700C ist ein gemanagter Layer-3-Switch aus der Aruba-CX-8360-Familie mit 32× 1/10/25G-SFP28, ausgelegt für den Layer-3-Campus-Access und betrieben unter AOS-CX.</p><p>Mit 36 Ports erreicht der JL700C eine Switching-Kapazität von 2,4 Tbit/s bei einer Weiterleitungsrate von Wire-Speed (modellspezifischer Mpps-Wert nicht im Datenblatt ausgewiesen). Der JL700C ist ein Modell ohne PoE und konzentriert sich auf reine Datenanbindung. Die Uplink-Anbindung des JL700C erfolgt über 4× 40/100G-QSFP28; für Hochverfügbarkeit lassen sich zwei JL700C per Aruba VSX (Virtual Switching Extension) zu einem aktiv-aktiven Paar mit synchronisiertem Forwarding-Zustand koppeln.</p><p>Im Gehäuse 19-Zoll-Rackmontage (1 HE) arbeitet der JL700C im Temperaturbereich 0 bis 45 °C; Kühlung und Stromversorgung des JL700C übernehmen 3 feldaustauschbare Hot-Swap-Lüfter (Airflow front-to-back) sowie 2 feldaustauschbare Hot-Swap-Netzteile (N+1, im Bundle); AC 100–240 V. Unter AOS-CX bietet der JL700C Layer-3-Routing (BGP, OSPF, VRF), BGP-EVPN/VXLAN-Overlays, ECMP und Programmierbarkeit per REST-API/Python. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/jl700c;8,19;10,19;JL700C;HP;standard;Stk;HPE Aruba CX 8360 JL700C Switch | Hexwaren;Original HPE Aruba Networking CX 8360 JL700C: gemanagter Layer-3-Switch mit 32× 1/10/25G-SFP28, Switching-Kapazität 2,4 Tbit/s, 4× 40/100G-QSFP28-Uplinks, ohne PoE, 19-Zoll-Rackmontage (1 HE).;Netzwerk & Infrastruktur;Switches;Aruba CX 8360 Switches;TRUE;Y;Y
JL701C;HPE Aruba Networking CX 8360 JL701C Managed Switch (L3) – 32× 1/10/25G-SFP28 + 4× 40/100G-QSFP28, 19-Zoll-Rackmontage (1 HE);<p>Der HPE Aruba Networking CX 8360 JL701C ist ein gemanagter Layer-3-Switch der Aruba-CX-8360-Serie mit 32× 1/10/25G-SFP28. Unter AOS-CX übernimmt er den Zugang im Campus-Access-Layer.</p><p>Im Formfaktor 19-Zoll-Rackmontage (1 HE) liefert er eine Switching-Kapazität von 2,4 Tbit/s und bindet per 4× 40/100G-QSFP28 an das Netz an.</p>;"<p>Der HPE Aruba Networking CX 8360 JL701C ist ein gemanagter Layer-3-Switch aus der Aruba-CX-8360-Familie mit 32× 1/10/25G-SFP28, ausgelegt für den Layer-3-Campus-Access und betrieben unter AOS-CX.</p><p>Mit 36 Ports erreicht der JL701C eine Switching-Kapazität von 2,4 Tbit/s bei einer Weiterleitungsrate von Wire-Speed (modellspezifischer Mpps-Wert nicht im Datenblatt ausgewiesen). Der JL701C ist ein Modell ohne PoE und konzentriert sich auf reine Datenanbindung. Die Uplink-Anbindung des JL701C erfolgt über 4× 40/100G-QSFP28; für Hochverfügbarkeit lassen sich zwei JL701C per Aruba VSX (Virtual Switching Extension) zu einem aktiv-aktiven Paar mit synchronisiertem Forwarding-Zustand koppeln.</p><p>Im Gehäuse 19-Zoll-Rackmontage (1 HE) arbeitet der JL701C im Temperaturbereich 0 bis 40 °C; Kühlung und Stromversorgung des JL701C übernehmen 3 feldaustauschbare Hot-Swap-Lüfter (Airflow back-to-front) sowie 2 feldaustauschbare Hot-Swap-Netzteile (N+1, im Bundle); AC 100–240 V. Unter AOS-CX bietet der JL701C Layer-3-Routing (BGP, OSPF, VRF), BGP-EVPN/VXLAN-Overlays, ECMP und Programmierbarkeit per REST-API/Python. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/jl701c;8,19;10,19;JL701C;HP;standard;Stk;HPE Aruba CX 8360 JL701C Switch | Hexwaren;Original HPE Aruba Networking CX 8360 JL701C: gemanagter Layer-3-Switch mit 32× 1/10/25G-SFP28, Switching-Kapazität 2,4 Tbit/s, 4× 40/100G-QSFP28-Uplinks, ohne PoE, 19-Zoll-Rackmontage (1 HE).;Netzwerk & Infrastruktur;Switches;Aruba CX 8360 Switches;TRUE;Y;Y
JL717C;HPE Aruba Networking CX 8360 JL717C Managed Switch (L3) – 32× 1/10/25G-SFP28 + 4× 40/100G-QSFP28, 19-Zoll-Rackmontage (1 HE);<p>Der HPE Aruba Networking CX 8360 JL717C ist ein gemanagter Layer-3-Switch der Aruba-CX-8360-Serie mit 32× 1/10/25G-SFP28. Unter AOS-CX übernimmt er den Zugang im Campus-Access-Layer.</p><p>Im Formfaktor 19-Zoll-Rackmontage (1 HE) liefert er eine Switching-Kapazität von 2,4 Tbit/s und bindet per 4× 40/100G-QSFP28 an das Netz an.</p>;"<p>Der HPE Aruba Networking CX 8360 JL717C ist ein gemanagter Layer-3-Switch aus der Aruba-CX-8360-Familie mit 32× 1/10/25G-SFP28, ausgelegt für den Layer-3-Campus-Access und betrieben unter AOS-CX.</p><p>Mit 36 Ports erreicht der JL717C eine Switching-Kapazität von 2,4 Tbit/s bei einer Weiterleitungsrate von Wire-Speed (modellspezifischer Mpps-Wert nicht im Datenblatt ausgewiesen). Der JL717C ist ein Modell ohne PoE und konzentriert sich auf reine Datenanbindung. Die Uplink-Anbindung des JL717C erfolgt über 4× 40/100G-QSFP28; für Hochverfügbarkeit lassen sich zwei JL717C per Aruba VSX (Virtual Switching Extension) zu einem aktiv-aktiven Paar mit synchronisiertem Forwarding-Zustand koppeln.</p><p>Im Gehäuse 19-Zoll-Rackmontage (1 HE) arbeitet der JL717C im Temperaturbereich 0 bis 45 °C (Front-to-Back) bzw. 0 bis 40 °C (Back-to-Front); Kühlung und Stromversorgung des JL717C übernehmen Feldaustauschbare Hot-Swap-Lüfter, separat bestellt (Airflow konfigurierbar (front-to-back oder back-to-front)) sowie Feldaustauschbare Hot-Swap-Netzteile, separat bestellt (bis 2, N+1); AC. Unter AOS-CX bietet der JL717C Layer-3-Routing (BGP, OSPF, VRF), BGP-EVPN/VXLAN-Overlays, ECMP und Programmierbarkeit per REST-API/Python. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/jl717c;8,19;10,19;JL717C;HP;standard;Stk;HPE Aruba CX 8360 JL717C Switch | Hexwaren;Original HPE Aruba Networking CX 8360 JL717C: gemanagter Layer-3-Switch mit 32× 1/10/25G-SFP28, Switching-Kapazität 2,4 Tbit/s, 4× 40/100G-QSFP28-Uplinks, ohne PoE, 19-Zoll-Rackmontage (1 HE).;Netzwerk & Infrastruktur;Switches;Aruba CX 8360 Switches;TRUE;Y;Y
JL702C;HPE Aruba Networking CX 8360 JL702C Managed Switch (L3) – 16× 1/10/25G-SFP28 + 2× 40/100G-QSFP28, 19-Zoll-Rackmontage (1 HE);<p>Der HPE Aruba Networking CX 8360 JL702C ist ein gemanagter Layer-3-Switch der Aruba-CX-8360-Serie mit 16× 1/10/25G-SFP28. Unter AOS-CX übernimmt er den Zugang im Campus-Access-Layer.</p><p>Im Formfaktor 19-Zoll-Rackmontage (1 HE) liefert er eine Switching-Kapazität von 1,2 Tbit/s und bindet per 2× 40/100G-QSFP28 an das Netz an.</p>;"<p>Der HPE Aruba Networking CX 8360 JL702C ist ein gemanagter Layer-3-Switch aus der Aruba-CX-8360-Familie mit 16× 1/10/25G-SFP28, ausgelegt für den Layer-3-Campus-Access und betrieben unter AOS-CX.</p><p>Mit 18 Ports erreicht der JL702C eine Switching-Kapazität von 1,2 Tbit/s bei einer Weiterleitungsrate von Wire-Speed (modellspezifischer Mpps-Wert nicht im Datenblatt ausgewiesen). Der JL702C ist ein Modell ohne PoE und konzentriert sich auf reine Datenanbindung. Die Uplink-Anbindung des JL702C erfolgt über 2× 40/100G-QSFP28; für Hochverfügbarkeit lassen sich zwei JL702C per Aruba VSX (Virtual Switching Extension) zu einem aktiv-aktiven Paar mit synchronisiertem Forwarding-Zustand koppeln.</p><p>Im Gehäuse 19-Zoll-Rackmontage (1 HE) arbeitet der JL702C im Temperaturbereich 0 bis 45 °C; Kühlung und Stromversorgung des JL702C übernehmen 3 feldaustauschbare Hot-Swap-Lüfter (Airflow front-to-back) sowie 2 feldaustauschbare Hot-Swap-Netzteile (N+1, im Bundle); AC 100–240 V. Unter AOS-CX bietet der JL702C Layer-3-Routing (BGP, OSPF, VRF), BGP-EVPN/VXLAN-Overlays, ECMP und Programmierbarkeit per REST-API/Python. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/jl702c;7,71;9,71;JL702C;HP;standard;Stk;HPE Aruba CX 8360 JL702C Switch | Hexwaren;Original HPE Aruba Networking CX 8360 JL702C: gemanagter Layer-3-Switch mit 16× 1/10/25G-SFP28, Switching-Kapazität 1,2 Tbit/s, 2× 40/100G-QSFP28-Uplinks, ohne PoE, 19-Zoll-Rackmontage (1 HE).;Netzwerk & Infrastruktur;Switches;Aruba CX 8360 Switches;TRUE;Y;Y
JL703C;HPE Aruba Networking CX 8360 JL703C Managed Switch (L3) – 16× 1/10/25G-SFP28 + 2× 40/100G-QSFP28, 19-Zoll-Rackmontage (1 HE);<p>Der HPE Aruba Networking CX 8360 JL703C ist ein gemanagter Layer-3-Switch der Aruba-CX-8360-Serie mit 16× 1/10/25G-SFP28. Unter AOS-CX übernimmt er den Zugang im Campus-Access-Layer.</p><p>Im Formfaktor 19-Zoll-Rackmontage (1 HE) liefert er eine Switching-Kapazität von 1,2 Tbit/s und bindet per 2× 40/100G-QSFP28 an das Netz an.</p>;"<p>Der HPE Aruba Networking CX 8360 JL703C ist ein gemanagter Layer-3-Switch aus der Aruba-CX-8360-Familie mit 16× 1/10/25G-SFP28, ausgelegt für den Layer-3-Campus-Access und betrieben unter AOS-CX.</p><p>Mit 18 Ports erreicht der JL703C eine Switching-Kapazität von 1,2 Tbit/s bei einer Weiterleitungsrate von Wire-Speed (modellspezifischer Mpps-Wert nicht im Datenblatt ausgewiesen). Der JL703C ist ein Modell ohne PoE und konzentriert sich auf reine Datenanbindung. Die Uplink-Anbindung des JL703C erfolgt über 2× 40/100G-QSFP28; für Hochverfügbarkeit lassen sich zwei JL703C per Aruba VSX (Virtual Switching Extension) zu einem aktiv-aktiven Paar mit synchronisiertem Forwarding-Zustand koppeln.</p><p>Im Gehäuse 19-Zoll-Rackmontage (1 HE) arbeitet der JL703C im Temperaturbereich 0 bis 40 °C; Kühlung und Stromversorgung des JL703C übernehmen 3 feldaustauschbare Hot-Swap-Lüfter (Airflow back-to-front) sowie 2 feldaustauschbare Hot-Swap-Netzteile (N+1, im Bundle); AC 100–240 V. Unter AOS-CX bietet der JL703C Layer-3-Routing (BGP, OSPF, VRF), BGP-EVPN/VXLAN-Overlays, ECMP und Programmierbarkeit per REST-API/Python. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/jl703c;7,71;9,71;JL703C;HP;standard;Stk;HPE Aruba CX 8360 JL703C Switch | Hexwaren;Original HPE Aruba Networking CX 8360 JL703C: gemanagter Layer-3-Switch mit 16× 1/10/25G-SFP28, Switching-Kapazität 1,2 Tbit/s, 2× 40/100G-QSFP28-Uplinks, ohne PoE, 19-Zoll-Rackmontage (1 HE).;Netzwerk & Infrastruktur;Switches;Aruba CX 8360 Switches;TRUE;Y;Y
JL718C;HPE Aruba Networking CX 8360 JL718C Managed Switch (L3) – 16× 1/10/25G-SFP28 + 2× 40/100G-QSFP28, 19-Zoll-Rackmontage (1 HE);<p>Der HPE Aruba Networking CX 8360 JL718C ist ein gemanagter Layer-3-Switch der Aruba-CX-8360-Serie mit 16× 1/10/25G-SFP28. Unter AOS-CX übernimmt er den Zugang im Campus-Access-Layer.</p><p>Im Formfaktor 19-Zoll-Rackmontage (1 HE) liefert er eine Switching-Kapazität von 1,2 Tbit/s und bindet per 2× 40/100G-QSFP28 an das Netz an.</p>;"<p>Der HPE Aruba Networking CX 8360 JL718C ist ein gemanagter Layer-3-Switch aus der Aruba-CX-8360-Familie mit 16× 1/10/25G-SFP28, ausgelegt für den Layer-3-Campus-Access und betrieben unter AOS-CX.</p><p>Mit 18 Ports erreicht der JL718C eine Switching-Kapazität von 1,2 Tbit/s bei einer Weiterleitungsrate von Wire-Speed (modellspezifischer Mpps-Wert nicht im Datenblatt ausgewiesen). Der JL718C ist ein Modell ohne PoE und konzentriert sich auf reine Datenanbindung. Die Uplink-Anbindung des JL718C erfolgt über 2× 40/100G-QSFP28; für Hochverfügbarkeit lassen sich zwei JL718C per Aruba VSX (Virtual Switching Extension) zu einem aktiv-aktiven Paar mit synchronisiertem Forwarding-Zustand koppeln.</p><p>Im Gehäuse 19-Zoll-Rackmontage (1 HE) arbeitet der JL718C im Temperaturbereich 0 bis 45 °C (Front-to-Back) bzw. 0 bis 40 °C (Back-to-Front); Kühlung und Stromversorgung des JL718C übernehmen Feldaustauschbare Hot-Swap-Lüfter, separat bestellt (Airflow konfigurierbar (front-to-back oder back-to-front)) sowie Feldaustauschbare Hot-Swap-Netzteile, separat bestellt (bis 2, N+1); AC. Unter AOS-CX bietet der JL718C Layer-3-Routing (BGP, OSPF, VRF), BGP-EVPN/VXLAN-Overlays, ECMP und Programmierbarkeit per REST-API/Python. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/jl718c;7,71;9,71;JL718C;HP;standard;Stk;HPE Aruba CX 8360 JL718C Switch | Hexwaren;Original HPE Aruba Networking CX 8360 JL718C: gemanagter Layer-3-Switch mit 16× 1/10/25G-SFP28, Switching-Kapazität 1,2 Tbit/s, 2× 40/100G-QSFP28-Uplinks, ohne PoE, 19-Zoll-Rackmontage (1 HE).;Netzwerk & Infrastruktur;Switches;Aruba CX 8360 Switches;TRUE;Y;Y
JL704C;HPE Aruba Networking CX 8360 JL704C Managed Switch (L3) – 48× 1/10/25G-SFP28 + 6× 40/100G-QSFP28, 19-Zoll-Rackmontage (1 HE);<p>Der HPE Aruba Networking CX 8360 JL704C ist ein gemanagter Layer-3-Switch der Aruba-CX-8360-Serie mit 48× 1/10/25G-SFP28. Unter AOS-CX übernimmt er den Zugang im Campus-Access-Layer.</p><p>Im Formfaktor 19-Zoll-Rackmontage (1 HE) liefert er eine Switching-Kapazität von 4,8 Tbit/s und bindet per 6× 40/100G-QSFP28 an das Netz an.</p>;"<p>Der HPE Aruba Networking CX 8360 JL704C ist ein gemanagter Layer-3-Switch aus der Aruba-CX-8360-Familie mit 48× 1/10/25G-SFP28, ausgelegt für den Layer-3-Campus-Access und betrieben unter AOS-CX.</p><p>Mit 54 Ports erreicht der JL704C eine Switching-Kapazität von 4,8 Tbit/s bei einer Weiterleitungsrate von Wire-Speed (modellspezifischer Mpps-Wert nicht im Datenblatt ausgewiesen). Der JL704C ist ein Modell ohne PoE und konzentriert sich auf reine Datenanbindung. Die Uplink-Anbindung des JL704C erfolgt über 6× 40/100G-QSFP28; für Hochverfügbarkeit lassen sich zwei JL704C per Aruba VSX (Virtual Switching Extension) zu einem aktiv-aktiven Paar mit synchronisiertem Forwarding-Zustand koppeln.</p><p>Im Gehäuse 19-Zoll-Rackmontage (1 HE) arbeitet der JL704C im Temperaturbereich 0 bis 45 °C; Kühlung und Stromversorgung des JL704C übernehmen 5 feldaustauschbare Hot-Swap-Lüfter (Airflow front-to-back) sowie 2 feldaustauschbare Hot-Swap-Netzteile (N+1, im Bundle); AC 100–240 V. Unter AOS-CX bietet der JL704C Layer-3-Routing (BGP, OSPF, VRF), BGP-EVPN/VXLAN-Overlays, ECMP und Programmierbarkeit per REST-API/Python. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/jl704c;10,73;12,73;JL704C;HP;standard;Stk;HPE Aruba CX 8360 JL704C Switch | Hexwaren;Original HPE Aruba Networking CX 8360 JL704C: gemanagter Layer-3-Switch mit 48× 1/10/25G-SFP28, Switching-Kapazität 4,8 Tbit/s, 6× 40/100G-QSFP28-Uplinks, ohne PoE, 19-Zoll-Rackmontage (1 HE).;Netzwerk & Infrastruktur;Switches;Aruba CX 8360 Switches;TRUE;Y;Y
JL705C;HPE Aruba Networking CX 8360 JL705C Managed Switch (L3) – 48× 1/10/25G-SFP28 + 6× 40/100G-QSFP28, 19-Zoll-Rackmontage (1 HE);<p>Der HPE Aruba Networking CX 8360 JL705C ist ein gemanagter Layer-3-Switch der Aruba-CX-8360-Serie mit 48× 1/10/25G-SFP28. Unter AOS-CX übernimmt er den Zugang im Campus-Access-Layer.</p><p>Im Formfaktor 19-Zoll-Rackmontage (1 HE) liefert er eine Switching-Kapazität von 4,8 Tbit/s und bindet per 6× 40/100G-QSFP28 an das Netz an.</p>;"<p>Der HPE Aruba Networking CX 8360 JL705C ist ein gemanagter Layer-3-Switch aus der Aruba-CX-8360-Familie mit 48× 1/10/25G-SFP28, ausgelegt für den Layer-3-Campus-Access und betrieben unter AOS-CX.</p><p>Mit 54 Ports erreicht der JL705C eine Switching-Kapazität von 4,8 Tbit/s bei einer Weiterleitungsrate von Wire-Speed (modellspezifischer Mpps-Wert nicht im Datenblatt ausgewiesen). Der JL705C ist ein Modell ohne PoE und konzentriert sich auf reine Datenanbindung. Die Uplink-Anbindung des JL705C erfolgt über 6× 40/100G-QSFP28; für Hochverfügbarkeit lassen sich zwei JL705C per Aruba VSX (Virtual Switching Extension) zu einem aktiv-aktiven Paar mit synchronisiertem Forwarding-Zustand koppeln.</p><p>Im Gehäuse 19-Zoll-Rackmontage (1 HE) arbeitet der JL705C im Temperaturbereich 0 bis 40 °C; Kühlung und Stromversorgung des JL705C übernehmen 5 feldaustauschbare Hot-Swap-Lüfter (Airflow back-to-front) sowie 2 feldaustauschbare Hot-Swap-Netzteile (N+1, im Bundle); AC 100–240 V. Unter AOS-CX bietet der JL705C Layer-3-Routing (BGP, OSPF, VRF), BGP-EVPN/VXLAN-Overlays, ECMP und Programmierbarkeit per REST-API/Python. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/jl705c;10,73;12,73;JL705C;HP;standard;Stk;HPE Aruba CX 8360 JL705C Switch | Hexwaren;Original HPE Aruba Networking CX 8360 JL705C: gemanagter Layer-3-Switch mit 48× 1/10/25G-SFP28, Switching-Kapazität 4,8 Tbit/s, 6× 40/100G-QSFP28-Uplinks, ohne PoE, 19-Zoll-Rackmontage (1 HE).;Netzwerk & Infrastruktur;Switches;Aruba CX 8360 Switches;TRUE;Y;Y
JL719C;HPE Aruba Networking CX 8360 JL719C Managed Switch (L3) – 48× 1/10/25G-SFP28 + 6× 40/100G-QSFP28, 19-Zoll-Rackmontage (1 HE);<p>Der HPE Aruba Networking CX 8360 JL719C ist ein gemanagter Layer-3-Switch der Aruba-CX-8360-Serie mit 48× 1/10/25G-SFP28. Unter AOS-CX übernimmt er den Zugang im Campus-Access-Layer.</p><p>Im Formfaktor 19-Zoll-Rackmontage (1 HE) liefert er eine Switching-Kapazität von 4,8 Tbit/s und bindet per 6× 40/100G-QSFP28 an das Netz an.</p>;"<p>Der HPE Aruba Networking CX 8360 JL719C ist ein gemanagter Layer-3-Switch aus der Aruba-CX-8360-Familie mit 48× 1/10/25G-SFP28, ausgelegt für den Layer-3-Campus-Access und betrieben unter AOS-CX.</p><p>Mit 54 Ports erreicht der JL719C eine Switching-Kapazität von 4,8 Tbit/s bei einer Weiterleitungsrate von Wire-Speed (modellspezifischer Mpps-Wert nicht im Datenblatt ausgewiesen). Der JL719C ist ein Modell ohne PoE und konzentriert sich auf reine Datenanbindung. Die Uplink-Anbindung des JL719C erfolgt über 6× 40/100G-QSFP28; für Hochverfügbarkeit lassen sich zwei JL719C per Aruba VSX (Virtual Switching Extension) zu einem aktiv-aktiven Paar mit synchronisiertem Forwarding-Zustand koppeln.</p><p>Im Gehäuse 19-Zoll-Rackmontage (1 HE) arbeitet der JL719C im Temperaturbereich 0 bis 45 °C (Front-to-Back) bzw. 0 bis 40 °C (Back-to-Front); Kühlung und Stromversorgung des JL719C übernehmen Feldaustauschbare Hot-Swap-Lüfter, separat bestellt (Airflow konfigurierbar (front-to-back oder back-to-front)) sowie Feldaustauschbare Hot-Swap-Netzteile, separat bestellt (bis 2, N+1); AC. Unter AOS-CX bietet der JL719C Layer-3-Routing (BGP, OSPF, VRF), BGP-EVPN/VXLAN-Overlays, ECMP und Programmierbarkeit per REST-API/Python. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/jl719c;10,73;12,73;JL719C;HP;standard;Stk;HPE Aruba CX 8360 JL719C Switch | Hexwaren;Original HPE Aruba Networking CX 8360 JL719C: gemanagter Layer-3-Switch mit 48× 1/10/25G-SFP28, Switching-Kapazität 4,8 Tbit/s, 6× 40/100G-QSFP28-Uplinks, ohne PoE, 19-Zoll-Rackmontage (1 HE).;Netzwerk & Infrastruktur;Switches;Aruba CX 8360 Switches;TRUE;Y;Y
JL706C;HPE Aruba Networking CX 8360 JL706C Managed Switch (L3) – 48× 100M/1/2.5/5/10G-BASE-T (Smart Rate, Kupfer) + 4× 40/100G-QSFP28, 19-Zoll-Rackmontage (1 HE);<p>Der HPE Aruba Networking CX 8360 JL706C ist ein gemanagter Layer-3-Switch der Aruba-CX-8360-Serie mit 48× 100M/1/2.5/5/10G-BASE-T (Smart Rate, Kupfer). Unter AOS-CX übernimmt er den Zugang im Campus-Access-Layer.</p><p>Im Formfaktor 19-Zoll-Rackmontage (1 HE) liefert er eine Switching-Kapazität von 1,76 Tbit/s und bindet per 4× 40/100G-QSFP28 an das Netz an.</p>;"<p>Der HPE Aruba Networking CX 8360 JL706C ist ein gemanagter Layer-3-Switch aus der Aruba-CX-8360-Familie mit 48× 100M/1/2.5/5/10G-BASE-T (Smart Rate, Kupfer), ausgelegt für den Layer-3-Campus-Access und betrieben unter AOS-CX.</p><p>Mit 52 Ports erreicht der JL706C eine Switching-Kapazität von 1,76 Tbit/s bei einer Weiterleitungsrate von Wire-Speed (modellspezifischer Mpps-Wert nicht im Datenblatt ausgewiesen). Der JL706C ist ein Modell ohne PoE und konzentriert sich auf reine Datenanbindung. Die Uplink-Anbindung des JL706C erfolgt über 4× 40/100G-QSFP28; für Hochverfügbarkeit lassen sich zwei JL706C per Aruba VSX (Virtual Switching Extension) zu einem aktiv-aktiven Paar mit synchronisiertem Forwarding-Zustand koppeln.</p><p>Im Gehäuse 19-Zoll-Rackmontage (1 HE) arbeitet der JL706C im Temperaturbereich 0 bis 45 °C; Kühlung und Stromversorgung des JL706C übernehmen 3 feldaustauschbare Hot-Swap-Lüfter (Airflow front-to-back) sowie 2 feldaustauschbare Hot-Swap-Netzteile (N+1, im Bundle); AC 100–240 V. Unter AOS-CX bietet der JL706C Layer-3-Routing (BGP, OSPF, VRF), BGP-EVPN/VXLAN-Overlays, ECMP und Programmierbarkeit per REST-API/Python. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/jl706c;8,55;10,55;JL706C;HP;standard;Stk;HPE Aruba CX 8360 JL706C Switch | Hexwaren;Original HPE Aruba Networking CX 8360 JL706C: gemanagter Layer-3-Switch mit 48× 100M/1/2. 5/5/10G-BASE-T (Smart Rate, Kupfer), Switching-Kapazität 1,76 Tbit/s, 4× 40/100G-QSFP28-Uplinks, ohne PoE, 19-;Netzwerk & Infrastruktur;Switches;Aruba CX 8360 Switches;TRUE;Y;Y
