Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
J8697A,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
J8697A,,Switch,Layer,L3,2,Wertliste,Attribut
J8697A,,Switch,Switching-Kapazität,"322,8 Gbit/s (System-Switching-Kapazität, 240,2 Mpps Durchsatz)",8,Wertliste,Attribut
J8697A,,Switch,Bauform,19-Zoll-Rackmontage (4 HE),10,Wertliste,Attribut
J8697A,,Switch,Stromversorgung,bis 2 Hot-Swap-zl-Netzteilschächte (J8712A 875 W / J9306A 1.500 W PoE+; redundant und hot-swap; separat bestellt),11,Wertliste,Attribut
J8697A,,Switch,Kühlung,"Lüftergekühlt (Lüftertray, Airflow front-to-back)",12,Wertliste,Attribut
J8697A,,Switch,Anwendung,"Campus-Core/Aggregation (modularer Layer-3-Switch, ProVision)",15,Wertliste,Attribut
J8697A,,Switch,Steckplätze,6 zl-Modul-Steckplätze (Management-Modul mit integrierter Fabric),16,Wertliste,Attribut
J8697A,,Switch,Unterstützte Supervisor-Engines,HP ProCurve 5400zl Management Module (J8726A); Switch-Fabric im Management-Modul/Backplane integriert (kein diskretes Fabric-Modul),17,Wertliste,Attribut
J8697A,,Switch,Redundanz,Netzteil-Redundanz (Hot-Swap) und Lüftertray; Management-/Fabric-Funktion im Management-Modul,18,Wertliste,Attribut
J8698A,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
J8698A,,Switch,Layer,L3,2,Wertliste,Attribut
J8698A,,Switch,Switching-Kapazität,"645,6 Gbit/s (System-Switching-Kapazität, 480,3 Mpps Durchsatz)",8,Wertliste,Attribut
J8698A,,Switch,Bauform,19-Zoll-Rackmontage (7 HE),10,Wertliste,Attribut
J8698A,,Switch,Stromversorgung,bis 4 Hot-Swap-zl-Netzteilschächte (J8712A 875 W / J9306A 1.500 W PoE+; redundant und hot-swap; separat bestellt),11,Wertliste,Attribut
J8698A,,Switch,Kühlung,"Lüftergekühlt (Lüftertray, Airflow front-to-back)",12,Wertliste,Attribut
J8698A,,Switch,Anwendung,"Campus-Core/Aggregation (modularer Layer-3-Switch, ProVision)",15,Wertliste,Attribut
J8698A,,Switch,Steckplätze,12 zl-Modul-Steckplätze (Management-Modul mit integrierter Fabric),16,Wertliste,Attribut
J8698A,,Switch,Unterstützte Supervisor-Engines,HP ProCurve 5400zl Management Module (J8726A); Switch-Fabric im Management-Modul/Backplane integriert (kein diskretes Fabric-Modul),17,Wertliste,Attribut
J8698A,,Switch,Redundanz,Netzteil-Redundanz (Hot-Swap) und Lüftertray; Management-/Fabric-Funktion im Management-Modul,18,Wertliste,Attribut
J8699A,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
J8699A,,Switch,Layer,L3,2,Wertliste,Attribut
J8699A,,Switch,Switching-Kapazität,"322,8 Gbit/s (System-Switching-Kapazität, 240,2 Mpps Durchsatz)",8,Wertliste,Attribut
J8699A,,Switch,Bauform,19-Zoll-Rackmontage (4 HE),10,Wertliste,Attribut
J8699A,,Switch,Stromversorgung,bis 2 Hot-Swap-zl-Netzteilschächte (J8712A 875 W / J9306A 1.500 W PoE+; redundant und hot-swap; separat bestellt),11,Wertliste,Attribut
J8699A,,Switch,Kühlung,"Lüftergekühlt (Lüftertray, Airflow front-to-back)",12,Wertliste,Attribut
J8699A,,Switch,Anwendung,"Campus-Core/Aggregation (modularer Layer-3-Switch, ProVision)",15,Wertliste,Attribut
J8699A,,Switch,Steckplätze,6 zl-Modul-Steckplätze (Management-Modul mit integrierter Fabric),16,Wertliste,Attribut
J8699A,,Switch,Unterstützte Supervisor-Engines,HP ProCurve 5400zl Management Module (J8726A); Switch-Fabric im Management-Modul/Backplane integriert (kein diskretes Fabric-Modul),17,Wertliste,Attribut
J8699A,,Switch,Redundanz,Netzteil-Redundanz (Hot-Swap) und Lüftertray; Management-/Fabric-Funktion im Management-Modul,18,Wertliste,Attribut
J8700A,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
J8700A,,Switch,Layer,L3,2,Wertliste,Attribut
J8700A,,Switch,Switching-Kapazität,"645,6 Gbit/s (System-Switching-Kapazität, 480,3 Mpps Durchsatz)",8,Wertliste,Attribut
J8700A,,Switch,Bauform,19-Zoll-Rackmontage (7 HE),10,Wertliste,Attribut
J8700A,,Switch,Stromversorgung,bis 4 Hot-Swap-zl-Netzteilschächte (J8712A 875 W / J9306A 1.500 W PoE+; redundant und hot-swap; separat bestellt),11,Wertliste,Attribut
J8700A,,Switch,Kühlung,"Lüftergekühlt (Lüftertray, Airflow front-to-back)",12,Wertliste,Attribut
J8700A,,Switch,Anwendung,"Campus-Core/Aggregation (modularer Layer-3-Switch, ProVision)",15,Wertliste,Attribut
J8700A,,Switch,Steckplätze,12 zl-Modul-Steckplätze (Management-Modul mit integrierter Fabric),16,Wertliste,Attribut
J8700A,,Switch,Unterstützte Supervisor-Engines,HP ProCurve 5400zl Management Module (J8726A); Switch-Fabric im Management-Modul/Backplane integriert (kein diskretes Fabric-Modul),17,Wertliste,Attribut
J8700A,,Switch,Redundanz,Netzteil-Redundanz (Hot-Swap) und Lüftertray; Management-/Fabric-Funktion im Management-Modul,18,Wertliste,Attribut
J9447A,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
J9447A,,Switch,Layer,L3,2,Wertliste,Attribut
J9447A,,Switch,Switching-Kapazität,"322,8 Gbit/s (System-Switching-Kapazität, 240,2 Mpps Durchsatz)",8,Wertliste,Attribut
J9447A,,Switch,Bauform,19-Zoll-Rackmontage (4 HE),10,Wertliste,Attribut
J9447A,,Switch,Stromversorgung,bis 2 Hot-Swap-zl-Netzteilschächte (J8712A 875 W / J9306A 1.500 W PoE+; redundant und hot-swap; separat bestellt),11,Wertliste,Attribut
J9447A,,Switch,Kühlung,"Lüftergekühlt (Lüftertray, Airflow front-to-back)",12,Wertliste,Attribut
J9447A,,Switch,Anwendung,"Campus-Core/Aggregation (modularer Layer-3-Switch, ProVision)",15,Wertliste,Attribut
