Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
IE-3500H-8T-E,"1900,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): Cisco-IE-Heavy-Duty-IP67-Industrie-Switch, neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
IE-3500H-8T-A,"2300,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): Cisco-IE-Heavy-Duty-IP67-Industrie-Switch, neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
IE-3500H-16T-E,"2500,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): Cisco-IE-Heavy-Duty-IP67-Industrie-Switch, neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
IE-3500H-16T-A,"2900,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): Cisco-IE-Heavy-Duty-IP67-Industrie-Switch, neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
IE-3500H-24T-E,"3100,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): Cisco-IE-Heavy-Duty-IP67-Industrie-Switch, neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
IE-3500H-24T-A,"3500,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): Cisco-IE-Heavy-Duty-IP67-Industrie-Switch, neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
IE-3500H-12FT4T-E,"2600,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): Cisco-IE-Heavy-Duty-IP67-Industrie-Switch, neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
IE-3500H-12FT4T-A,"3000,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): Cisco-IE-Heavy-Duty-IP67-Industrie-Switch, neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
IE-3500H-20FT4T-E,"3200,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): Cisco-IE-Heavy-Duty-IP67-Industrie-Switch, neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
IE-3500H-20FT4T-A,"3600,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): Cisco-IE-Heavy-Duty-IP67-Industrie-Switch, neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
IE-3500H-14P2T-E,"3400,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): Cisco-IE-Heavy-Duty-IP67-Industrie-Switch, neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
IE-3500H-14P2T-A,"3800,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): Cisco-IE-Heavy-Duty-IP67-Industrie-Switch, neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
IE-3500H-12P2MU2XE,"4200,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): Cisco-IE-Heavy-Duty-IP67-Industrie-Switch, neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
IE-3500H-12P2MU2XA,"4600,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): Cisco-IE-Heavy-Duty-IP67-Industrie-Switch, neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
IE-3505H-16T-E,"3000,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): Cisco-IE-Heavy-Duty-IP67-Industrie-Switch, neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
IE-3505H-16T-A,"3400,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): Cisco-IE-Heavy-Duty-IP67-Industrie-Switch, neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
