Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JL724A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL724A,,Switch,Layer,L2,2,Wertliste,Attribut
JL724A,,Switch,Portanzahl,28,3,Wertliste,Attribut
JL724A,,Switch,Port-Konfiguration,24× 10/100/1000BASE-T (ohne PoE) + 4× SFP+ (1/10G) (Uplink),4,Wertliste,Attribut
JL724A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45, Access), 1/10 GbE (SFP+-Uplink)",5,Wertliste,Attribut
JL724A,,Switch,Uplink-Ports,4× SFP+ (1/10G),6,Wertliste,Attribut
JL724A,,Switch,PoE,Nein,7,Wertliste,Attribut
JL724A,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
JL724A,,Switch,Durchsatz,"95,2 Mpps",9,Wertliste,Attribut
JL724A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL724A,,Switch,Stromversorgung,"Internes Festnetzteil 200 W (nicht hot-swap, nicht feldaustauschbar)",11,Wertliste,Attribut
JL724A,,Switch,Kühlung,Feste Lüfter (nicht austauschbar),12,Wertliste,Attribut
JL724A,,Switch,Stacking,"Ja (Aruba VSF, bis 8 Einheiten, über die 10G-SFP+-Uplinks)",13,Wertliste,Attribut
JL724A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JL724A,,Switch,Anwendung,"Campus-Access (Layer 2, AOS-CX) ohne PoE mit 10G-SFP+-Uplinks und VSF-Stacking für die Arbeitsplatz-Anbindung",15,Wertliste,Attribut
JL724B,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL724B,,Switch,Layer,L2,2,Wertliste,Attribut
JL724B,,Switch,Portanzahl,28,3,Wertliste,Attribut
JL724B,,Switch,Port-Konfiguration,24× 10/100/1000BASE-T (ohne PoE) + 4× SFP+ (1/10G) (Uplink),4,Wertliste,Attribut
JL724B,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45, Access), 1/10 GbE (SFP+-Uplink)",5,Wertliste,Attribut
JL724B,,Switch,Uplink-Ports,4× SFP+ (1/10G),6,Wertliste,Attribut
JL724B,,Switch,PoE,Nein,7,Wertliste,Attribut
JL724B,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
JL724B,,Switch,Durchsatz,"95,2 Mpps",9,Wertliste,Attribut
JL724B,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL724B,,Switch,Stromversorgung,"Internes Festnetzteil 200 W (nicht hot-swap, nicht feldaustauschbar)",11,Wertliste,Attribut
JL724B,,Switch,Kühlung,Feste Lüfter (nicht austauschbar),12,Wertliste,Attribut
