Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
WS-C3750G-24TS-S1U,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C3750G-24TS-S1U,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C3750G-24TS-S1U,,Switch,Portanzahl,24,3,Wertliste,Attribut
WS-C3750G-24TS-S1U,,Switch,Port-Konfiguration,24× 10/100/1000,4,Wertliste,Attribut
WS-C3750G-24TS-S1U,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
WS-C3750G-24TS-S1U,,Switch,Uplink-Ports,4× SFP (GbE),6,Wertliste,Attribut
WS-C3750G-24TS-S1U,,Switch,PoE,Nein,7,Wertliste,Attribut
WS-C3750G-24TS-S1U,,Switch,Switching-Kapazität,32 Gbit/s,8,Wertliste,Attribut
WS-C3750G-24TS-S1U,,Switch,Durchsatz,"38,7 Mpps",9,Wertliste,Attribut
WS-C3750G-24TS-S1U,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
WS-C3750G-24TS-S1U,,Switch,Stromversorgung,Internes AC-Netzteil; externe Redundanz über Cisco RPS 675/2300 (optional),11,Wertliste,Attribut
WS-C3750G-24TS-S1U,,Switch,Kühlung,Aktiv (interner Lüfter),12,Wertliste,Attribut
WS-C3750G-24TS-S1U,,Switch,Stacking,"Ja  Cisco StackWise (bis 9 Einheiten, 32 Gbit/s Stack-Ring)",13,Wertliste,Attribut
WS-C3750G-24TS-S1U,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
WS-C3750G-24TS-S1U,,Switch,Anwendung,"Enterprise-/Campus-Zugang (Gigabit-Ethernet (10/100/1000), Layer-3, IP Base); stapelbarer Multilayer-Access-Switch (Cisco StackWise (32 Gbit/s Stack-Ring)) mit 24× 10/100/1000 und 4× SFP (GbE); IP Base (SMI): statisches Routing, RIP und EIGRP-Stub; verwaltet über klassisches Cisco IOS (nicht IOS-XE)",15,Wertliste,Attribut
WS-C3750G-24TS-E1U,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C3750G-24TS-E1U,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C3750G-24TS-E1U,,Switch,Portanzahl,24,3,Wertliste,Attribut
WS-C3750G-24TS-E1U,,Switch,Port-Konfiguration,24× 10/100/1000,4,Wertliste,Attribut
WS-C3750G-24TS-E1U,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
WS-C3750G-24TS-E1U,,Switch,Uplink-Ports,4× SFP (GbE),6,Wertliste,Attribut
WS-C3750G-24TS-E1U,,Switch,PoE,Nein,7,Wertliste,Attribut
WS-C3750G-24TS-E1U,,Switch,Switching-Kapazität,32 Gbit/s,8,Wertliste,Attribut
WS-C3750G-24TS-E1U,,Switch,Durchsatz,"38,7 Mpps",9,Wertliste,Attribut
WS-C3750G-24TS-E1U,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
WS-C3750G-24TS-E1U,,Switch,Stromversorgung,Internes AC-Netzteil; externe Redundanz über Cisco RPS 675/2300 (optional),11,Wertliste,Attribut
WS-C3750G-24TS-E1U,,Switch,Kühlung,Aktiv (interner Lüfter),12,Wertliste,Attribut
WS-C3750G-24TS-E1U,,Switch,Stacking,"Ja  Cisco StackWise (bis 9 Einheiten, 32 Gbit/s Stack-Ring)",13,Wertliste,Attribut
WS-C3750G-24TS-E1U,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
WS-C3750G-24TS-E1U,,Switch,Anwendung,"Enterprise-/Campus-Zugang (Gigabit-Ethernet (10/100/1000), Layer-3, IP Services); stapelbarer Multilayer-Access-Switch (Cisco StackWise (32 Gbit/s Stack-Ring)) mit 24× 10/100/1000 und 4× SFP (GbE); IP Services (EMI): voll dynamisches Routing (OSPF, EIGRP, BGP, PIM), IPv6 und Policy-Based Routing; verwaltet über klassisches Cisco IOS (nicht IOS-XE)",15,Wertliste,Attribut
WS-C3750G-24T-S,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C3750G-24T-S,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C3750G-24T-S,,Switch,Portanzahl,24,3,Wertliste,Attribut
WS-C3750G-24T-S,,Switch,Port-Konfiguration,24× 10/100/1000,4,Wertliste,Attribut
WS-C3750G-24T-S,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
WS-C3750G-24T-S,,Switch,PoE,Nein,7,Wertliste,Attribut
WS-C3750G-24T-S,,Switch,Switching-Kapazität,32 Gbit/s,8,Wertliste,Attribut
WS-C3750G-24T-S,,Switch,Durchsatz,"35,7 Mpps",9,Wertliste,Attribut
WS-C3750G-24T-S,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
WS-C3750G-24T-S,,Switch,Stromversorgung,Internes AC-Netzteil; externe Redundanz über Cisco RPS 675/2300 (optional),11,Wertliste,Attribut
WS-C3750G-24T-S,,Switch,Kühlung,Aktiv (interner Lüfter),12,Wertliste,Attribut
WS-C3750G-24T-S,,Switch,Stacking,"Ja  Cisco StackWise (bis 9 Einheiten, 32 Gbit/s Stack-Ring)",13,Wertliste,Attribut
WS-C3750G-24T-S,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
WS-C3750G-24T-S,,Switch,Anwendung,"Enterprise-/Campus-Zugang (Gigabit-Ethernet (10/100/1000), Layer-3, IP Base); stapelbarer Multilayer-Access-Switch (Cisco StackWise (32 Gbit/s Stack-Ring)) mit 24× 10/100/1000; IP Base (SMI): statisches Routing, RIP und EIGRP-Stub; verwaltet über klassisches Cisco IOS (nicht IOS-XE)",15,Wertliste,Attribut
WS-C3750G-24T-E,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C3750G-24T-E,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C3750G-24T-E,,Switch,Portanzahl,24,3,Wertliste,Attribut
WS-C3750G-24T-E,,Switch,Port-Konfiguration,24× 10/100/1000,4,Wertliste,Attribut
WS-C3750G-24T-E,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
WS-C3750G-24T-E,,Switch,PoE,Nein,7,Wertliste,Attribut
WS-C3750G-24T-E,,Switch,Switching-Kapazität,32 Gbit/s,8,Wertliste,Attribut
WS-C3750G-24T-E,,Switch,Durchsatz,"35,7 Mpps",9,Wertliste,Attribut
WS-C3750G-24T-E,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
WS-C3750G-24T-E,,Switch,Stromversorgung,Internes AC-Netzteil; externe Redundanz über Cisco RPS 675/2300 (optional),11,Wertliste,Attribut
WS-C3750G-24T-E,,Switch,Kühlung,Aktiv (interner Lüfter),12,Wertliste,Attribut
WS-C3750G-24T-E,,Switch,Stacking,"Ja  Cisco StackWise (bis 9 Einheiten, 32 Gbit/s Stack-Ring)",13,Wertliste,Attribut
WS-C3750G-24T-E,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
WS-C3750G-24T-E,,Switch,Anwendung,"Enterprise-/Campus-Zugang (Gigabit-Ethernet (10/100/1000), Layer-3, IP Services); stapelbarer Multilayer-Access-Switch (Cisco StackWise (32 Gbit/s Stack-Ring)) mit 24× 10/100/1000; IP Services (EMI): voll dynamisches Routing (OSPF, EIGRP, BGP, PIM), IPv6 und Policy-Based Routing; verwaltet über klassisches Cisco IOS (nicht IOS-XE)",15,Wertliste,Attribut
WS-C3750G-24PS-S,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C3750G-24PS-S,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C3750G-24PS-S,,Switch,Portanzahl,24,3,Wertliste,Attribut
WS-C3750G-24PS-S,,Switch,Port-Konfiguration,24× 10/100/1000 (PoE),4,Wertliste,Attribut
WS-C3750G-24PS-S,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
WS-C3750G-24PS-S,,Switch,Uplink-Ports,4× SFP (GbE),6,Wertliste,Attribut
