Artikelnummer;Artikelname;Kurzbeschreibung;Beschreibung;URL-Pfad;Artikelgewicht;Versandgewicht;HAN;Hersteller;Versandklasse;Verkaufseinheit;Titel-Tag (SEO);Meta-Description (SEO);Kategorie Ebene 1;Kategorie Ebene 2;Kategorie Ebene 3;Überverkauf Plattform Hexwaren;Bestandsführung aktiv;Überverkäufe möglich
WS-C3750G-24TS-S1U;Cisco WS-C3750G-24TS-S1U Catalyst 3750G gemanagter stapelbarer L3-Access-Switch (24× 10/100/1000 und 4× SFP (GbE), IP Base, 1 HE);"<p>Der Cisco WS-C3750G-24TS-S1U ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie: 24× 10/100/1000 und 4× SFP (GbE), 32 Gbit/s, 38,7 Mpps, Cisco StackWise (32 Gbit/s Stack-Ring), Image IP Base, ohne PoE unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Der WS-C3750G-24TS-S1U ist ein 1-HE-Gerät. Abgekündigt (End-of-Sale 2013); ungebrauchte Original-Hardware.</p>";"<p>Der Cisco WS-C3750G-24TS-S1U ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie – ein festes 1-HE-Gerät mit 24× 10/100/1000 und 4× SFP (GbE)-Uplinks für den Enterprise- und Campus-Zugang.</p><p>Der WS-C3750G-24TS-S1U bündelt per Cisco StackWise (32 Gbit/s Stack-Ring) bis zu neun Einheiten zu einem logischen Switch und liefert 32 Gbit/s Switching-Kapazität sowie 38,7 Mpps Durchsatz. Im Software-Image IP Base führt der WS-C3750G-24TS-S1U hardwarebasiertes IP-Routing (CEF) aus – IP Base (SMI): statisches Routing, RIP und EIGRP-Stub – und arbeitet im reinen Datenbetrieb ohne PoE. Betrieben wird der WS-C3750G-24TS-S1U unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der WS-C3750G-24TS-S1U mit aktiv (interner lüfter) und internes ac-netzteil im Bereich 0 bis 45 °C. Der WS-C3750G-24TS-S1U ist ein abgekündigtes Modell (End-of-Sale 2013); als ungebrauchte Original-Hardware bleibt der WS-C3750G-24TS-S1U für Ersatz und Bestandserweiterung in Stack-Installationen verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-c3750g-24ts-s1u;5,50;8,00;WS-C3750G-24TS-S1U;Cisco;standard;Stk;Cisco WS-C3750G-24TS-S1U Catalyst 3750G L3 | Hexwaren;Original Cisco WS-C3750G-24TS-S1U (Catalyst 3750G): gemanagter, stapelbarer L3-Access-Switch, 24× 10/100/1000 und 4× SFP (GbE), 32 Gbit/s, Cisco StackWise, Image IP Base, klassisches Cisco IOS. ….;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3750 Switches;TRUE;Y;Y
WS-C3750G-24TS-E1U;Cisco WS-C3750G-24TS-E1U Catalyst 3750G gemanagter stapelbarer L3-Access-Switch (24× 10/100/1000 und 4× SFP (GbE), IP Services, 1 HE);"<p>Der Cisco WS-C3750G-24TS-E1U ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie: 24× 10/100/1000 und 4× SFP (GbE), 32 Gbit/s, 38,7 Mpps, Cisco StackWise (32 Gbit/s Stack-Ring), Image IP Services, ohne PoE unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Der WS-C3750G-24TS-E1U ist ein 1-HE-Gerät. Abgekündigt (End-of-Sale 2013); ungebrauchte Original-Hardware.</p>";"<p>Der Cisco WS-C3750G-24TS-E1U ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie – ein festes 1-HE-Gerät mit 24× 10/100/1000 und 4× SFP (GbE)-Uplinks für den Enterprise- und Campus-Zugang.</p><p>Der WS-C3750G-24TS-E1U bündelt per Cisco StackWise (32 Gbit/s Stack-Ring) bis zu neun Einheiten zu einem logischen Switch und liefert 32 Gbit/s Switching-Kapazität sowie 38,7 Mpps Durchsatz. Im Software-Image IP Services führt der WS-C3750G-24TS-E1U hardwarebasiertes IP-Routing (CEF) aus – IP Services (EMI): voll dynamisches Routing (OSPF, EIGRP, BGP, PIM), IPv6 und Policy-Based Routing – und arbeitet im reinen Datenbetrieb ohne PoE. Betrieben wird der WS-C3750G-24TS-E1U unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der WS-C3750G-24TS-E1U mit aktiv (interner lüfter) und internes ac-netzteil im Bereich 0 bis 45 °C. Der WS-C3750G-24TS-E1U ist ein abgekündigtes Modell (End-of-Sale 2013); als ungebrauchte Original-Hardware bleibt der WS-C3750G-24TS-E1U für Ersatz und Bestandserweiterung in Stack-Installationen verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-c3750g-24ts-e1u;5,50;8,00;WS-C3750G-24TS-E1U;Cisco;standard;Stk;Cisco WS-C3750G-24TS-E1U Catalyst 3750G L3 | Hexwaren;Original Cisco WS-C3750G-24TS-E1U (Catalyst 3750G): gemanagter, stapelbarer L3-Access-Switch, 24× 10/100/1000 und 4× SFP (GbE), 32 Gbit/s, Cisco StackWise, Image IP Services, klassisches Cisco ….;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3750 Switches;TRUE;Y;Y
WS-C3750G-24T-S;Cisco WS-C3750G-24T-S Catalyst 3750G gemanagter stapelbarer L3-Access-Switch (24× 10/100/1000, IP Base, 1 HE);"<p>Der Cisco WS-C3750G-24T-S ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie: 24× 10/100/1000, 32 Gbit/s, 35,7 Mpps, Cisco StackWise (32 Gbit/s Stack-Ring), Image IP Base, ohne PoE unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Der WS-C3750G-24T-S ist ein 1-HE-Gerät. Abgekündigt (End-of-Sale 2013); ungebrauchte Original-Hardware.</p>";"<p>Der Cisco WS-C3750G-24T-S ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie – ein festes 1-HE-Gerät mit 24× 10/100/1000-Uplinks für den Enterprise- und Campus-Zugang.</p><p>Der WS-C3750G-24T-S bündelt per Cisco StackWise (32 Gbit/s Stack-Ring) bis zu neun Einheiten zu einem logischen Switch und liefert 32 Gbit/s Switching-Kapazität sowie 35,7 Mpps Durchsatz. Im Software-Image IP Base führt der WS-C3750G-24T-S hardwarebasiertes IP-Routing (CEF) aus – IP Base (SMI): statisches Routing, RIP und EIGRP-Stub – und arbeitet im reinen Datenbetrieb ohne PoE. Betrieben wird der WS-C3750G-24T-S unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der WS-C3750G-24T-S mit aktiv (interner lüfter) und internes ac-netzteil im Bereich 0 bis 45 °C. Der WS-C3750G-24T-S ist ein abgekündigtes Modell (End-of-Sale 2013); als ungebrauchte Original-Hardware bleibt der WS-C3750G-24T-S für Ersatz und Bestandserweiterung in Stack-Installationen verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-c3750g-24t-s;4,60;7,10;WS-C3750G-24T-S;Cisco;standard;Stk;Cisco WS-C3750G-24T-S Catalyst 3750G L3 IP Base | Hexwaren;Original Cisco WS-C3750G-24T-S (Catalyst 3750G): gemanagter, stapelbarer L3-Access-Switch, 24× 10/100/1000, 32 Gbit/s, Cisco StackWise, Image IP Base, klassisches Cisco IOS. Abgekündigt, neuwertig.;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3750 Switches;TRUE;Y;Y
WS-C3750G-24T-E;Cisco WS-C3750G-24T-E Catalyst 3750G gemanagter stapelbarer L3-Access-Switch (24× 10/100/1000, IP Services, 1 HE);"<p>Der Cisco WS-C3750G-24T-E ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie: 24× 10/100/1000, 32 Gbit/s, 35,7 Mpps, Cisco StackWise (32 Gbit/s Stack-Ring), Image IP Services, ohne PoE unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Der WS-C3750G-24T-E ist ein 1-HE-Gerät. Abgekündigt (End-of-Sale 2013); ungebrauchte Original-Hardware.</p>";"<p>Der Cisco WS-C3750G-24T-E ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie – ein festes 1-HE-Gerät mit 24× 10/100/1000-Uplinks für den Enterprise- und Campus-Zugang.</p><p>Der WS-C3750G-24T-E bündelt per Cisco StackWise (32 Gbit/s Stack-Ring) bis zu neun Einheiten zu einem logischen Switch und liefert 32 Gbit/s Switching-Kapazität sowie 35,7 Mpps Durchsatz. Im Software-Image IP Services führt der WS-C3750G-24T-E hardwarebasiertes IP-Routing (CEF) aus – IP Services (EMI): voll dynamisches Routing (OSPF, EIGRP, BGP, PIM), IPv6 und Policy-Based Routing – und arbeitet im reinen Datenbetrieb ohne PoE. Betrieben wird der WS-C3750G-24T-E unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der WS-C3750G-24T-E mit aktiv (interner lüfter) und internes ac-netzteil im Bereich 0 bis 45 °C. Der WS-C3750G-24T-E ist ein abgekündigtes Modell (End-of-Sale 2013); als ungebrauchte Original-Hardware bleibt der WS-C3750G-24T-E für Ersatz und Bestandserweiterung in Stack-Installationen verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-c3750g-24t-e;4,60;7,10;WS-C3750G-24T-E;Cisco;standard;Stk;Cisco WS-C3750G-24T-E Catalyst 3750G L3 | Hexwaren;Original Cisco WS-C3750G-24T-E (Catalyst 3750G): gemanagter, stapelbarer L3-Access-Switch, 24× 10/100/1000, 32 Gbit/s, Cisco StackWise, Image IP Services, klassisches Cisco IOS. Abgekündigt, ….;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3750 Switches;TRUE;Y;Y
WS-C3750G-24PS-S;Cisco WS-C3750G-24PS-S Catalyst 3750G gemanagter stapelbarer L3-Access-Switch (24× 10/100/1000 und 4× SFP (GbE), IP Base, 1 HE);"<p>Der Cisco WS-C3750G-24PS-S ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie: 24× 10/100/1000 und 4× SFP (GbE), 32 Gbit/s, 38,7 Mpps, Cisco StackWise (32 Gbit/s Stack-Ring), Image IP Base, PoE 802.3af unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Der WS-C3750G-24PS-S ist ein 1-HE-Gerät. Abgekündigt (End-of-Sale 2013); ungebrauchte Original-Hardware.</p>";"<p>Der Cisco WS-C3750G-24PS-S ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie – ein festes 1-HE-Gerät mit 24× 10/100/1000 und 4× SFP (GbE)-Uplinks für den Enterprise- und Campus-Zugang.</p><p>Der WS-C3750G-24PS-S bündelt per Cisco StackWise (32 Gbit/s Stack-Ring) bis zu neun Einheiten zu einem logischen Switch und liefert 32 Gbit/s Switching-Kapazität sowie 38,7 Mpps Durchsatz. Im Software-Image IP Base führt der WS-C3750G-24PS-S hardwarebasiertes IP-Routing (CEF) aus – IP Base (SMI): statisches Routing, RIP und EIGRP-Stub – und versorgt seine Zugangsports per PoE nach IEEE 802.3af (plus Cisco prestandard). Betrieben wird der WS-C3750G-24PS-S unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der WS-C3750G-24PS-S mit aktiv (interner lüfter) und internes ac-netzteil im Bereich 0 bis 45 °C. Der WS-C3750G-24PS-S ist ein abgekündigtes Modell (End-of-Sale 2013); als ungebrauchte Original-Hardware bleibt der WS-C3750G-24PS-S für Ersatz und Bestandserweiterung in Stack-Installationen verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-c3750g-24ps-s;6,10;8,60;WS-C3750G-24PS-S;Cisco;standard;Stk;Cisco WS-C3750G-24PS-S Catalyst 3750G L3 IP Base | Hexwaren;Original Cisco WS-C3750G-24PS-S (Catalyst 3750G): gemanagter, stapelbarer L3-Access-Switch, 24× 10/100/1000 und 4× SFP (GbE), 32 Gbit/s, Cisco StackWise, Image IP Base, PoE, klassisches Cisco IOS. ….;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3750 Switches;TRUE;Y;Y
WS-C3750G-24PS-E;Cisco WS-C3750G-24PS-E Catalyst 3750G gemanagter stapelbarer L3-Access-Switch (24× 10/100/1000 und 4× SFP (GbE), IP Services, 1 HE);"<p>Der Cisco WS-C3750G-24PS-E ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie: 24× 10/100/1000 und 4× SFP (GbE), 32 Gbit/s, 38,7 Mpps, Cisco StackWise (32 Gbit/s Stack-Ring), Image IP Services, PoE 802.3af unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Der WS-C3750G-24PS-E ist ein 1-HE-Gerät. Abgekündigt (End-of-Sale 2013); ungebrauchte Original-Hardware.</p>";"<p>Der Cisco WS-C3750G-24PS-E ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie – ein festes 1-HE-Gerät mit 24× 10/100/1000 und 4× SFP (GbE)-Uplinks für den Enterprise- und Campus-Zugang.</p><p>Der WS-C3750G-24PS-E bündelt per Cisco StackWise (32 Gbit/s Stack-Ring) bis zu neun Einheiten zu einem logischen Switch und liefert 32 Gbit/s Switching-Kapazität sowie 38,7 Mpps Durchsatz. Im Software-Image IP Services führt der WS-C3750G-24PS-E hardwarebasiertes IP-Routing (CEF) aus – IP Services (EMI): voll dynamisches Routing (OSPF, EIGRP, BGP, PIM), IPv6 und Policy-Based Routing – und versorgt seine Zugangsports per PoE nach IEEE 802.3af (plus Cisco prestandard). Betrieben wird der WS-C3750G-24PS-E unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der WS-C3750G-24PS-E mit aktiv (interner lüfter) und internes ac-netzteil im Bereich 0 bis 45 °C. Der WS-C3750G-24PS-E ist ein abgekündigtes Modell (End-of-Sale 2013); als ungebrauchte Original-Hardware bleibt der WS-C3750G-24PS-E für Ersatz und Bestandserweiterung in Stack-Installationen verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-c3750g-24ps-e;6,10;8,60;WS-C3750G-24PS-E;Cisco;standard;Stk;Cisco WS-C3750G-24PS-E Catalyst 3750G L3 | Hexwaren;Original Cisco WS-C3750G-24PS-E (Catalyst 3750G): gemanagter, stapelbarer L3-Access-Switch, 24× 10/100/1000 und 4× SFP (GbE), 32 Gbit/s, Cisco StackWise, Image IP Services, PoE, klassisches Cisco ….;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3750 Switches;TRUE;Y;Y
WS-C3750G-48TS-S;Cisco WS-C3750G-48TS-S Catalyst 3750G gemanagter stapelbarer L3-Access-Switch (48× 10/100/1000 und 4× SFP (GbE), IP Base, 1 HE);"<p>Der Cisco WS-C3750G-48TS-S ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie: 48× 10/100/1000 und 4× SFP (GbE), 32 Gbit/s, 38,7 Mpps, Cisco StackWise (32 Gbit/s Stack-Ring), Image IP Base, ohne PoE unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Der WS-C3750G-48TS-S ist ein 1-HE-Gerät. Abgekündigt (End-of-Sale 2013); ungebrauchte Original-Hardware.</p>";"<p>Der Cisco WS-C3750G-48TS-S ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie – ein festes 1-HE-Gerät mit 48× 10/100/1000 und 4× SFP (GbE)-Uplinks für den Enterprise- und Campus-Zugang.</p><p>Der WS-C3750G-48TS-S bündelt per Cisco StackWise (32 Gbit/s Stack-Ring) bis zu neun Einheiten zu einem logischen Switch und liefert 32 Gbit/s Switching-Kapazität sowie 38,7 Mpps Durchsatz. Im Software-Image IP Base führt der WS-C3750G-48TS-S hardwarebasiertes IP-Routing (CEF) aus – IP Base (SMI): statisches Routing, RIP und EIGRP-Stub – und arbeitet im reinen Datenbetrieb ohne PoE. Betrieben wird der WS-C3750G-48TS-S unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der WS-C3750G-48TS-S mit aktiv (interner lüfter) und internes ac-netzteil im Bereich 0 bis 45 °C. Der WS-C3750G-48TS-S ist ein abgekündigtes Modell (End-of-Sale 2013); als ungebrauchte Original-Hardware bleibt der WS-C3750G-48TS-S für Ersatz und Bestandserweiterung in Stack-Installationen verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-c3750g-48ts-s;6,40;8,90;WS-C3750G-48TS-S;Cisco;standard;Stk;Cisco WS-C3750G-48TS-S Catalyst 3750G L3 IP Base | Hexwaren;Original Cisco WS-C3750G-48TS-S (Catalyst 3750G): gemanagter, stapelbarer L3-Access-Switch, 48× 10/100/1000 und 4× SFP (GbE), 32 Gbit/s, Cisco StackWise, Image IP Base, klassisches Cisco IOS. ….;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3750 Switches;TRUE;Y;Y
WS-C3750G-48TS-E;Cisco WS-C3750G-48TS-E Catalyst 3750G gemanagter stapelbarer L3-Access-Switch (48× 10/100/1000 und 4× SFP (GbE), IP Services, 1 HE);"<p>Der Cisco WS-C3750G-48TS-E ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie: 48× 10/100/1000 und 4× SFP (GbE), 32 Gbit/s, 38,7 Mpps, Cisco StackWise (32 Gbit/s Stack-Ring), Image IP Services, ohne PoE unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Der WS-C3750G-48TS-E ist ein 1-HE-Gerät. Abgekündigt (End-of-Sale 2013); ungebrauchte Original-Hardware.</p>";"<p>Der Cisco WS-C3750G-48TS-E ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie – ein festes 1-HE-Gerät mit 48× 10/100/1000 und 4× SFP (GbE)-Uplinks für den Enterprise- und Campus-Zugang.</p><p>Der WS-C3750G-48TS-E bündelt per Cisco StackWise (32 Gbit/s Stack-Ring) bis zu neun Einheiten zu einem logischen Switch und liefert 32 Gbit/s Switching-Kapazität sowie 38,7 Mpps Durchsatz. Im Software-Image IP Services führt der WS-C3750G-48TS-E hardwarebasiertes IP-Routing (CEF) aus – IP Services (EMI): voll dynamisches Routing (OSPF, EIGRP, BGP, PIM), IPv6 und Policy-Based Routing – und arbeitet im reinen Datenbetrieb ohne PoE. Betrieben wird der WS-C3750G-48TS-E unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der WS-C3750G-48TS-E mit aktiv (interner lüfter) und internes ac-netzteil im Bereich 0 bis 45 °C. Der WS-C3750G-48TS-E ist ein abgekündigtes Modell (End-of-Sale 2013); als ungebrauchte Original-Hardware bleibt der WS-C3750G-48TS-E für Ersatz und Bestandserweiterung in Stack-Installationen verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-c3750g-48ts-e;6,40;8,90;WS-C3750G-48TS-E;Cisco;standard;Stk;Cisco WS-C3750G-48TS-E Catalyst 3750G L3 | Hexwaren;Original Cisco WS-C3750G-48TS-E (Catalyst 3750G): gemanagter, stapelbarer L3-Access-Switch, 48× 10/100/1000 und 4× SFP (GbE), 32 Gbit/s, Cisco StackWise, Image IP Services, klassisches Cisco IOS. ….;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3750 Switches;TRUE;Y;Y
WS-C3750G-48PS-S;Cisco WS-C3750G-48PS-S Catalyst 3750G gemanagter stapelbarer L3-Access-Switch (48× 10/100/1000 und 4× SFP (GbE), IP Base, 1 HE);"<p>Der Cisco WS-C3750G-48PS-S ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie: 48× 10/100/1000 und 4× SFP (GbE), 32 Gbit/s, 38,7 Mpps, Cisco StackWise (32 Gbit/s Stack-Ring), Image IP Base, PoE 802.3af unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Der WS-C3750G-48PS-S ist ein 1-HE-Gerät. Abgekündigt (End-of-Sale 2013); ungebrauchte Original-Hardware.</p>";"<p>Der Cisco WS-C3750G-48PS-S ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie – ein festes 1-HE-Gerät mit 48× 10/100/1000 und 4× SFP (GbE)-Uplinks für den Enterprise- und Campus-Zugang.</p><p>Der WS-C3750G-48PS-S bündelt per Cisco StackWise (32 Gbit/s Stack-Ring) bis zu neun Einheiten zu einem logischen Switch und liefert 32 Gbit/s Switching-Kapazität sowie 38,7 Mpps Durchsatz. Im Software-Image IP Base führt der WS-C3750G-48PS-S hardwarebasiertes IP-Routing (CEF) aus – IP Base (SMI): statisches Routing, RIP und EIGRP-Stub – und versorgt seine Zugangsports per PoE nach IEEE 802.3af (plus Cisco prestandard). Betrieben wird der WS-C3750G-48PS-S unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der WS-C3750G-48PS-S mit aktiv (interner lüfter) und internes ac-netzteil im Bereich 0 bis 45 °C. Der WS-C3750G-48PS-S ist ein abgekündigtes Modell (End-of-Sale 2013); als ungebrauchte Original-Hardware bleibt der WS-C3750G-48PS-S für Ersatz und Bestandserweiterung in Stack-Installationen verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-c3750g-48ps-s;7,00;9,50;WS-C3750G-48PS-S;Cisco;standard;Stk;Cisco WS-C3750G-48PS-S Catalyst 3750G L3 IP Base | Hexwaren;Original Cisco WS-C3750G-48PS-S (Catalyst 3750G): gemanagter, stapelbarer L3-Access-Switch, 48× 10/100/1000 und 4× SFP (GbE), 32 Gbit/s, Cisco StackWise, Image IP Base, PoE, klassisches Cisco IOS. ….;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3750 Switches;TRUE;Y;Y
WS-C3750G-48PS-E;Cisco WS-C3750G-48PS-E Catalyst 3750G gemanagter stapelbarer L3-Access-Switch (48× 10/100/1000 und 4× SFP (GbE), IP Services, 1 HE);"<p>Der Cisco WS-C3750G-48PS-E ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie: 48× 10/100/1000 und 4× SFP (GbE), 32 Gbit/s, 38,7 Mpps, Cisco StackWise (32 Gbit/s Stack-Ring), Image IP Services, PoE 802.3af unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Der WS-C3750G-48PS-E ist ein 1-HE-Gerät. Abgekündigt (End-of-Sale 2013); ungebrauchte Original-Hardware.</p>";"<p>Der Cisco WS-C3750G-48PS-E ist ein gemanagter, stapelbarer Layer-3-Access-Switch der Catalyst 3750G-Serie – ein festes 1-HE-Gerät mit 48× 10/100/1000 und 4× SFP (GbE)-Uplinks für den Enterprise- und Campus-Zugang.</p><p>Der WS-C3750G-48PS-E bündelt per Cisco StackWise (32 Gbit/s Stack-Ring) bis zu neun Einheiten zu einem logischen Switch und liefert 32 Gbit/s Switching-Kapazität sowie 38,7 Mpps Durchsatz. Im Software-Image IP Services führt der WS-C3750G-48PS-E hardwarebasiertes IP-Routing (CEF) aus – IP Services (EMI): voll dynamisches Routing (OSPF, EIGRP, BGP, PIM), IPv6 und Policy-Based Routing – und versorgt seine Zugangsports per PoE nach IEEE 802.3af (plus Cisco prestandard). Betrieben wird der WS-C3750G-48PS-E unter klassisches Cisco IOS (nicht IOS-XE).</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der WS-C3750G-48PS-E mit aktiv (interner lüfter) und internes ac-netzteil im Bereich 0 bis 45 °C. Der WS-C3750G-48PS-E ist ein abgekündigtes Modell (End-of-Sale 2013); als ungebrauchte Original-Hardware bleibt der WS-C3750G-48PS-E für Ersatz und Bestandserweiterung in Stack-Installationen verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-c3750g-48ps-e;7,00;9,50;WS-C3750G-48PS-E;Cisco;standard;Stk;Cisco WS-C3750G-48PS-E Catalyst 3750G L3 | Hexwaren;Original Cisco WS-C3750G-48PS-E (Catalyst 3750G): gemanagter, stapelbarer L3-Access-Switch, 48× 10/100/1000 und 4× SFP (GbE), 32 Gbit/s, Cisco StackWise, Image IP Services, PoE, klassisches Cisco ….;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3750 Switches;TRUE;Y;Y
