Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
C9200-24T,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9200-24T,,Switch,Layer,L3,2,Wertliste,Attribut
C9200-24T,,Switch,Portanzahl,24,3,Wertliste,Attribut
C9200-24T,,Switch,Port-Konfiguration,24× Gigabit-RJ45 (Data),4,Wertliste,Attribut
C9200-24T,,Switch,Port-Geschwindigkeit,1 GbE,5,Wertliste,Attribut
C9200-24T,,Switch,Uplink-Ports,Modulare Uplinks (C9200-NM-Modul: 4×1G / 4×10G / 2×25G / 2×40G),6,Wertliste,Attribut
C9200-24T,,Switch,PoE,Nein,7,Wertliste,Attribut
C9200-24T,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
C9200-24T,,Switch,Durchsatz,"95,23 Mpps",9,Wertliste,Attribut
C9200-24T,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
C9200-24T,,Switch,Stromversorgung,"Modulares Netzteil (125 W AC), 2. Netzteil für Redundanz optional",11,Wertliste,Attribut
C9200-24T,,Switch,Kühlung,"Dual-Lüfter, FRU-austauschbar (N+1-Redundanz)",12,Wertliste,Attribut
C9200-24T,,Switch,Stacking,"Ja (StackWise-160, 160 Gbit/s, bis 8 Einheiten)",13,Wertliste,Attribut
C9200-24T,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
C9200-24T,,Switch,Anwendung,"Kosteneffizienter Enterprise- und Zweigstellen-Access-Layer, Cisco-SD-Access-Einstieg und Wi-Fi-6-AP-Anbindung",15,Wertliste,Attribut
C9200-24P,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9200-24P,,Switch,Layer,L3,2,Wertliste,Attribut
C9200-24P,,Switch,Portanzahl,24,3,Wertliste,Attribut
C9200-24P,,Switch,Port-Konfiguration,"24× Gigabit-RJ45 (PoE+, 30 W)",4,Wertliste,Attribut
C9200-24P,,Switch,Port-Geschwindigkeit,1 GbE,5,Wertliste,Attribut
C9200-24P,,Switch,Uplink-Ports,Modulare Uplinks (C9200-NM-Modul: 4×1G / 4×10G / 2×25G / 2×40G),6,Wertliste,Attribut
C9200-24P,,Switch,PoE,"Ja (PoE+ 802.3at, 30 W/Port, Budget 370 W mit Primärnetzteil, mit 2. Netzteil erweiterbar)",7,Wertliste,Attribut
C9200-24P,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
C9200-24P,,Switch,Durchsatz,"95,23 Mpps",9,Wertliste,Attribut
C9200-24P,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
C9200-24P,,Switch,Stromversorgung,"Modulares Netzteil (600 W AC), 2. Netzteil für Redundanz optional",11,Wertliste,Attribut
C9200-24P,,Switch,Kühlung,"Dual-Lüfter, FRU-austauschbar (N+1-Redundanz)",12,Wertliste,Attribut
C9200-24P,,Switch,Stacking,"Ja (StackWise-160, 160 Gbit/s, bis 8 Einheiten)",13,Wertliste,Attribut
C9200-24P,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
C9200-24P,,Switch,Anwendung,"Kosteneffizienter Enterprise- und Zweigstellen-Access-Layer, Cisco-SD-Access-Einstieg und Wi-Fi-6-AP-Anbindung",15,Wertliste,Attribut
C9200-24PB,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9200-24PB,,Switch,Layer,L3,2,Wertliste,Attribut
C9200-24PB,,Switch,Portanzahl,24,3,Wertliste,Attribut
C9200-24PB,,Switch,Port-Konfiguration,"24× Gigabit-RJ45 (PoE+, 30 W)",4,Wertliste,Attribut
C9200-24PB,,Switch,Port-Geschwindigkeit,1 GbE,5,Wertliste,Attribut
C9200-24PB,,Switch,Uplink-Ports,Modulare Uplinks (C9200-NM-Modul: 4×1G / 4×10G / 2×25G / 2×40G),6,Wertliste,Attribut
C9200-24PB,,Switch,PoE,"Ja (PoE+ 802.3at, 30 W/Port, Budget 370 W mit Primärnetzteil, mit 2. Netzteil erweiterbar)",7,Wertliste,Attribut
C9200-24PB,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
C9200-24PB,,Switch,Durchsatz,"95,23 Mpps",9,Wertliste,Attribut
C9200-24PB,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
C9200-24PB,,Switch,Stromversorgung,"Modulares Netzteil (600 W AC), 2. Netzteil für Redundanz optional",11,Wertliste,Attribut
C9200-24PB,,Switch,Kühlung,"Dual-Lüfter, FRU-austauschbar (N+1-Redundanz)",12,Wertliste,Attribut
C9200-24PB,,Switch,Stacking,"Ja (StackWise-160, 160 Gbit/s, bis 8 Einheiten)",13,Wertliste,Attribut
C9200-24PB,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
C9200-24PB,,Switch,Anwendung,"Kosteneffizienter Enterprise- und Zweigstellen-Access-Layer, Cisco-SD-Access-Einstieg und Wi-Fi-6-AP-Anbindung",15,Wertliste,Attribut
C9200-24PXG,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9200-24PXG,,Switch,Layer,L3,2,Wertliste,Attribut
C9200-24PXG,,Switch,Portanzahl,24,3,Wertliste,Attribut
C9200-24PXG,,Switch,Port-Konfiguration,8× 10G-Multigigabit-RJ45 (PoE+) + 16× Gigabit-RJ45 (PoE+),4,Wertliste,Attribut
