Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JG296A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JG296A,,Switch,Layer,L3,2,Wertliste,Attribut
JG296A,,Switch,Portanzahl,24,3,Wertliste,Attribut
JG296A,,Switch,Port-Konfiguration,"24× 1/10G SFP+ + zwei Modulschächte (optional, separat bestückbar)",4,Wertliste,Attribut
JG296A,,Switch,Port-Geschwindigkeit,1/10 GbE (SFP+),5,Wertliste,Attribut
JG296A,,Switch,Uplink-Ports,kein dedizierter Uplink (alle Ports gleichwertig nutzbar),6,Wertliste,Attribut
JG296A,,Switch,PoE,Nein,7,Wertliste,Attribut
JG296A,,Switch,Switching-Kapazität,480 Gbit/s,8,Wertliste,Attribut
JG296A,,Switch,Durchsatz,367 Mpps,9,Wertliste,Attribut
JG296A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JG296A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
JG296A,,Switch,Kühlung,"Lüftergekühlt (Hot-Swap-Lüftertrays, Airflow front-to-back oder back-to-front wählbar)",12,Wertliste,Attribut
JG296A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 4 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JG296A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JG296A,,Switch,Anwendung,"Deep-Buffer-Rechenzentrums-Top-of-Rack (Layer 3, HPE Comware) mit 10-GbE-Ports, 3,6-GB-Paketpuffer und IRF-Stacking",15,Wertliste,Attribut
