Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
WS-C3560X-24T-L,"350,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24T LAN Base
WS-C3560X-24T-S,"460,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24T IP Base
WS-C3560X-24T-E,"600,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24T IP Services
WS-C3560X-48T-L,"520,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48T LAN Base
WS-C3560X-48T-S,"680,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48T IP Base
WS-C3560X-48T-E,"880,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48T IP Services
WS-C3560X-24P-L,"600,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24P LAN Base
WS-C3560X-24P-S,"780,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24P IP Base
WS-C3560X-24P-E,"1020,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24P IP Services
WS-C3560X-48P-L,"850,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48P LAN Base
WS-C3560X-48P-S,"1100,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48P IP Base
WS-C3560X-48P-E,"1440,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48P IP Services
WS-C3560X-48PF-L,"1050,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48PF LAN Base
WS-C3560X-48PF-S,"1360,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48PF IP Base
WS-C3560X-48PF-E,"1780,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48PF IP Services
WS-C3560X-24U-L,"820,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24U LAN Base
WS-C3560X-24U-S,"1070,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24U IP Base
WS-C3560X-24U-E,"1390,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,24U IP Services
WS-C3560X-48U-L,"1470,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48U LAN Base
WS-C3560X-48U-S,"1910,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48U IP Base
WS-C3560X-48U-E,"2500,00","Genuine-New-Sealed ONLY (Catalyst 3560-X flagship, EoS ~2010-2020): refurb-gesättigt, refurb/used/pulled/remanufactured/generic HART ABGELEHNT. Kein sauberer EUR-Anker -> geschätzt aus Operator-Band ~€350 (24T-L) -> ~€2.500 (48U-E). Monoton Ports(24<48)×PoE-Tier(Daten<PoE+435<PoE+800<UPOE)×Lizenz(LAN Base<IP Base<IP Services); -S = -L x1,3, -E = -L x1,7 (identische Hardware, nur Lizenz). Vor Listung Sourcing bestätigen.",geschätzt-aus-Vergleich,48U IP Services
