Artikelnummer;Artikelname;Kurzbeschreibung;Beschreibung;URL-Pfad;Artikelgewicht;Versandgewicht;HAN;Hersteller;Versandklasse;Verkaufseinheit;Titel-Tag (SEO);Meta-Description (SEO);Kategorie Ebene 1;Kategorie Ebene 2;Kategorie Ebene 3;Überverkauf Plattform Hexwaren;Bestandsführung aktiv;Überverkäufe möglich
WS-C3560X-24T-L;Cisco WS-C3560X-24T-L Catalyst 3560-X Layer-2-Managed-Switch (Cisco IOS, LAN Base) – 24× 1G-RJ45;<p>Der Cisco WS-C3560X-24T-L ist ein gemanagter Layer-2-Gigabit-Access-Switch der Catalyst-3560-X-Serie für den Enterprise-Campus mit 24× 10/100/1000 ohne PoE (reine Datenports) und einem modularen 10G-Uplink-Slot. Der WS-C3560X-24T-L läuft unter Cisco IOS mit LAN Base-Lizenz.</p><p>Der WS-C3560X-24T-L verschlüsselt seine Access-Links per MACsec (IEEE 802.1AE), arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern (Cisco XPS 2200 für Stromredundanz) und ist mit Cisco Enhanced Limited Lifetime Warranty (E-LLW) abgedeckt.</p>;<p>Der Cisco WS-C3560X-24T-L ist ein gemanagter Layer-2-Gigabit-Switch aus der Catalyst-3560-X-Familie für den Enterprise-Campus-Access – ein Daten-Access-Switch mit LAN Base-Lizenz mit 24× 1G-RJ45 + modularer Uplink-Slot (C3KX-NM, optional).</p><p>Mit 24 Gigabit-Ports erreicht der WS-C3560X-24T-L eine Switching-Kapazität von 160 Gbit/s bei einer Weiterleitungsrate von 65,5 Mpps (mit 10G-Uplink-Modul). Die Ports des WS-C3560X-24T-L sind reine Datenports ohne PoE-Einspeisung. Mit der LAN Base-Lizenz bietet der WS-C3560X-24T-L ausgereiftes Layer-2-Switching (VLANs, QoS, EtherChannel).</p><p>Sicherheit bietet der WS-C3560X-24T-L mit MACsec-Hardware-Verschlüsselung (IEEE 802.1AE) auf den Access-Ports, Cisco TrustSec, 802.1X, Dynamic ARP Inspection und IP Source Guard. Der WS-C3560X-24T-L arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern und lässt sich über ein Cisco XPS 2200 stromredundant auslegen. Der WS-C3560X-24T-L ist ein abgekündigtes Modell (End-of-Sale), bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich, trägt Cisco Enhanced Limited Lifetime Warranty und arbeitet im Temperaturbereich -5 bis 45 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>;cisco/ws-c3560x-24t-l;7,00;8,70;WS-C3560X-24T-L;Cisco;standard;Stk;Cisco WS-C3560X-24T-L Catalyst 3560-X LAN Base | Hexwaren;Original Cisco WS-C3560X-24T-L (Catalyst 3560-X, LAN Base): gemanagter Layer-2-Gigabit-Switch, 24× 1G, modularer 10G-Uplink, MACsec. Cisco IOS, Switching-Kapazität 160 Gbit/s, E-LLW (EoS).;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3560 Switches;TRUE;Y;Y
WS-C3560X-24T-S;Cisco WS-C3560X-24T-S Catalyst 3560-X Layer-3-Managed-Switch (Cisco IOS, IP Base) – 24× 1G-RJ45;<p>Der Cisco WS-C3560X-24T-S ist ein gemanagter Layer-3-Gigabit-Access-Switch der Catalyst-3560-X-Serie für den Enterprise-Campus mit 24× 10/100/1000 ohne PoE (reine Datenports) und einem modularen 10G-Uplink-Slot. Der WS-C3560X-24T-S läuft unter Cisco IOS mit IP Base-Lizenz.</p><p>Der WS-C3560X-24T-S verschlüsselt seine Access-Links per MACsec (IEEE 802.1AE), arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern (Cisco XPS 2200 für Stromredundanz) und ist mit Cisco Enhanced Limited Lifetime Warranty (E-LLW) abgedeckt.</p>;<p>Der Cisco WS-C3560X-24T-S ist ein gemanagter Layer-3-Gigabit-Switch aus der Catalyst-3560-X-Familie für den Enterprise-Campus-Access – ein Daten-Access-Switch mit IP Base-Lizenz mit 24× 1G-RJ45 + modularer Uplink-Slot (C3KX-NM, optional).</p><p>Mit 24 Gigabit-Ports erreicht der WS-C3560X-24T-S eine Switching-Kapazität von 160 Gbit/s bei einer Weiterleitungsrate von 65,5 Mpps (mit 10G-Uplink-Modul). Die Ports des WS-C3560X-24T-S sind reine Datenports ohne PoE-Einspeisung. Mit der IP Base-Lizenz beherrscht der WS-C3560X-24T-S Routed Access (statisches Routing, RIP, EIGRP Stub, OSPF for Routed Access).</p><p>Sicherheit bietet der WS-C3560X-24T-S mit MACsec-Hardware-Verschlüsselung (IEEE 802.1AE) auf den Access-Ports, Cisco TrustSec, 802.1X, Dynamic ARP Inspection und IP Source Guard. Der WS-C3560X-24T-S arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern und lässt sich über ein Cisco XPS 2200 stromredundant auslegen. Der WS-C3560X-24T-S ist ein abgekündigtes Modell (End-of-Sale), bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich, trägt Cisco Enhanced Limited Lifetime Warranty und arbeitet im Temperaturbereich -5 bis 45 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>;cisco/ws-c3560x-24t-s;7,00;8,70;WS-C3560X-24T-S;Cisco;standard;Stk;Cisco WS-C3560X-24T-S Catalyst 3560-X IP Base | Hexwaren;Original Cisco WS-C3560X-24T-S (Catalyst 3560-X, IP Base): gemanagter Layer-3-Gigabit-Switch, 24× 1G, modularer 10G-Uplink, MACsec. Cisco IOS, Switching-Kapazität 160 Gbit/s, E-LLW (EoS).;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3560 Switches;TRUE;Y;Y
WS-C3560X-24T-E;Cisco WS-C3560X-24T-E Catalyst 3560-X Layer-3-Managed-Switch (Cisco IOS, IP Services) – 24× 1G-RJ45;<p>Der Cisco WS-C3560X-24T-E ist ein gemanagter Layer-3-Gigabit-Access-Switch der Catalyst-3560-X-Serie für den Enterprise-Campus mit 24× 10/100/1000 ohne PoE (reine Datenports) und einem modularen 10G-Uplink-Slot. Der WS-C3560X-24T-E läuft unter Cisco IOS mit IP Services-Lizenz.</p><p>Der WS-C3560X-24T-E verschlüsselt seine Access-Links per MACsec (IEEE 802.1AE), arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern (Cisco XPS 2200 für Stromredundanz) und ist mit Cisco Enhanced Limited Lifetime Warranty (E-LLW) abgedeckt.</p>;<p>Der Cisco WS-C3560X-24T-E ist ein gemanagter Layer-3-Gigabit-Switch aus der Catalyst-3560-X-Familie für den Enterprise-Campus-Access – ein Daten-Access-Switch mit IP Services-Lizenz mit 24× 1G-RJ45 + modularer Uplink-Slot (C3KX-NM, optional).</p><p>Mit 24 Gigabit-Ports erreicht der WS-C3560X-24T-E eine Switching-Kapazität von 160 Gbit/s bei einer Weiterleitungsrate von 65,5 Mpps (mit 10G-Uplink-Modul). Die Ports des WS-C3560X-24T-E sind reine Datenports ohne PoE-Einspeisung. Mit der IP Services-Lizenz beherrscht der WS-C3560X-24T-E volles dynamisches Routing (OSPF, EIGRP, BGP, IS-IS, PBR, VRF-Lite, IPv6/OSPFv3).</p><p>Sicherheit bietet der WS-C3560X-24T-E mit MACsec-Hardware-Verschlüsselung (IEEE 802.1AE) auf den Access-Ports, Cisco TrustSec, 802.1X, Dynamic ARP Inspection und IP Source Guard. Der WS-C3560X-24T-E arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern und lässt sich über ein Cisco XPS 2200 stromredundant auslegen. Der WS-C3560X-24T-E ist ein abgekündigtes Modell (End-of-Sale), bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich, trägt Cisco Enhanced Limited Lifetime Warranty und arbeitet im Temperaturbereich -5 bis 45 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>;cisco/ws-c3560x-24t-e;7,00;8,70;WS-C3560X-24T-E;Cisco;standard;Stk;Cisco WS-C3560X-24T-E Catalyst 3560-X IP Services | Hexwaren;Original Cisco WS-C3560X-24T-E (Catalyst 3560-X, IP Services): gemanagter Layer-3-Gigabit-Switch, 24× 1G, modularer 10G-Uplink, MACsec. Cisco IOS, Switching-Kapazität 160 Gbit/s, E-LLW (EoS).;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3560 Switches;TRUE;Y;Y
WS-C3560X-48T-L;Cisco WS-C3560X-48T-L Catalyst 3560-X Layer-2-Managed-Switch (Cisco IOS, LAN Base) – 48× 1G-RJ45;<p>Der Cisco WS-C3560X-48T-L ist ein gemanagter Layer-2-Gigabit-Access-Switch der Catalyst-3560-X-Serie für den Enterprise-Campus mit 48× 10/100/1000 ohne PoE (reine Datenports) und einem modularen 10G-Uplink-Slot. Der WS-C3560X-48T-L läuft unter Cisco IOS mit LAN Base-Lizenz.</p><p>Der WS-C3560X-48T-L verschlüsselt seine Access-Links per MACsec (IEEE 802.1AE), arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern (Cisco XPS 2200 für Stromredundanz) und ist mit Cisco Enhanced Limited Lifetime Warranty (E-LLW) abgedeckt.</p>;<p>Der Cisco WS-C3560X-48T-L ist ein gemanagter Layer-2-Gigabit-Switch aus der Catalyst-3560-X-Familie für den Enterprise-Campus-Access – ein Daten-Access-Switch mit LAN Base-Lizenz mit 48× 1G-RJ45 + modularer Uplink-Slot (C3KX-NM, optional).</p><p>Mit 48 Gigabit-Ports erreicht der WS-C3560X-48T-L eine Switching-Kapazität von 160 Gbit/s bei einer Weiterleitungsrate von 101,2 Mpps (mit 10G-Uplink-Modul). Die Ports des WS-C3560X-48T-L sind reine Datenports ohne PoE-Einspeisung. Mit der LAN Base-Lizenz bietet der WS-C3560X-48T-L ausgereiftes Layer-2-Switching (VLANs, QoS, EtherChannel).</p><p>Sicherheit bietet der WS-C3560X-48T-L mit MACsec-Hardware-Verschlüsselung (IEEE 802.1AE) auf den Access-Ports, Cisco TrustSec, 802.1X, Dynamic ARP Inspection und IP Source Guard. Der WS-C3560X-48T-L arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern und lässt sich über ein Cisco XPS 2200 stromredundant auslegen. Der WS-C3560X-48T-L ist ein abgekündigtes Modell (End-of-Sale), bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich, trägt Cisco Enhanced Limited Lifetime Warranty und arbeitet im Temperaturbereich -5 bis 45 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>;cisco/ws-c3560x-48t-l;7,30;9,00;WS-C3560X-48T-L;Cisco;standard;Stk;Cisco WS-C3560X-48T-L Catalyst 3560-X LAN Base | Hexwaren;Original Cisco WS-C3560X-48T-L (Catalyst 3560-X, LAN Base): gemanagter Layer-2-Gigabit-Switch, 48× 1G, modularer 10G-Uplink, MACsec. Cisco IOS, Switching-Kapazität 160 Gbit/s, E-LLW (EoS).;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3560 Switches;TRUE;Y;Y
WS-C3560X-48T-S;Cisco WS-C3560X-48T-S Catalyst 3560-X Layer-3-Managed-Switch (Cisco IOS, IP Base) – 48× 1G-RJ45;<p>Der Cisco WS-C3560X-48T-S ist ein gemanagter Layer-3-Gigabit-Access-Switch der Catalyst-3560-X-Serie für den Enterprise-Campus mit 48× 10/100/1000 ohne PoE (reine Datenports) und einem modularen 10G-Uplink-Slot. Der WS-C3560X-48T-S läuft unter Cisco IOS mit IP Base-Lizenz.</p><p>Der WS-C3560X-48T-S verschlüsselt seine Access-Links per MACsec (IEEE 802.1AE), arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern (Cisco XPS 2200 für Stromredundanz) und ist mit Cisco Enhanced Limited Lifetime Warranty (E-LLW) abgedeckt.</p>;<p>Der Cisco WS-C3560X-48T-S ist ein gemanagter Layer-3-Gigabit-Switch aus der Catalyst-3560-X-Familie für den Enterprise-Campus-Access – ein Daten-Access-Switch mit IP Base-Lizenz mit 48× 1G-RJ45 + modularer Uplink-Slot (C3KX-NM, optional).</p><p>Mit 48 Gigabit-Ports erreicht der WS-C3560X-48T-S eine Switching-Kapazität von 160 Gbit/s bei einer Weiterleitungsrate von 101,2 Mpps (mit 10G-Uplink-Modul). Die Ports des WS-C3560X-48T-S sind reine Datenports ohne PoE-Einspeisung. Mit der IP Base-Lizenz beherrscht der WS-C3560X-48T-S Routed Access (statisches Routing, RIP, EIGRP Stub, OSPF for Routed Access).</p><p>Sicherheit bietet der WS-C3560X-48T-S mit MACsec-Hardware-Verschlüsselung (IEEE 802.1AE) auf den Access-Ports, Cisco TrustSec, 802.1X, Dynamic ARP Inspection und IP Source Guard. Der WS-C3560X-48T-S arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern und lässt sich über ein Cisco XPS 2200 stromredundant auslegen. Der WS-C3560X-48T-S ist ein abgekündigtes Modell (End-of-Sale), bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich, trägt Cisco Enhanced Limited Lifetime Warranty und arbeitet im Temperaturbereich -5 bis 45 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>;cisco/ws-c3560x-48t-s;7,30;9,00;WS-C3560X-48T-S;Cisco;standard;Stk;Cisco WS-C3560X-48T-S Catalyst 3560-X IP Base | Hexwaren;Original Cisco WS-C3560X-48T-S (Catalyst 3560-X, IP Base): gemanagter Layer-3-Gigabit-Switch, 48× 1G, modularer 10G-Uplink, MACsec. Cisco IOS, Switching-Kapazität 160 Gbit/s, E-LLW (EoS).;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3560 Switches;TRUE;Y;Y
WS-C3560X-48T-E;Cisco WS-C3560X-48T-E Catalyst 3560-X Layer-3-Managed-Switch (Cisco IOS, IP Services) – 48× 1G-RJ45;<p>Der Cisco WS-C3560X-48T-E ist ein gemanagter Layer-3-Gigabit-Access-Switch der Catalyst-3560-X-Serie für den Enterprise-Campus mit 48× 10/100/1000 ohne PoE (reine Datenports) und einem modularen 10G-Uplink-Slot. Der WS-C3560X-48T-E läuft unter Cisco IOS mit IP Services-Lizenz.</p><p>Der WS-C3560X-48T-E verschlüsselt seine Access-Links per MACsec (IEEE 802.1AE), arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern (Cisco XPS 2200 für Stromredundanz) und ist mit Cisco Enhanced Limited Lifetime Warranty (E-LLW) abgedeckt.</p>;<p>Der Cisco WS-C3560X-48T-E ist ein gemanagter Layer-3-Gigabit-Switch aus der Catalyst-3560-X-Familie für den Enterprise-Campus-Access – ein Daten-Access-Switch mit IP Services-Lizenz mit 48× 1G-RJ45 + modularer Uplink-Slot (C3KX-NM, optional).</p><p>Mit 48 Gigabit-Ports erreicht der WS-C3560X-48T-E eine Switching-Kapazität von 160 Gbit/s bei einer Weiterleitungsrate von 101,2 Mpps (mit 10G-Uplink-Modul). Die Ports des WS-C3560X-48T-E sind reine Datenports ohne PoE-Einspeisung. Mit der IP Services-Lizenz beherrscht der WS-C3560X-48T-E volles dynamisches Routing (OSPF, EIGRP, BGP, IS-IS, PBR, VRF-Lite, IPv6/OSPFv3).</p><p>Sicherheit bietet der WS-C3560X-48T-E mit MACsec-Hardware-Verschlüsselung (IEEE 802.1AE) auf den Access-Ports, Cisco TrustSec, 802.1X, Dynamic ARP Inspection und IP Source Guard. Der WS-C3560X-48T-E arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern und lässt sich über ein Cisco XPS 2200 stromredundant auslegen. Der WS-C3560X-48T-E ist ein abgekündigtes Modell (End-of-Sale), bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich, trägt Cisco Enhanced Limited Lifetime Warranty und arbeitet im Temperaturbereich -5 bis 45 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>;cisco/ws-c3560x-48t-e;7,30;9,00;WS-C3560X-48T-E;Cisco;standard;Stk;Cisco WS-C3560X-48T-E Catalyst 3560-X IP Services | Hexwaren;Original Cisco WS-C3560X-48T-E (Catalyst 3560-X, IP Services): gemanagter Layer-3-Gigabit-Switch, 48× 1G, modularer 10G-Uplink, MACsec. Cisco IOS, Switching-Kapazität 160 Gbit/s, E-LLW (EoS).;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3560 Switches;TRUE;Y;Y
WS-C3560X-24P-L;Cisco WS-C3560X-24P-L Catalyst 3560-X Layer-2-Managed-Switch (Cisco IOS, LAN Base) – 24× 1G-RJ45 (PoE+);<p>Der Cisco WS-C3560X-24P-L ist ein gemanagter Layer-2-Gigabit-Access-Switch der Catalyst-3560-X-Serie für den Enterprise-Campus mit 24× 10/100/1000 und 435-W-PoE+-Budget (802.3at) und einem modularen 10G-Uplink-Slot. Der WS-C3560X-24P-L läuft unter Cisco IOS mit LAN Base-Lizenz.</p><p>Der WS-C3560X-24P-L verschlüsselt seine Access-Links per MACsec (IEEE 802.1AE), arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern (Cisco XPS 2200 für Stromredundanz) und ist mit Cisco Enhanced Limited Lifetime Warranty (E-LLW) abgedeckt.</p>;<p>Der Cisco WS-C3560X-24P-L ist ein gemanagter Layer-2-Gigabit-Switch aus der Catalyst-3560-X-Familie für den Enterprise-Campus-Access – ein Voll-PoE+-Access-Switch (435 W) mit LAN Base-Lizenz mit 24× 1G-RJ45 (PoE+) + modularer Uplink-Slot (C3KX-NM, optional).</p><p>Mit 24 Gigabit-Ports erreicht der WS-C3560X-24P-L eine Switching-Kapazität von 160 Gbit/s bei einer Weiterleitungsrate von 65,5 Mpps (mit 10G-Uplink-Modul). Über sein PoE+-Budget von 435 W (IEEE 802.3at, bis 30 W/Port) versorgt der WS-C3560X-24P-L IP-Telefone, WLAN-Access-Points und Kameras. Mit der LAN Base-Lizenz bietet der WS-C3560X-24P-L ausgereiftes Layer-2-Switching (VLANs, QoS, EtherChannel).</p><p>Sicherheit bietet der WS-C3560X-24P-L mit MACsec-Hardware-Verschlüsselung (IEEE 802.1AE) auf den Access-Ports, Cisco TrustSec, 802.1X, Dynamic ARP Inspection und IP Source Guard. Der WS-C3560X-24P-L arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern und lässt sich über ein Cisco XPS 2200 stromredundant auslegen. Der WS-C3560X-24P-L ist ein abgekündigtes Modell (End-of-Sale), bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich, trägt Cisco Enhanced Limited Lifetime Warranty und arbeitet im Temperaturbereich -5 bis 45 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>;cisco/ws-c3560x-24p-l;7,10;8,80;WS-C3560X-24P-L;Cisco;standard;Stk;Cisco WS-C3560X-24P-L Catalyst 3560-X LAN Base | Hexwaren;Original Cisco WS-C3560X-24P-L (Catalyst 3560-X, LAN Base): gemanagter Layer-2-Gigabit-Switch, 24× 1G, PoE+ 435 W, modularer 10G-Uplink, MACsec. Cisco IOS, Switching-Kapazität 160 Gbit/s, E-LLW (EoS).;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3560 Switches;TRUE;Y;Y
WS-C3560X-24P-S;Cisco WS-C3560X-24P-S Catalyst 3560-X Layer-3-Managed-Switch (Cisco IOS, IP Base) – 24× 1G-RJ45 (PoE+);<p>Der Cisco WS-C3560X-24P-S ist ein gemanagter Layer-3-Gigabit-Access-Switch der Catalyst-3560-X-Serie für den Enterprise-Campus mit 24× 10/100/1000 und 435-W-PoE+-Budget (802.3at) und einem modularen 10G-Uplink-Slot. Der WS-C3560X-24P-S läuft unter Cisco IOS mit IP Base-Lizenz.</p><p>Der WS-C3560X-24P-S verschlüsselt seine Access-Links per MACsec (IEEE 802.1AE), arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern (Cisco XPS 2200 für Stromredundanz) und ist mit Cisco Enhanced Limited Lifetime Warranty (E-LLW) abgedeckt.</p>;<p>Der Cisco WS-C3560X-24P-S ist ein gemanagter Layer-3-Gigabit-Switch aus der Catalyst-3560-X-Familie für den Enterprise-Campus-Access – ein Voll-PoE+-Access-Switch (435 W) mit IP Base-Lizenz mit 24× 1G-RJ45 (PoE+) + modularer Uplink-Slot (C3KX-NM, optional).</p><p>Mit 24 Gigabit-Ports erreicht der WS-C3560X-24P-S eine Switching-Kapazität von 160 Gbit/s bei einer Weiterleitungsrate von 65,5 Mpps (mit 10G-Uplink-Modul). Über sein PoE+-Budget von 435 W (IEEE 802.3at, bis 30 W/Port) versorgt der WS-C3560X-24P-S IP-Telefone, WLAN-Access-Points und Kameras. Mit der IP Base-Lizenz beherrscht der WS-C3560X-24P-S Routed Access (statisches Routing, RIP, EIGRP Stub, OSPF for Routed Access).</p><p>Sicherheit bietet der WS-C3560X-24P-S mit MACsec-Hardware-Verschlüsselung (IEEE 802.1AE) auf den Access-Ports, Cisco TrustSec, 802.1X, Dynamic ARP Inspection und IP Source Guard. Der WS-C3560X-24P-S arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern und lässt sich über ein Cisco XPS 2200 stromredundant auslegen. Der WS-C3560X-24P-S ist ein abgekündigtes Modell (End-of-Sale), bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich, trägt Cisco Enhanced Limited Lifetime Warranty und arbeitet im Temperaturbereich -5 bis 45 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>;cisco/ws-c3560x-24p-s;7,10;8,80;WS-C3560X-24P-S;Cisco;standard;Stk;Cisco WS-C3560X-24P-S Catalyst 3560-X IP Base | Hexwaren;Original Cisco WS-C3560X-24P-S (Catalyst 3560-X, IP Base): gemanagter Layer-3-Gigabit-Switch, 24× 1G, PoE+ 435 W, modularer 10G-Uplink, MACsec. Cisco IOS, Switching-Kapazität 160 Gbit/s, E-LLW (EoS).;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3560 Switches;TRUE;Y;Y
WS-C3560X-24P-E;Cisco WS-C3560X-24P-E Catalyst 3560-X Layer-3-Managed-Switch (Cisco IOS, IP Services) – 24× 1G-RJ45 (PoE+);<p>Der Cisco WS-C3560X-24P-E ist ein gemanagter Layer-3-Gigabit-Access-Switch der Catalyst-3560-X-Serie für den Enterprise-Campus mit 24× 10/100/1000 und 435-W-PoE+-Budget (802.3at) und einem modularen 10G-Uplink-Slot. Der WS-C3560X-24P-E läuft unter Cisco IOS mit IP Services-Lizenz.</p><p>Der WS-C3560X-24P-E verschlüsselt seine Access-Links per MACsec (IEEE 802.1AE), arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern (Cisco XPS 2200 für Stromredundanz) und ist mit Cisco Enhanced Limited Lifetime Warranty (E-LLW) abgedeckt.</p>;<p>Der Cisco WS-C3560X-24P-E ist ein gemanagter Layer-3-Gigabit-Switch aus der Catalyst-3560-X-Familie für den Enterprise-Campus-Access – ein Voll-PoE+-Access-Switch (435 W) mit IP Services-Lizenz mit 24× 1G-RJ45 (PoE+) + modularer Uplink-Slot (C3KX-NM, optional).</p><p>Mit 24 Gigabit-Ports erreicht der WS-C3560X-24P-E eine Switching-Kapazität von 160 Gbit/s bei einer Weiterleitungsrate von 65,5 Mpps (mit 10G-Uplink-Modul). Über sein PoE+-Budget von 435 W (IEEE 802.3at, bis 30 W/Port) versorgt der WS-C3560X-24P-E IP-Telefone, WLAN-Access-Points und Kameras. Mit der IP Services-Lizenz beherrscht der WS-C3560X-24P-E volles dynamisches Routing (OSPF, EIGRP, BGP, IS-IS, PBR, VRF-Lite, IPv6/OSPFv3).</p><p>Sicherheit bietet der WS-C3560X-24P-E mit MACsec-Hardware-Verschlüsselung (IEEE 802.1AE) auf den Access-Ports, Cisco TrustSec, 802.1X, Dynamic ARP Inspection und IP Source Guard. Der WS-C3560X-24P-E arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern und lässt sich über ein Cisco XPS 2200 stromredundant auslegen. Der WS-C3560X-24P-E ist ein abgekündigtes Modell (End-of-Sale), bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich, trägt Cisco Enhanced Limited Lifetime Warranty und arbeitet im Temperaturbereich -5 bis 45 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>;cisco/ws-c3560x-24p-e;7,10;8,80;WS-C3560X-24P-E;Cisco;standard;Stk;Cisco WS-C3560X-24P-E Catalyst 3560-X IP Services | Hexwaren;Original Cisco WS-C3560X-24P-E (Catalyst 3560-X, IP Services): gemanagter Layer-3-Gigabit-Switch, 24× 1G, PoE+ 435 W, modularer 10G-Uplink, MACsec. Cisco IOS, Switching-Kapazität 160 Gbit/s, E-LLW ….;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3560 Switches;TRUE;Y;Y
WS-C3560X-48P-L;Cisco WS-C3560X-48P-L Catalyst 3560-X Layer-2-Managed-Switch (Cisco IOS, LAN Base) – 48× 1G-RJ45 (PoE+);<p>Der Cisco WS-C3560X-48P-L ist ein gemanagter Layer-2-Gigabit-Access-Switch der Catalyst-3560-X-Serie für den Enterprise-Campus mit 48× 10/100/1000 und 435-W-PoE+-Budget (802.3at) und einem modularen 10G-Uplink-Slot. Der WS-C3560X-48P-L läuft unter Cisco IOS mit LAN Base-Lizenz.</p><p>Der WS-C3560X-48P-L verschlüsselt seine Access-Links per MACsec (IEEE 802.1AE), arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern (Cisco XPS 2200 für Stromredundanz) und ist mit Cisco Enhanced Limited Lifetime Warranty (E-LLW) abgedeckt.</p>;<p>Der Cisco WS-C3560X-48P-L ist ein gemanagter Layer-2-Gigabit-Switch aus der Catalyst-3560-X-Familie für den Enterprise-Campus-Access – ein Voll-PoE+-Access-Switch (435 W) mit LAN Base-Lizenz mit 48× 1G-RJ45 (PoE+) + modularer Uplink-Slot (C3KX-NM, optional).</p><p>Mit 48 Gigabit-Ports erreicht der WS-C3560X-48P-L eine Switching-Kapazität von 160 Gbit/s bei einer Weiterleitungsrate von 101,2 Mpps (mit 10G-Uplink-Modul). Über sein PoE+-Budget von 435 W (IEEE 802.3at, bis 30 W/Port) versorgt der WS-C3560X-48P-L IP-Telefone, WLAN-Access-Points und Kameras. Mit der LAN Base-Lizenz bietet der WS-C3560X-48P-L ausgereiftes Layer-2-Switching (VLANs, QoS, EtherChannel).</p><p>Sicherheit bietet der WS-C3560X-48P-L mit MACsec-Hardware-Verschlüsselung (IEEE 802.1AE) auf den Access-Ports, Cisco TrustSec, 802.1X, Dynamic ARP Inspection und IP Source Guard. Der WS-C3560X-48P-L arbeitet mit modularen, hot-swap-fähigen Netzteilen und Lüftern und lässt sich über ein Cisco XPS 2200 stromredundant auslegen. Der WS-C3560X-48P-L ist ein abgekündigtes Modell (End-of-Sale), bleibt als Original-Hardware für Ersatz und Bestandserweiterung erhältlich, trägt Cisco Enhanced Limited Lifetime Warranty und arbeitet im Temperaturbereich -5 bis 45 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>;cisco/ws-c3560x-48p-l;7,40;9,10;WS-C3560X-48P-L;Cisco;standard;Stk;Cisco WS-C3560X-48P-L Catalyst 3560-X LAN Base | Hexwaren;Original Cisco WS-C3560X-48P-L (Catalyst 3560-X, LAN Base): gemanagter Layer-2-Gigabit-Switch, 48× 1G, PoE+ 435 W, modularer 10G-Uplink, MACsec. Cisco IOS, Switching-Kapazität 160 Gbit/s, E-LLW (EoS).;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 3560 Switches;TRUE;Y;Y
