Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
J9726A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9726A,,Switch,Layer,L3,2,Wertliste,Attribut
J9726A,,Switch,Portanzahl,24,3,Wertliste,Attribut
J9726A,,Switch,Port-Konfiguration,"20× 10/100/1000BASE-T + 4× Dual-Personality (RJ45 oder SFP, 1G)",4,Wertliste,Attribut
J9726A,,Switch,Port-Geschwindigkeit,10/100/1000 Mbit/s (RJ45),5,Wertliste,Attribut
J9726A,,Switch,Uplink-Ports,"bis 4× 10 GbE über 2 Modulschächte (optionale SFP+- oder 10GBASE-T-Module, separat)",6,Wertliste,Attribut
J9726A,,Switch,PoE,Nein,7,Wertliste,Attribut
J9726A,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
J9726A,,Switch,Durchsatz,"95,2 Mpps",9,Wertliste,Attribut
J9726A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9726A,,Switch,Stromversorgung,Internes Festnetzteil (nicht hot-swap),11,Wertliste,Attribut
J9726A,,Switch,Kühlung,Lüftergekühlt,12,Wertliste,Attribut
J9726A,,Switch,Stacking,"Backplane-Stacking (bis 4 Einheiten, 40 Gbit/s je Stacking-Port; optionales Stacking-Modul)",13,Wertliste,Attribut
J9726A,,Switch,Betriebstemperatur,0 bis 55 °C,14,Wertliste,Attribut
J9726A,,Switch,Anwendung,Layer-3-Campus-Access und -Aggregation (ArubaOS-Switch) mit Backplane-Stacking,15,Wertliste,Attribut
J9727A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9727A,,Switch,Layer,L3,2,Wertliste,Attribut
J9727A,,Switch,Portanzahl,24,3,Wertliste,Attribut
J9727A,,Switch,Port-Konfiguration,"20× 10/100/1000BASE-T (Class 4 PoE+, 30 W) + 4× Dual-Personality (RJ45 oder SFP, 1G, PoE+)",4,Wertliste,Attribut
J9727A,,Switch,Port-Geschwindigkeit,10/100/1000 Mbit/s (RJ45),5,Wertliste,Attribut
J9727A,,Switch,Uplink-Ports,"bis 4× 10 GbE über 2 Modulschächte (optionale SFP+- oder 10GBASE-T-Module, separat)",6,Wertliste,Attribut
J9727A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 370 W)",7,Wertliste,Attribut
J9727A,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
J9727A,,Switch,Durchsatz,"95,2 Mpps",9,Wertliste,Attribut
J9727A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9727A,,Switch,Stromversorgung,Internes Festnetzteil (nicht hot-swap),11,Wertliste,Attribut
J9727A,,Switch,Kühlung,Lüftergekühlt,12,Wertliste,Attribut
J9727A,,Switch,Stacking,"Backplane-Stacking (bis 4 Einheiten, 40 Gbit/s je Stacking-Port; optionales Stacking-Modul)",13,Wertliste,Attribut
J9727A,,Switch,Betriebstemperatur,0 bis 55 °C,14,Wertliste,Attribut
J9727A,,Switch,Anwendung,Layer-3-Campus-Access und -Aggregation (ArubaOS-Switch) mit Backplane-Stacking,15,Wertliste,Attribut
J9728A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9728A,,Switch,Layer,L3,2,Wertliste,Attribut
J9728A,,Switch,Portanzahl,48,3,Wertliste,Attribut
J9728A,,Switch,Port-Konfiguration,"44× 10/100/1000BASE-T + 4× Dual-Personality (RJ45 oder SFP, 1G)",4,Wertliste,Attribut
J9728A,,Switch,Port-Geschwindigkeit,10/100/1000 Mbit/s (RJ45),5,Wertliste,Attribut
J9728A,,Switch,Uplink-Ports,"bis 4× 10 GbE über 2 Modulschächte (optionale SFP+- oder 10GBASE-T-Module, separat)",6,Wertliste,Attribut
J9728A,,Switch,PoE,Nein,7,Wertliste,Attribut
J9728A,,Switch,Switching-Kapazität,176 Gbit/s,8,Wertliste,Attribut
J9728A,,Switch,Durchsatz,"130,9 Mpps",9,Wertliste,Attribut
J9728A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9728A,,Switch,Stromversorgung,Internes Festnetzteil (nicht hot-swap),11,Wertliste,Attribut
J9728A,,Switch,Kühlung,Lüftergekühlt,12,Wertliste,Attribut
J9728A,,Switch,Stacking,"Backplane-Stacking (bis 4 Einheiten, 40 Gbit/s je Stacking-Port; optionales Stacking-Modul)",13,Wertliste,Attribut
J9728A,,Switch,Betriebstemperatur,0 bis 55 °C,14,Wertliste,Attribut
J9728A,,Switch,Anwendung,Layer-3-Campus-Access und -Aggregation (ArubaOS-Switch) mit Backplane-Stacking,15,Wertliste,Attribut
J9729A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9729A,,Switch,Layer,L3,2,Wertliste,Attribut
J9729A,,Switch,Portanzahl,48,3,Wertliste,Attribut
J9729A,,Switch,Port-Konfiguration,"44× 10/100/1000BASE-T (Class 4 PoE+, 30 W) + 4× Dual-Personality (RJ45 oder SFP, 1G, PoE+)",4,Wertliste,Attribut
J9729A,,Switch,Port-Geschwindigkeit,10/100/1000 Mbit/s (RJ45),5,Wertliste,Attribut
J9729A,,Switch,Uplink-Ports,"bis 4× 10 GbE über 2 Modulschächte (optionale SFP+- oder 10GBASE-T-Module, separat)",6,Wertliste,Attribut
J9729A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 370 W)",7,Wertliste,Attribut
J9729A,,Switch,Switching-Kapazität,176 Gbit/s,8,Wertliste,Attribut
J9729A,,Switch,Durchsatz,"130,9 Mpps",9,Wertliste,Attribut
J9729A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9729A,,Switch,Stromversorgung,Internes Festnetzteil (nicht hot-swap),11,Wertliste,Attribut
J9729A,,Switch,Kühlung,Lüftergekühlt,12,Wertliste,Attribut
J9729A,,Switch,Stacking,"Backplane-Stacking (bis 4 Einheiten, 40 Gbit/s je Stacking-Port; optionales Stacking-Modul)",13,Wertliste,Attribut
J9729A,,Switch,Betriebstemperatur,0 bis 55 °C,14,Wertliste,Attribut
J9729A,,Switch,Anwendung,Layer-3-Campus-Access und -Aggregation (ArubaOS-Switch) mit Backplane-Stacking,15,Wertliste,Attribut
J9836A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9836A,,Switch,Layer,L3,2,Wertliste,Attribut
J9836A,,Switch,Portanzahl,48,3,Wertliste,Attribut
J9836A,,Switch,Port-Konfiguration,"44× 10/100/1000BASE-T (Class 4 PoE+, 30 W) + 4× Dual-Personality (RJ45 oder SFP, 1G, PoE+)",4,Wertliste,Attribut
J9836A,,Switch,Port-Geschwindigkeit,10/100/1000 Mbit/s (RJ45),5,Wertliste,Attribut
