Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
N3K-C3548P-XL,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N3K-C3548P-XL,,Switch,Layer,L3,2,Wertliste,Attribut
N3K-C3548P-XL,,Switch,Portanzahl,48,3,Wertliste,Attribut
N3K-C3548P-XL,,Switch,Port-Konfiguration,48× 1/10G-SFP+,4,Wertliste,Attribut
N3K-C3548P-XL,,Switch,Port-Geschwindigkeit,1/10 GbE (SFP+),5,Wertliste,Attribut
N3K-C3548P-XL,,Switch,PoE,Nein,7,Wertliste,Attribut
N3K-C3548P-XL,,Switch,Switching-Kapazität,960 Gbit/s,8,Wertliste,Attribut
N3K-C3548P-XL,,Switch,Durchsatz,720 Mpps,9,Wertliste,Attribut
N3K-C3548P-XL,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N3K-C3548P-XL,,Switch,Stromversorgung,2× redundant; AC oder DC (100–240 V),11,Wertliste,Attribut
N3K-C3548P-XL,,Switch,Kühlung,"Hot-Swap-Lüftermodul (redundant, Airflow wählbar: Port-side Intake/Exhaust)",12,Wertliste,Attribut
N3K-C3548P-XL,,Switch,Stacking,Nein,13,Wertliste,Attribut
N3K-C3548P-XL,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N3K-C3548P-XL,,Switch,Anwendung,"Data-Center Ultra-Low-Latency-Top-of-Rack (HFT/HPC) – 48× 1/10G-SFP+; Cisco Algo Boost mit Warp-Modus (<200 ns, Warp-SPAN ~50 ns); Layer 2/3, Line-Rate; NX-OS mit vPC (nicht im Warp-Modus) und 24-Wege-ECMP; LAN-Enterprise-Lizenz für OSPFv2/EIGRP/BGP/VRF-Lite; Jumbo bis 9216",15,Wertliste,Attribut
N3K-C3524P-XL,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N3K-C3524P-XL,,Switch,Layer,L3,2,Wertliste,Attribut
N3K-C3524P-XL,,Switch,Portanzahl,24,3,Wertliste,Attribut
N3K-C3524P-XL,,Switch,Port-Konfiguration,24× 1/10G-SFP+ (per Lizenz auf achtundvierzig Ports aufrüstbar),4,Wertliste,Attribut
N3K-C3524P-XL,,Switch,Port-Geschwindigkeit,1/10 GbE (SFP+),5,Wertliste,Attribut
N3K-C3524P-XL,,Switch,PoE,Nein,7,Wertliste,Attribut
N3K-C3524P-XL,,Switch,Switching-Kapazität,480 Gbit/s,8,Wertliste,Attribut
N3K-C3524P-XL,,Switch,Durchsatz,360 Mpps,9,Wertliste,Attribut
N3K-C3524P-XL,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N3K-C3524P-XL,,Switch,Stromversorgung,2× redundant; AC oder DC (100–240 V),11,Wertliste,Attribut
N3K-C3524P-XL,,Switch,Kühlung,"Hot-Swap-Lüftermodul (redundant, Airflow wählbar: Port-side Intake/Exhaust)",12,Wertliste,Attribut
N3K-C3524P-XL,,Switch,Stacking,Nein,13,Wertliste,Attribut
N3K-C3524P-XL,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N3K-C3524P-XL,,Switch,Anwendung,"Data-Center Ultra-Low-Latency-Top-of-Rack (HFT/HPC) – 24× 1/10G-SFP+ (per Lizenz auf achtundvierzig Ports aufrüstbar); Cisco Algo Boost mit Warp-Modus (<200 ns, Warp-SPAN ~50 ns); Layer 2/3, Line-Rate; NX-OS mit vPC (nicht im Warp-Modus) und 24-Wege-ECMP; LAN-Enterprise-Lizenz für OSPFv2/EIGRP/BGP/VRF-Lite; Jumbo bis 9216",15,Wertliste,Attribut
N3K-C3548P-10GX,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N3K-C3548P-10GX,,Switch,Layer,L3,2,Wertliste,Attribut
N3K-C3548P-10GX,,Switch,Portanzahl,48,3,Wertliste,Attribut
N3K-C3548P-10GX,,Switch,Port-Konfiguration,48× 1/10G-SFP+,4,Wertliste,Attribut
N3K-C3548P-10GX,,Switch,Port-Geschwindigkeit,1/10 GbE (SFP+),5,Wertliste,Attribut
N3K-C3548P-10GX,,Switch,PoE,Nein,7,Wertliste,Attribut
