Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
MS350-24-HW,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
MS350-24-HW,,Switch,Layer,L3,2,Wertliste,Attribut
MS350-24-HW,,Switch,Portanzahl,24,3,Wertliste,Attribut
MS350-24-HW,,Switch,Port-Konfiguration,24× 1G-RJ45,4,Wertliste,Attribut
MS350-24-HW,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
MS350-24-HW,,Switch,Uplink-Ports,4× SFP+ (10G),6,Wertliste,Attribut
MS350-24-HW,,Switch,PoE,Nein,7,Wertliste,Attribut
MS350-24-HW,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
MS350-24-HW,,Switch,Durchsatz,Line-Rate (nicht-blockierend),9,Wertliste,Attribut
MS350-24-HW,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
MS350-24-HW,,Switch,Stromversorgung,"Modulares, feldtauschbares Netzteil (Redundanz möglich)",11,Wertliste,Attribut
MS350-24-HW,,Switch,Kühlung,Aktiv (temperaturgeregelte Lüfter),12,Wertliste,Attribut
MS350-24-HW,,Switch,Stacking,"Ja  Physisches Stacking (2 dedizierte Stack-Ports, 160 Gbit/s, bis 8 Mitglieder)",13,Wertliste,Attribut
MS350-24-HW,,Switch,Betriebstemperatur,-5 bis 50 °C,14,Wertliste,Attribut
MS350-24-HW,,Switch,Anwendung,"Cloud-gemanagter Enterprise-/Campus-Zugang (Gigabit-/Multigigabit-Ethernet mit 10G-Uplinks, Layer 3); stapelbarer Access-Switch mit 24× 1G-RJ45 und 4× SFP+ (10G); verwaltet über das Cisco Meraki Dashboard (Meraki OS); physisches Stacking (160 Gbit/s); Lizenz separat erforderlich",15,Wertliste,Attribut
MS350-24P-HW,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
MS350-24P-HW,,Switch,Layer,L3,2,Wertliste,Attribut
MS350-24P-HW,,Switch,Portanzahl,24,3,Wertliste,Attribut
MS350-24P-HW,,Switch,Port-Konfiguration,24× 1G-RJ45 (PoE),4,Wertliste,Attribut
MS350-24P-HW,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
MS350-24P-HW,,Switch,Uplink-Ports,4× SFP+ (10G),6,Wertliste,Attribut
MS350-24P-HW,,Switch,PoE,"Ja  PoE+ (IEEE 802.3at, bis 30 W/Port), 370 W",7,Wertliste,Attribut
MS350-24P-HW,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
MS350-24P-HW,,Switch,Durchsatz,Line-Rate (nicht-blockierend),9,Wertliste,Attribut
MS350-24P-HW,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
MS350-24P-HW,,Switch,Stromversorgung,"Modulares, feldtauschbares Netzteil (Redundanz möglich)",11,Wertliste,Attribut
MS350-24P-HW,,Switch,Kühlung,Aktiv (temperaturgeregelte Lüfter),12,Wertliste,Attribut
MS350-24P-HW,,Switch,Stacking,"Ja  Physisches Stacking (2 dedizierte Stack-Ports, 160 Gbit/s, bis 8 Mitglieder)",13,Wertliste,Attribut
MS350-24P-HW,,Switch,Betriebstemperatur,-5 bis 50 °C,14,Wertliste,Attribut
