Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
C9500-16X,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9500-16X,,Switch,Layer,L3,2,Wertliste,Attribut
C9500-16X,,Switch,Portanzahl,16,3,Wertliste,Attribut
C9500-16X,,Switch,Port-Konfiguration,16× 1/10G-SFP/SFP+,4,Wertliste,Attribut
C9500-16X,,Switch,Port-Geschwindigkeit,1/10 GbE,5,Wertliste,Attribut
C9500-16X,,Switch,Uplink-Ports,Modulares Uplink-Modul (C9500-NM-8X: 8× 10G / C9500-NM-2Q: 2× 40G),6,Wertliste,Attribut
C9500-16X,,Switch,PoE,Nein,7,Wertliste,Attribut
C9500-16X,,Switch,Switching-Kapazität,bis zu 480 Gbit/s,8,Wertliste,Attribut
C9500-16X,,Switch,Durchsatz,bis zu 360 Mpps,9,Wertliste,Attribut
C9500-16X,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
C9500-16X,,Switch,Stromversorgung,"2× Netzteil (1+1 redundant, hot-swap, FRU), AC oder DC, Platinum-rated (950 W)",11,Wertliste,Attribut
C9500-16X,,Switch,Kühlung,"Feldaustauschbare Lüfter (N+1, front-to-back, bis 5)",12,Wertliste,Attribut
C9500-16X,,Switch,Stacking,StackWise Virtual (2 Knoten),13,Wertliste,Attribut
C9500-16X,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
C9500-16X,,Switch,Anwendung,"Enterprise-Campus-Core und -Aggregation, Cisco-SD-Access-Fabric (Border/Control-Plane) und StackWise-Virtual-Hochverfügbarkeits-Backbone",15,Wertliste,Attribut
C9500-32C,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9500-32C,,Switch,Layer,L3,2,Wertliste,Attribut
C9500-32C,,Switch,Portanzahl,32,3,Wertliste,Attribut
C9500-32C,,Switch,Port-Konfiguration,32× 40/100G-QSFP28,4,Wertliste,Attribut
C9500-32C,,Switch,Port-Geschwindigkeit,40/100 GbE,5,Wertliste,Attribut
C9500-32C,,Switch,PoE,Nein,7,Wertliste,Attribut
C9500-32C,,Switch,Switching-Kapazität,"bis zu 6,4 Tbit/s",8,Wertliste,Attribut
C9500-32C,,Switch,Durchsatz,bis zu 2000 Mpps,9,Wertliste,Attribut
C9500-32C,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
C9500-32C,,Switch,Stromversorgung,"2× Netzteil (1+1 redundant, hot-swap, FRU), AC oder DC, Platinum-rated (1600 W)",11,Wertliste,Attribut
C9500-32C,,Switch,Kühlung,"Feldaustauschbare Lüfter (N+1, front-to-back, 5 Lüfter)",12,Wertliste,Attribut
C9500-32C,,Switch,Stacking,StackWise Virtual (2 Knoten),13,Wertliste,Attribut
C9500-32C,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
C9500-32C,,Switch,Anwendung,"Enterprise-Campus-Core und -Aggregation, Cisco-SD-Access-Fabric (Border/Control-Plane) und StackWise-Virtual-Hochverfügbarkeits-Backbone",15,Wertliste,Attribut
C9500-32QC,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9500-32QC,,Switch,Layer,L3,2,Wertliste,Attribut
C9500-32QC,,Switch,Portanzahl,32,3,Wertliste,Attribut
C9500-32QC,,Switch,Port-Konfiguration,32× 40G-QSFP+,4,Wertliste,Attribut
C9500-32QC,,Switch,Port-Geschwindigkeit,40 GbE,5,Wertliste,Attribut
C9500-32QC,,Switch,PoE,Nein,7,Wertliste,Attribut
C9500-32QC,,Switch,Switching-Kapazität,"bis zu 3,2 Tbit/s",8,Wertliste,Attribut
C9500-32QC,,Switch,Durchsatz,bis zu 1000 Mpps,9,Wertliste,Attribut
C9500-32QC,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
C9500-32QC,,Switch,Stromversorgung,"2× Netzteil (1+1 redundant, hot-swap, FRU), AC oder DC, Platinum-rated (650 W (AC) / 930 W (DC))",11,Wertliste,Attribut
C9500-32QC,,Switch,Kühlung,"Feldaustauschbare Lüfter (N+1, front-to-back, 4 Lüfter)",12,Wertliste,Attribut
C9500-32QC,,Switch,Stacking,StackWise Virtual (2 Knoten),13,Wertliste,Attribut
C9500-32QC,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
C9500-32QC,,Switch,Anwendung,"Enterprise-Campus-Core und -Aggregation, Cisco-SD-Access-Fabric (Border/Control-Plane) und StackWise-Virtual-Hochverfügbarkeits-Backbone",15,Wertliste,Attribut
C9500-48Y4C,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9500-48Y4C,,Switch,Layer,L3,2,Wertliste,Attribut
C9500-48Y4C,,Switch,Portanzahl,52,3,Wertliste,Attribut
C9500-48Y4C,,Switch,Port-Konfiguration,48× 1/10/25G-SFP28 + 4× 40/100G-QSFP28,4,Wertliste,Attribut
C9500-48Y4C,,Switch,Port-Geschwindigkeit,1/10/25 GbE (+ 40/100 GbE Uplink),5,Wertliste,Attribut
C9500-48Y4C,,Switch,Uplink-Ports,4× 40/100G-QSFP28,6,Wertliste,Attribut
C9500-48Y4C,,Switch,PoE,Nein,7,Wertliste,Attribut
C9500-48Y4C,,Switch,Switching-Kapazität,"bis zu 3,2 Tbit/s",8,Wertliste,Attribut
C9500-48Y4C,,Switch,Durchsatz,bis zu 1000 Mpps,9,Wertliste,Attribut
C9500-48Y4C,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
C9500-48Y4C,,Switch,Stromversorgung,"2× Netzteil (1+1 redundant, hot-swap, FRU), AC oder DC, Platinum-rated (650 W)",11,Wertliste,Attribut
C9500-48Y4C,,Switch,Kühlung,"Feldaustauschbare Lüfter (N+1, front-to-back, 4 Lüfter)",12,Wertliste,Attribut
C9500-48Y4C,,Switch,Stacking,StackWise Virtual (2 Knoten),13,Wertliste,Attribut
C9500-48Y4C,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
C9500-48Y4C,,Switch,Anwendung,"Enterprise-Campus-Core und -Aggregation, Cisco-SD-Access-Fabric (Border/Control-Plane) und StackWise-Virtual-Hochverfügbarkeits-Backbone",15,Wertliste,Attribut
C9500-24Y4C,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9500-24Y4C,,Switch,Layer,L3,2,Wertliste,Attribut
C9500-24Y4C,,Switch,Portanzahl,28,3,Wertliste,Attribut
C9500-24Y4C,,Switch,Port-Konfiguration,24× 1/10/25G-SFP28 + 4× 40/100G-QSFP28,4,Wertliste,Attribut
C9500-24Y4C,,Switch,Port-Geschwindigkeit,1/10/25 GbE (+ 40/100 GbE Uplink),5,Wertliste,Attribut
C9500-24Y4C,,Switch,Uplink-Ports,4× 40/100G-QSFP28,6,Wertliste,Attribut
C9500-24Y4C,,Switch,PoE,Nein,7,Wertliste,Attribut
C9500-24Y4C,,Switch,Switching-Kapazität,bis zu 2 Tbit/s,8,Wertliste,Attribut
C9500-24Y4C,,Switch,Durchsatz,bis zu 1000 Mpps,9,Wertliste,Attribut
C9500-24Y4C,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
C9500-24Y4C,,Switch,Stromversorgung,"2× Netzteil (1+1 redundant, hot-swap, FRU), AC oder DC, Platinum-rated (650 W)",11,Wertliste,Attribut
C9500-24Y4C,,Switch,Kühlung,"Feldaustauschbare Lüfter (N+1, front-to-back, 4 Lüfter)",12,Wertliste,Attribut
C9500-24Y4C,,Switch,Stacking,StackWise Virtual (2 Knoten),13,Wertliste,Attribut
C9500-24Y4C,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
C9500-24Y4C,,Switch,Anwendung,"Enterprise-Campus-Core und -Aggregation, Cisco-SD-Access-Fabric (Border/Control-Plane) und StackWise-Virtual-Hochverfügbarkeits-Backbone",15,Wertliste,Attribut
C9500X-28C8D,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9500X-28C8D,,Switch,Layer,L3,2,Wertliste,Attribut
C9500X-28C8D,,Switch,Portanzahl,36,3,Wertliste,Attribut
C9500X-28C8D,,Switch,Port-Konfiguration,28× 40/100G-QSFP28 + 8× 40/100/200/400G-QSFP-DD,4,Wertliste,Attribut
C9500X-28C8D,,Switch,Port-Geschwindigkeit,40/100 GbE (+ bis 400 GbE QSFP-DD),5,Wertliste,Attribut
C9500X-28C8D,,Switch,Uplink-Ports,8× 40/100/200/400G-QSFP-DD,6,Wertliste,Attribut
C9500X-28C8D,,Switch,PoE,Nein,7,Wertliste,Attribut
C9500X-28C8D,,Switch,Switching-Kapazität,bis zu 12 Tbit/s,8,Wertliste,Attribut
C9500X-28C8D,,Switch,Durchsatz,bis zu 8000 Mpps,9,Wertliste,Attribut
C9500X-28C8D,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
C9500X-28C8D,,Switch,Stromversorgung,"2× Netzteil (1+1 redundant, hot-swap, FRU), AC oder DC, Platinum-rated (1500 W)",11,Wertliste,Attribut
C9500X-28C8D,,Switch,Kühlung,"6 feldaustauschbare Lüfter (N+1, wählbare Luftstromrichtung)",12,Wertliste,Attribut
C9500X-28C8D,,Switch,Stacking,StackWise Virtual (2 Knoten),13,Wertliste,Attribut
C9500X-28C8D,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
C9500X-28C8D,,Switch,Anwendung,"Enterprise-Campus-Core und -Aggregation, Cisco-SD-Access-Fabric (Border/Control-Plane) und StackWise-Virtual-Hochverfügbarkeits-Backbone",15,Wertliste,Attribut
C9500X-60L4D,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9500X-60L4D,,Switch,Layer,L3,2,Wertliste,Attribut
C9500X-60L4D,,Switch,Portanzahl,64,3,Wertliste,Attribut
C9500X-60L4D,,Switch,Port-Konfiguration,60× 10/25/50G-SFP56 + 4× 40/100/200/400G-QSFP-DD,4,Wertliste,Attribut
C9500X-60L4D,,Switch,Port-Geschwindigkeit,10/25/50 GbE (+ bis 400 GbE QSFP-DD),5,Wertliste,Attribut
C9500X-60L4D,,Switch,Uplink-Ports,4× 40/100/200/400G-QSFP-DD,6,Wertliste,Attribut
C9500X-60L4D,,Switch,PoE,Nein,7,Wertliste,Attribut
C9500X-60L4D,,Switch,Switching-Kapazität,"bis zu 9,2 Tbit/s",8,Wertliste,Attribut
C9500X-60L4D,,Switch,Durchsatz,bis zu 8000 Mpps,9,Wertliste,Attribut
C9500X-60L4D,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
C9500X-60L4D,,Switch,Stromversorgung,"2× Netzteil (1+1 redundant, hot-swap, FRU), AC oder DC, Platinum-rated (1500 W)",11,Wertliste,Attribut
C9500X-60L4D,,Switch,Kühlung,"6 feldaustauschbare Lüfter (N+1, wählbare Luftstromrichtung)",12,Wertliste,Attribut
C9500X-60L4D,,Switch,Stacking,StackWise Virtual (2 Knoten),13,Wertliste,Attribut
C9500X-60L4D,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
C9500X-60L4D,,Switch,Anwendung,"Enterprise-Campus-Core und -Aggregation, Cisco-SD-Access-Fabric (Border/Control-Plane) und StackWise-Virtual-Hochverfügbarkeits-Backbone",15,Wertliste,Attribut
C9500-12Q,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9500-12Q,,Switch,Layer,L3,2,Wertliste,Attribut
C9500-12Q,,Switch,Portanzahl,12,3,Wertliste,Attribut
C9500-12Q,,Switch,Port-Konfiguration,12× 40G-QSFP+,4,Wertliste,Attribut
C9500-12Q,,Switch,Port-Geschwindigkeit,40G,5,Wertliste,Attribut
C9500-12Q,,Switch,PoE,Nein,7,Wertliste,Attribut
C9500-12Q,,Switch,Switching-Kapazität,480 Gbit/s,8,Wertliste,Attribut
C9500-12Q,,Switch,Durchsatz,720 Mpps,9,Wertliste,Attribut
C9500-12Q,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
C9500-12Q,,Switch,Stromversorgung,"Bis zu 2× Hot-Swap-Netzteil (950 W AC, 1+1-redundant, Platinum)",11,Wertliste,Attribut
C9500-12Q,,Switch,Kühlung,"5× Hot-Swap-Lüfter (variabel, N+1, Front-to-Back)",12,Wertliste,Attribut
C9500-12Q,,Switch,Stacking,StackWise Virtual (2 Knoten),13,Wertliste,Attribut
C9500-12Q,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
C9500-12Q,,Switch,Anwendung,"Enterprise-Campus-Core und -Aggregation; Cisco SD-Access-Fabric-Border (LISP/VXLAN, TrustSec/SGT); StackWise-Virtual-Hochverfügbarkeits-Core; MPLS-L3VPN/MVPN; programmierbar via NETCONF/RESTCONF/YANG (IOS XE)",15,Wertliste,Attribut
C9500-24Q,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9500-24Q,,Switch,Layer,L3,2,Wertliste,Attribut
C9500-24Q,,Switch,Portanzahl,24,3,Wertliste,Attribut
C9500-24Q,,Switch,Port-Konfiguration,24× 40G-QSFP+,4,Wertliste,Attribut
C9500-24Q,,Switch,Port-Geschwindigkeit,40G,5,Wertliste,Attribut
C9500-24Q,,Switch,PoE,Nein,7,Wertliste,Attribut
C9500-24Q,,Switch,Switching-Kapazität,960 Gbit/s,8,Wertliste,Attribut
C9500-24Q,,Switch,Durchsatz,"1,44 Bpps",9,Wertliste,Attribut
C9500-24Q,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
C9500-24Q,,Switch,Stromversorgung,"Bis zu 2× Hot-Swap-Netzteil (950 W AC, 1+1-redundant, Platinum)",11,Wertliste,Attribut
C9500-24Q,,Switch,Kühlung,"5× Hot-Swap-Lüfter (variabel, N+1, Front-to-Back)",12,Wertliste,Attribut
C9500-24Q,,Switch,Stacking,StackWise Virtual (2 Knoten),13,Wertliste,Attribut
C9500-24Q,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
C9500-24Q,,Switch,Anwendung,"Enterprise-Campus-Core und -Aggregation; Cisco SD-Access-Fabric-Border (LISP/VXLAN, TrustSec/SGT); StackWise-Virtual-Hochverfügbarkeits-Core; MPLS-L3VPN/MVPN; programmierbar via NETCONF/RESTCONF/YANG (IOS XE)",15,Wertliste,Attribut
C9500-40X,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9500-40X,,Switch,Layer,L3,2,Wertliste,Attribut
C9500-40X,,Switch,Portanzahl,40,3,Wertliste,Attribut
C9500-40X,,Switch,Port-Konfiguration,40× 10G-SFP+,4,Wertliste,Attribut
C9500-40X,,Switch,Port-Geschwindigkeit,10G,5,Wertliste,Attribut
C9500-40X,,Switch,PoE,Nein,7,Wertliste,Attribut
C9500-40X,,Switch,Switching-Kapazität,480 Gbit/s,8,Wertliste,Attribut
C9500-40X,,Switch,Durchsatz,720 Mpps,9,Wertliste,Attribut
C9500-40X,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
C9500-40X,,Switch,Stromversorgung,"Bis zu 2× Hot-Swap-Netzteil (950 W AC, 1+1-redundant, Platinum)",11,Wertliste,Attribut
C9500-40X,,Switch,Kühlung,"5× Hot-Swap-Lüfter (variabel, N+1, Front-to-Back)",12,Wertliste,Attribut
C9500-40X,,Switch,Stacking,StackWise Virtual (2 Knoten),13,Wertliste,Attribut
C9500-40X,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
C9500-40X,,Switch,Anwendung,"Enterprise-Campus-Core und -Aggregation; Cisco SD-Access-Fabric-Border (LISP/VXLAN, TrustSec/SGT); StackWise-Virtual-Hochverfügbarkeits-Core; MPLS-L3VPN/MVPN; programmierbar via NETCONF/RESTCONF/YANG (IOS XE)",15,Wertliste,Attribut
C9500-48X,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9500-48X,,Switch,Layer,L3,2,Wertliste,Attribut
C9500-48X,,Switch,Portanzahl,48,3,Wertliste,Attribut
C9500-48X,,Switch,Port-Konfiguration,48× 10G-SFP+,4,Wertliste,Attribut
C9500-48X,,Switch,Port-Geschwindigkeit,10G,5,Wertliste,Attribut
C9500-48X,,Switch,PoE,Nein,7,Wertliste,Attribut
C9500-48X,,Switch,Switching-Kapazität,480 Gbit/s,8,Wertliste,Attribut
C9500-48X,,Switch,Durchsatz,720 Mpps,9,Wertliste,Attribut
C9500-48X,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
C9500-48X,,Switch,Stromversorgung,"Bis zu 2× Hot-Swap-Netzteil (950 W AC, 1+1-redundant, Platinum)",11,Wertliste,Attribut
C9500-48X,,Switch,Kühlung,"5× Hot-Swap-Lüfter (variabel, N+1, Front-to-Back)",12,Wertliste,Attribut
C9500-48X,,Switch,Stacking,StackWise Virtual (2 Knoten),13,Wertliste,Attribut
C9500-48X,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
C9500-48X,,Switch,Anwendung,"Enterprise-Campus-Core und -Aggregation; Cisco SD-Access-Fabric-Border (LISP/VXLAN, TrustSec/SGT); StackWise-Virtual-Hochverfügbarkeits-Core; MPLS-L3VPN/MVPN; programmierbar via NETCONF/RESTCONF/YANG (IOS XE)",15,Wertliste,Attribut
C9500-40X-2Q,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9500-40X-2Q,,Switch,Layer,L3,2,Wertliste,Attribut
C9500-40X-2Q,,Switch,Portanzahl,42,3,Wertliste,Attribut
C9500-40X-2Q,,Switch,Port-Konfiguration,40× 10G-SFP+ + 2× 40G-QSFP+,4,Wertliste,Attribut
C9500-40X-2Q,,Switch,Port-Geschwindigkeit,10G (Uplink 40G),5,Wertliste,Attribut
C9500-40X-2Q,,Switch,Uplink-Ports,2× 40G-QSFP+,6,Wertliste,Attribut
C9500-40X-2Q,,Switch,PoE,Nein,7,Wertliste,Attribut
C9500-40X-2Q,,Switch,Switching-Kapazität,480 Gbit/s,8,Wertliste,Attribut
C9500-40X-2Q,,Switch,Durchsatz,720 Mpps,9,Wertliste,Attribut
C9500-40X-2Q,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
C9500-40X-2Q,,Switch,Stromversorgung,"Bis zu 2× Hot-Swap-Netzteil (950 W AC, 1+1-redundant, Platinum)",11,Wertliste,Attribut
C9500-40X-2Q,,Switch,Kühlung,"5× Hot-Swap-Lüfter (variabel, N+1, Front-to-Back)",12,Wertliste,Attribut
C9500-40X-2Q,,Switch,Stacking,StackWise Virtual (2 Knoten),13,Wertliste,Attribut
C9500-40X-2Q,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
C9500-40X-2Q,,Switch,Anwendung,"Enterprise-Campus-Core und -Aggregation; Cisco SD-Access-Fabric-Border (LISP/VXLAN, TrustSec/SGT); StackWise-Virtual-Hochverfügbarkeits-Core; MPLS-L3VPN/MVPN; programmierbar via NETCONF/RESTCONF/YANG (IOS XE)",15,Wertliste,Attribut
