Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
N5K-C5624Q,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N5K-C5624Q,,Switch,Layer,L3,2,Wertliste,Attribut
N5K-C5624Q,,Switch,Portanzahl,12,3,Wertliste,Attribut
N5K-C5624Q,,Switch,Port-Konfiguration,12× 40G-QSFP+ (fest); 1 GEM-Steckplatz für zwölf weitere 40G; bis zu sechsundneunzig 10G via Breakout-Kabel,4,Wertliste,Attribut
N5K-C5624Q,,Switch,Port-Geschwindigkeit,40 GbE (QSFP+; Breakout zu 10G),5,Wertliste,Attribut
N5K-C5624Q,,Switch,PoE,Nein,7,Wertliste,Attribut
N5K-C5624Q,,Switch,Switching-Kapazität,"1,92 Tbit/s",8,Wertliste,Attribut
N5K-C5624Q,,Switch,Durchsatz,1.428 Mpps,9,Wertliste,Attribut
N5K-C5624Q,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N5K-C5624Q,,Switch,Stromversorgung,2× redundant (1+1); AC (typ. 650 W / max. 1100 W),11,Wertliste,Attribut
N5K-C5624Q,,Switch,Kühlung,Hot-Swap-Lüftermodul (redundant; Airflow wählbar: Port-side/Fan-side Intake),12,Wertliste,Attribut
N5K-C5624Q,,Switch,Stacking,Nein,13,Wertliste,Attribut
N5K-C5624Q,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N5K-C5624Q,,Switch,Anwendung,"Data-Center 40-Gigabit-Spine/Aggregation – 12× 40G-QSFP+ fest (1 GEM-Steckplatz, +12× 40G; per Breakout bis 96× 10G); VXLAN-Bridging/-Routing line-rate; FCoE; Layer 2/3; NX-OS mit vPC, 64-Wege-ECMP und bis 24 FEX; FabricPath (N5624Q-EL2P-SSK9); Jumbo bis 9216",15,Wertliste,Attribut
N5K-C5648Q,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N5K-C5648Q,,Switch,Layer,L3,2,Wertliste,Attribut
N5K-C5648Q,,Switch,Portanzahl,24,3,Wertliste,Attribut
N5K-C5648Q,,Switch,Port-Konfiguration,24× 40G-QSFP+ (fest); 2 GEM-Steckplätze für vierundzwanzig weitere 40G; bis zu hundertzweiundneunzig 10G via Breakout-Kabel,4,Wertliste,Attribut
N5K-C5648Q,,Switch,Port-Geschwindigkeit,40 GbE (QSFP+; Breakout zu 10G),5,Wertliste,Attribut
N5K-C5648Q,,Switch,PoE,Nein,7,Wertliste,Attribut
N5K-C5648Q,,Switch,Switching-Kapazität,"3,84 Tbit/s",8,Wertliste,Attribut
N5K-C5648Q,,Switch,Durchsatz,2.856 Mpps,9,Wertliste,Attribut
N5K-C5648Q,,Switch,Bauform,19-Zoll-Rackmontage (2 HE),10,Wertliste,Attribut
N5K-C5648Q,,Switch,Stromversorgung,4× redundant (2+2); AC (typ. 650 W / max. 1100 W je PSU),11,Wertliste,Attribut
N5K-C5648Q,,Switch,Kühlung,Hot-Swap-Lüftermodul (redundant; Airflow wählbar: Port-side/Fan-side Intake),12,Wertliste,Attribut
N5K-C5648Q,,Switch,Stacking,Nein,13,Wertliste,Attribut
N5K-C5648Q,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N5K-C5648Q,,Switch,Anwendung,"Data-Center 40-Gigabit-Spine/Aggregation (2 HE) – 24× 40G-QSFP+ fest (2 GEM-Steckplätze, +24× 40G; per Breakout bis 192× 10G); VXLAN-Bridging/-Routing line-rate; FCoE; Layer 2/3; NX-OS mit vPC, 64-Wege-ECMP und bis 24 FEX; FabricPath (N5648Q-EL2-SSK9); Jumbo bis 9216",15,Wertliste,Attribut
