Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
MS130-24-HW,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
MS130-24-HW,,Switch,Layer,L2,2,Wertliste,Attribut
MS130-24-HW,,Switch,Portanzahl,24,3,Wertliste,Attribut
MS130-24-HW,,Switch,Port-Konfiguration,24× 1G-RJ45,4,Wertliste,Attribut
MS130-24-HW,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
MS130-24-HW,,Switch,Uplink-Ports,4× SFP (1G),6,Wertliste,Attribut
MS130-24-HW,,Switch,PoE,Nein,7,Wertliste,Attribut
MS130-24-HW,,Switch,Switching-Kapazität,56 Gbit/s,8,Wertliste,Attribut
MS130-24-HW,,Switch,Durchsatz,Line-Rate (nicht-blockierend),9,Wertliste,Attribut
MS130-24-HW,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
MS130-24-HW,,Switch,Stromversorgung,Internes Netzteil,11,Wertliste,Attribut
MS130-24-HW,,Switch,Kühlung,Aktiv (temperaturgeregelte Lüfter),12,Wertliste,Attribut
MS130-24-HW,,Switch,Stacking,Nein,13,Wertliste,Attribut
MS130-24-HW,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
MS130-24-HW,,Switch,Anwendung,"Cloud-gemanagter Enterprise-/Campus-Zugang (Gigabit-/Multigigabit-Ethernet, Layer 2); Switch mit 24× 1G-RJ45 und 4× SFP (1G); verwaltet über das Cisco Meraki Dashboard (Meraki OS); Lizenz separat erforderlich",15,Wertliste,Attribut
MS130-24P-HW,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
MS130-24P-HW,,Switch,Layer,L2,2,Wertliste,Attribut
MS130-24P-HW,,Switch,Portanzahl,24,3,Wertliste,Attribut
MS130-24P-HW,,Switch,Port-Konfiguration,24× 1G-RJ45 (PoE),4,Wertliste,Attribut
MS130-24P-HW,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
MS130-24P-HW,,Switch,Uplink-Ports,4× SFP (1G),6,Wertliste,Attribut
MS130-24P-HW,,Switch,PoE,"Ja  PoE (IEEE 802.3bt, bis 30 W/Port), 370 W",7,Wertliste,Attribut
MS130-24P-HW,,Switch,Switching-Kapazität,56 Gbit/s,8,Wertliste,Attribut
MS130-24P-HW,,Switch,Durchsatz,Line-Rate (nicht-blockierend),9,Wertliste,Attribut
MS130-24P-HW,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
MS130-24P-HW,,Switch,Stromversorgung,Internes Netzteil,11,Wertliste,Attribut
MS130-24P-HW,,Switch,Kühlung,Aktiv (temperaturgeregelte Lüfter),12,Wertliste,Attribut
MS130-24P-HW,,Switch,Stacking,Nein,13,Wertliste,Attribut
MS130-24P-HW,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
MS130-24P-HW,,Switch,Anwendung,"Cloud-gemanagter Enterprise-/Campus-Zugang (Gigabit-/Multigigabit-Ethernet, Layer 2); Switch mit 24× 1G-RJ45 (PoE) und 4× SFP (1G); verwaltet über das Cisco Meraki Dashboard (Meraki OS); PoE-Versorgung für IP-Telefone, Access-Points und Kameras; Lizenz separat erforderlich",15,Wertliste,Attribut
MS130-24X-HW,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
MS130-24X-HW,,Switch,Layer,L2,2,Wertliste,Attribut
MS130-24X-HW,,Switch,Portanzahl,24,3,Wertliste,Attribut
MS130-24X-HW,,Switch,Port-Konfiguration,"18× 1G-RJ45 + 6× mGig-RJ45 (bis 2,5G) (PoE)",4,Wertliste,Attribut
MS130-24X-HW,,Switch,Port-Geschwindigkeit,"1G + mGig (bis 2,5G)",5,Wertliste,Attribut
MS130-24X-HW,,Switch,Uplink-Ports,4× SFP+ (10G),6,Wertliste,Attribut
