Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JL823A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL823A,,Switch,Layer,L3,2,Wertliste,Attribut
JL823A,,Switch,Portanzahl,28,3,Wertliste,Attribut
JL823A,,Switch,Port-Konfiguration,"24× 10/100/1000 (RJ45, PoE+) + 2× 1/10G SFP+ + 2× 1/2,5/5/10G Multi-Gig (RJ45) (Uplink)",4,Wertliste,Attribut
JL823A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 2,5/5 GbE (Multi-Gig, RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
JL823A,,Switch,Uplink-Ports,"2× 1/10G SFP+ + 2× 1/2,5/5/10G Multi-Gig (RJ45)",6,Wertliste,Attribut
JL823A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 370 W)",7,Wertliste,Attribut
JL823A,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
JL823A,,Switch,Durchsatz,95 Mpps,9,Wertliste,Attribut
JL823A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL823A,,Switch,Stromversorgung,Internes Festnetzteil (AC); PoE-Modelle optional über externes HPE RPS1600 absicherbar,11,Wertliste,Attribut
JL823A,,Switch,Kühlung,Lüftergekühlt (variable Lüfterdrehzahl),12,Wertliste,Attribut
JL823A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JL823A,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
JL823A,,Switch,Anwendung,"Gemanagter Gigabit-Campus-Access (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, optionalem Multi-Gigabit und IRF-Stacking",15,Wertliste,Attribut
JL824A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL824A,,Switch,Layer,L3,2,Wertliste,Attribut
JL824A,,Switch,Portanzahl,52,3,Wertliste,Attribut
JL824A,,Switch,Port-Konfiguration,"48× 10/100/1000 (RJ45, PoE+) + 4× 1/10G SFP+ (Uplink)",4,Wertliste,Attribut
JL824A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
JL824A,,Switch,Uplink-Ports,4× 1/10G SFP+,6,Wertliste,Attribut
JL824A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 370 W)",7,Wertliste,Attribut
JL824A,,Switch,Switching-Kapazität,176 Gbit/s,8,Wertliste,Attribut
JL824A,,Switch,Durchsatz,131 Mpps,9,Wertliste,Attribut
JL824A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL824A,,Switch,Stromversorgung,Internes Festnetzteil (AC); PoE-Modelle optional über externes HPE RPS1600 absicherbar,11,Wertliste,Attribut
JL824A,,Switch,Kühlung,Lüftergekühlt (variable Lüfterdrehzahl),12,Wertliste,Attribut
JL824A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JL824A,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
JL824A,,Switch,Anwendung,"Gemanagter Gigabit-Campus-Access (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, optionalem Multi-Gigabit und IRF-Stacking",15,Wertliste,Attribut
JL825A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL825A,,Switch,Layer,L3,2,Wertliste,Attribut
JL825A,,Switch,Portanzahl,52,3,Wertliste,Attribut
JL825A,,Switch,Port-Konfiguration,"48× 10/100/1000 (RJ45, PoE+) + 2× 1/10G SFP+ + 2× 1/2,5/5/10G Multi-Gig (RJ45) (Uplink)",4,Wertliste,Attribut
JL825A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 2,5/5 GbE (Multi-Gig, RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
JL825A,,Switch,Uplink-Ports,"2× 1/10G SFP+ + 2× 1/2,5/5/10G Multi-Gig (RJ45)",6,Wertliste,Attribut
JL825A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 370 W)",7,Wertliste,Attribut
JL825A,,Switch,Switching-Kapazität,176 Gbit/s,8,Wertliste,Attribut
JL825A,,Switch,Durchsatz,131 Mpps,9,Wertliste,Attribut
JL825A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL825A,,Switch,Stromversorgung,Internes Festnetzteil (AC); PoE-Modelle optional über externes HPE RPS1600 absicherbar,11,Wertliste,Attribut
JL825A,,Switch,Kühlung,Lüftergekühlt (variable Lüfterdrehzahl),12,Wertliste,Attribut
JL825A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JL825A,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
JL825A,,Switch,Anwendung,"Gemanagter Gigabit-Campus-Access (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, optionalem Multi-Gigabit und IRF-Stacking",15,Wertliste,Attribut
JL826A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL826A,,Switch,Layer,L3,2,Wertliste,Attribut
JL826A,,Switch,Portanzahl,28,3,Wertliste,Attribut
JL826A,,Switch,Port-Konfiguration,16× 100/1000 (SFP) + 8× Dual-Personality (10/100/1000 RJ45 oder 100/1000 SFP) + 4× 1/10G SFP+ (Uplink),4,Wertliste,Attribut
JL826A,,Switch,Port-Geschwindigkeit,"100/1000 Mbit/s (SFP), 10/100/1000 Mbit/s (RJ45-Combo), 1/10 GbE (SFP+)",5,Wertliste,Attribut
JL826A,,Switch,Uplink-Ports,4× 1/10G SFP+,6,Wertliste,Attribut
JL826A,,Switch,PoE,Nein,7,Wertliste,Attribut
JL826A,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
JL826A,,Switch,Durchsatz,95 Mpps,9,Wertliste,Attribut
JL826A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL826A,,Switch,Stromversorgung,"2 Netzteilschächte (mindestens 1 Netzteil, separat bestellbar; AC oder DC)",11,Wertliste,Attribut
JL826A,,Switch,Kühlung,Lüftergekühlt (variable Lüfterdrehzahl),12,Wertliste,Attribut
JL826A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JL826A,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
JL826A,,Switch,Anwendung,"Gemanagter Gigabit-Campus-Access (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, optionalem Multi-Gigabit und IRF-Stacking",15,Wertliste,Attribut
JL827A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL827A,,Switch,Layer,L3,2,Wertliste,Attribut
JL827A,,Switch,Portanzahl,28,3,Wertliste,Attribut
JL827A,,Switch,Port-Konfiguration,"24× 10/100/1000 (RJ45, PoE+) + 4× 1/10G SFP+ (Uplink)",4,Wertliste,Attribut
JL827A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
JL827A,,Switch,Uplink-Ports,4× 1/10G SFP+,6,Wertliste,Attribut
JL827A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 370 W)",7,Wertliste,Attribut
JL827A,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
JL827A,,Switch,Durchsatz,95 Mpps,9,Wertliste,Attribut
JL827A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL827A,,Switch,Stromversorgung,Internes Festnetzteil (AC); PoE-Modelle optional über externes HPE RPS1600 absicherbar,11,Wertliste,Attribut
JL827A,,Switch,Kühlung,Lüftergekühlt (variable Lüfterdrehzahl),12,Wertliste,Attribut
JL827A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JL827A,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
JL827A,,Switch,Anwendung,"Gemanagter Gigabit-Campus-Access (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, optionalem Multi-Gigabit und IRF-Stacking",15,Wertliste,Attribut
JL828A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL828A,,Switch,Layer,L3,2,Wertliste,Attribut
JL828A,,Switch,Portanzahl,28,3,Wertliste,Attribut
JL828A,,Switch,Port-Konfiguration,24× 10/100/1000 (RJ45) + 4× 1/10G SFP+ (Uplink),4,Wertliste,Attribut
JL828A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
JL828A,,Switch,Uplink-Ports,4× 1/10G SFP+,6,Wertliste,Attribut
JL828A,,Switch,PoE,Nein,7,Wertliste,Attribut
JL828A,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
JL828A,,Switch,Durchsatz,95 Mpps,9,Wertliste,Attribut
JL828A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL828A,,Switch,Stromversorgung,Internes Festnetzteil (AC); PoE-Modelle optional über externes HPE RPS1600 absicherbar,11,Wertliste,Attribut
JL828A,,Switch,Kühlung,Lüftergekühlt (variable Lüfterdrehzahl),12,Wertliste,Attribut
JL828A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JL828A,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
JL828A,,Switch,Anwendung,"Gemanagter Gigabit-Campus-Access (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, optionalem Multi-Gigabit und IRF-Stacking",15,Wertliste,Attribut
JL829A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL829A,,Switch,Layer,L3,2,Wertliste,Attribut
JL829A,,Switch,Portanzahl,52,3,Wertliste,Attribut
JL829A,,Switch,Port-Konfiguration,48× 10/100/1000 (RJ45) + 4× 1/10G SFP+ (Uplink),4,Wertliste,Attribut
JL829A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
JL829A,,Switch,Uplink-Ports,4× 1/10G SFP+,6,Wertliste,Attribut
JL829A,,Switch,PoE,Nein,7,Wertliste,Attribut
JL829A,,Switch,Switching-Kapazität,176 Gbit/s,8,Wertliste,Attribut
JL829A,,Switch,Durchsatz,131 Mpps,9,Wertliste,Attribut
JL829A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL829A,,Switch,Stromversorgung,Internes Festnetzteil (AC); PoE-Modelle optional über externes HPE RPS1600 absicherbar,11,Wertliste,Attribut
JL829A,,Switch,Kühlung,Lüftergekühlt (variable Lüfterdrehzahl),12,Wertliste,Attribut
JL829A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JL829A,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
JL829A,,Switch,Anwendung,"Gemanagter Gigabit-Campus-Access (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, optionalem Multi-Gigabit und IRF-Stacking",15,Wertliste,Attribut
R8J41A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R8J41A,,Switch,Layer,L3,2,Wertliste,Attribut
R8J41A,,Switch,Portanzahl,28,3,Wertliste,Attribut
R8J41A,,Switch,Port-Konfiguration,"24× 10/100/1000 (RJ45) + 2× 1/10G SFP+ + 2× 1/2,5/5/10G Multi-Gig (RJ45) (Uplink)",4,Wertliste,Attribut
R8J41A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 2,5/5 GbE (Multi-Gig, RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
R8J41A,,Switch,Uplink-Ports,"2× 1/10G SFP+ + 2× 1/2,5/5/10G Multi-Gig (RJ45)",6,Wertliste,Attribut
R8J41A,,Switch,PoE,Nein,7,Wertliste,Attribut
R8J41A,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
R8J41A,,Switch,Durchsatz,95 Mpps,9,Wertliste,Attribut
R8J41A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
R8J41A,,Switch,Stromversorgung,Internes Festnetzteil (AC); PoE-Modelle optional über externes HPE RPS1600 absicherbar,11,Wertliste,Attribut
R8J41A,,Switch,Kühlung,Lüftergekühlt (variable Lüfterdrehzahl),12,Wertliste,Attribut
R8J41A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
R8J41A,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
R8J41A,,Switch,Anwendung,"Gemanagter Gigabit-Campus-Access (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, optionalem Multi-Gigabit und IRF-Stacking",15,Wertliste,Attribut
R8J42A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R8J42A,,Switch,Layer,L3,2,Wertliste,Attribut
R8J42A,,Switch,Portanzahl,10,3,Wertliste,Attribut
R8J42A,,Switch,Port-Konfiguration,8× 10/100/1000 (RJ45) + 2× Dual-Personality-Combo (1G SFP oder 10/100/1000 RJ45) (Uplink),4,Wertliste,Attribut
R8J42A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1 GbE (SFP)",5,Wertliste,Attribut
R8J42A,,Switch,Uplink-Ports,2× Dual-Personality-Combo (1G SFP oder 10/100/1000 RJ45),6,Wertliste,Attribut
R8J42A,,Switch,PoE,Nein,7,Wertliste,Attribut
R8J42A,,Switch,Switching-Kapazität,24 Gbit/s,8,Wertliste,Attribut
R8J42A,,Switch,Durchsatz,18 Mpps,9,Wertliste,Attribut
R8J42A,,Switch,Bauform,"Kompakt (1 HE, halbe Breite)",10,Wertliste,Attribut
R8J42A,,Switch,Stromversorgung,Internes Festnetzteil (AC); PoE-Modelle optional über externes HPE RPS1600 absicherbar,11,Wertliste,Attribut
R8J42A,,Switch,Kühlung,Lüftergekühlt (variable Lüfterdrehzahl),12,Wertliste,Attribut
R8J42A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
R8J42A,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
R8J42A,,Switch,Anwendung,"Gemanagter Gigabit-Campus-Access (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, optionalem Multi-Gigabit und IRF-Stacking",15,Wertliste,Attribut
