Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
WS-C3750-24TS-S,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C3750-24TS-S,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C3750-24TS-S,,Switch,Portanzahl,24,3,Wertliste,Attribut
WS-C3750-24TS-S,,Switch,Port-Konfiguration,24× 10/100,4,Wertliste,Attribut
WS-C3750-24TS-S,,Switch,Port-Geschwindigkeit,100M,5,Wertliste,Attribut
WS-C3750-24TS-S,,Switch,Uplink-Ports,2× SFP (GbE),6,Wertliste,Attribut
WS-C3750-24TS-S,,Switch,PoE,Nein,7,Wertliste,Attribut
WS-C3750-24TS-S,,Switch,Switching-Kapazität,32 Gbit/s,8,Wertliste,Attribut
WS-C3750-24TS-S,,Switch,Durchsatz,"6,5 Mpps",9,Wertliste,Attribut
WS-C3750-24TS-S,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
WS-C3750-24TS-S,,Switch,Stromversorgung,Internes AC-Netzteil; externe Redundanz über Cisco RPS 675/2300 (optional),11,Wertliste,Attribut
WS-C3750-24TS-S,,Switch,Kühlung,Aktiv (interner Lüfter),12,Wertliste,Attribut
WS-C3750-24TS-S,,Switch,Stacking,"Ja – Cisco StackWise (bis 9 Einheiten, 32 Gbit/s Stack-Ring)",13,Wertliste,Attribut
WS-C3750-24TS-S,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
WS-C3750-24TS-S,,Switch,Anwendung,"Enterprise-/Campus-Zugang (Fast-Ethernet (10/100), Layer-3, IP Base); stapelbarer Multilayer-Access-Switch (Cisco StackWise (32 Gbit/s Stack-Ring)) mit 24× 10/100 und 2× SFP (GbE); IP Base (SMI): statisches Routing, RIP und EIGRP-Stub; verwaltet über klassisches Cisco IOS (nicht IOS-XE)",15,Wertliste,Attribut
WS-C3750-24TS-E,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C3750-24TS-E,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C3750-24TS-E,,Switch,Portanzahl,24,3,Wertliste,Attribut
WS-C3750-24TS-E,,Switch,Port-Konfiguration,24× 10/100,4,Wertliste,Attribut
WS-C3750-24TS-E,,Switch,Port-Geschwindigkeit,100M,5,Wertliste,Attribut
WS-C3750-24TS-E,,Switch,Uplink-Ports,2× SFP (GbE),6,Wertliste,Attribut
WS-C3750-24TS-E,,Switch,PoE,Nein,7,Wertliste,Attribut
WS-C3750-24TS-E,,Switch,Switching-Kapazität,32 Gbit/s,8,Wertliste,Attribut
WS-C3750-24TS-E,,Switch,Durchsatz,"6,5 Mpps",9,Wertliste,Attribut
WS-C3750-24TS-E,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
WS-C3750-24TS-E,,Switch,Stromversorgung,Internes AC-Netzteil; externe Redundanz über Cisco RPS 675/2300 (optional),11,Wertliste,Attribut
WS-C3750-24TS-E,,Switch,Kühlung,Aktiv (interner Lüfter),12,Wertliste,Attribut
WS-C3750-24TS-E,,Switch,Stacking,"Ja – Cisco StackWise (bis 9 Einheiten, 32 Gbit/s Stack-Ring)",13,Wertliste,Attribut
WS-C3750-24TS-E,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
WS-C3750-24TS-E,,Switch,Anwendung,"Enterprise-/Campus-Zugang (Fast-Ethernet (10/100), Layer-3, IP Services); stapelbarer Multilayer-Access-Switch (Cisco StackWise (32 Gbit/s Stack-Ring)) mit 24× 10/100 und 2× SFP (GbE); IP Services (EMI): voll dynamisches Routing (OSPF, EIGRP, BGP, PIM), IPv6 und Policy-Based Routing; verwaltet über klassisches Cisco IOS (nicht IOS-XE)",15,Wertliste,Attribut
WS-C3750-48TS-S,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C3750-48TS-S,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C3750-48TS-S,,Switch,Portanzahl,48,3,Wertliste,Attribut
WS-C3750-48TS-S,,Switch,Port-Konfiguration,48× 10/100,4,Wertliste,Attribut
WS-C3750-48TS-S,,Switch,Port-Geschwindigkeit,100M,5,Wertliste,Attribut
WS-C3750-48TS-S,,Switch,Uplink-Ports,4× SFP (GbE),6,Wertliste,Attribut
WS-C3750-48TS-S,,Switch,PoE,Nein,7,Wertliste,Attribut
WS-C3750-48TS-S,,Switch,Switching-Kapazität,32 Gbit/s,8,Wertliste,Attribut
WS-C3750-48TS-S,,Switch,Durchsatz,"13,1 Mpps",9,Wertliste,Attribut
WS-C3750-48TS-S,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
WS-C3750-48TS-S,,Switch,Stromversorgung,Internes AC-Netzteil; externe Redundanz über Cisco RPS 675/2300 (optional),11,Wertliste,Attribut
WS-C3750-48TS-S,,Switch,Kühlung,Aktiv (interner Lüfter),12,Wertliste,Attribut
WS-C3750-48TS-S,,Switch,Stacking,"Ja – Cisco StackWise (bis 9 Einheiten, 32 Gbit/s Stack-Ring)",13,Wertliste,Attribut
WS-C3750-48TS-S,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
WS-C3750-48TS-S,,Switch,Anwendung,"Enterprise-/Campus-Zugang (Fast-Ethernet (10/100), Layer-3, IP Base); stapelbarer Multilayer-Access-Switch (Cisco StackWise (32 Gbit/s Stack-Ring)) mit 48× 10/100 und 4× SFP (GbE); IP Base (SMI): statisches Routing, RIP und EIGRP-Stub; verwaltet über klassisches Cisco IOS (nicht IOS-XE)",15,Wertliste,Attribut
WS-C3750-48TS-E,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C3750-48TS-E,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C3750-48TS-E,,Switch,Portanzahl,48,3,Wertliste,Attribut
WS-C3750-48TS-E,,Switch,Port-Konfiguration,48× 10/100,4,Wertliste,Attribut
WS-C3750-48TS-E,,Switch,Port-Geschwindigkeit,100M,5,Wertliste,Attribut
WS-C3750-48TS-E,,Switch,Uplink-Ports,4× SFP (GbE),6,Wertliste,Attribut
WS-C3750-48TS-E,,Switch,PoE,Nein,7,Wertliste,Attribut
WS-C3750-48TS-E,,Switch,Switching-Kapazität,32 Gbit/s,8,Wertliste,Attribut
WS-C3750-48TS-E,,Switch,Durchsatz,"13,1 Mpps",9,Wertliste,Attribut
WS-C3750-48TS-E,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
WS-C3750-48TS-E,,Switch,Stromversorgung,Internes AC-Netzteil; externe Redundanz über Cisco RPS 675/2300 (optional),11,Wertliste,Attribut
WS-C3750-48TS-E,,Switch,Kühlung,Aktiv (interner Lüfter),12,Wertliste,Attribut
WS-C3750-48TS-E,,Switch,Stacking,"Ja – Cisco StackWise (bis 9 Einheiten, 32 Gbit/s Stack-Ring)",13,Wertliste,Attribut
WS-C3750-48TS-E,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
WS-C3750-48TS-E,,Switch,Anwendung,"Enterprise-/Campus-Zugang (Fast-Ethernet (10/100), Layer-3, IP Services); stapelbarer Multilayer-Access-Switch (Cisco StackWise (32 Gbit/s Stack-Ring)) mit 48× 10/100 und 4× SFP (GbE); IP Services (EMI): voll dynamisches Routing (OSPF, EIGRP, BGP, PIM), IPv6 und Policy-Based Routing; verwaltet über klassisches Cisco IOS (nicht IOS-XE)",15,Wertliste,Attribut
WS-C3750-24PS-S,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C3750-24PS-S,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C3750-24PS-S,,Switch,Portanzahl,24,3,Wertliste,Attribut
WS-C3750-24PS-S,,Switch,Port-Konfiguration,24× 10/100 (PoE),4,Wertliste,Attribut
WS-C3750-24PS-S,,Switch,Port-Geschwindigkeit,100M,5,Wertliste,Attribut
WS-C3750-24PS-S,,Switch,Uplink-Ports,2× SFP (GbE),6,Wertliste,Attribut
WS-C3750-24PS-S,,Switch,PoE,"Ja – PoE (IEEE 802.3af + Cisco prestandard, bis 15,4 W/Port)",7,Wertliste,Attribut
WS-C3750-24PS-S,,Switch,Switching-Kapazität,32 Gbit/s,8,Wertliste,Attribut
WS-C3750-24PS-S,,Switch,Durchsatz,"6,5 Mpps",9,Wertliste,Attribut
WS-C3750-24PS-S,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
WS-C3750-24PS-S,,Switch,Stromversorgung,Internes AC-Netzteil; externe Redundanz über Cisco RPS 675/2300 (optional),11,Wertliste,Attribut
WS-C3750-24PS-S,,Switch,Kühlung,Aktiv (interner Lüfter),12,Wertliste,Attribut
WS-C3750-24PS-S,,Switch,Stacking,"Ja – Cisco StackWise (bis 9 Einheiten, 32 Gbit/s Stack-Ring)",13,Wertliste,Attribut
WS-C3750-24PS-S,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
WS-C3750-24PS-S,,Switch,Anwendung,"Enterprise-/Campus-Zugang (Fast-Ethernet (10/100), Layer-3, IP Base); stapelbarer Multilayer-Access-Switch (Cisco StackWise (32 Gbit/s Stack-Ring)) mit 24× 10/100 und 2× SFP (GbE); PoE-Versorgung (802.3af) für IP-Telefone, Access-Points und Kameras; IP Base (SMI): statisches Routing, RIP und EIGRP-Stub; verwaltet über klassisches Cisco IOS (nicht IOS-XE)",15,Wertliste,Attribut
WS-C3750-24PS-E,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
