Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
R8M25A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R8M25A,,Switch,Layer,L3,2,Wertliste,Attribut
R8M25A,,Switch,Portanzahl,28,3,Wertliste,Attribut
R8M25A,,Switch,Port-Konfiguration,16× 10/100/1000 (RJ45) + 8× Dual-Personality (10/100/1000 RJ45 oder 100/1000 SFP) + 4× 1/10G SFP+ (Uplink),4,Wertliste,Attribut
R8M25A,,Switch,Port-Geschwindigkeit,"100/1000 Mbit/s (SFP), 10/100/1000 Mbit/s (RJ45-Combo), 1/10 GbE (SFP+)",5,Wertliste,Attribut
R8M25A,,Switch,Uplink-Ports,4× 1/10G SFP+,6,Wertliste,Attribut
R8M25A,,Switch,PoE,Nein,7,Wertliste,Attribut
R8M25A,,Switch,Switching-Kapazität,288 Gbit/s,8,Wertliste,Attribut
R8M25A,,Switch,Durchsatz,180 Mpps,9,Wertliste,Attribut
R8M25A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
R8M25A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
R8M25A,,Switch,Kühlung,Lüftergekühlt (Airflow seitlich nach hinten),12,Wertliste,Attribut
R8M25A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
R8M25A,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
R8M25A,,Switch,Anwendung,"Gemanagte Gigabit-Campus-Aggregation (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, EVPN/VXLAN, DRNI und IRF-Stacking",15,Wertliste,Attribut
R8M26A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R8M26A,,Switch,Layer,L3,2,Wertliste,Attribut
R8M26A,,Switch,Portanzahl,52,3,Wertliste,Attribut
R8M26A,,Switch,Port-Konfiguration,48× 10/100/1000 (RJ45) + 4× 1/10G SFP+ (Uplink),4,Wertliste,Attribut
R8M26A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
R8M26A,,Switch,Uplink-Ports,4× 1/10G SFP+,6,Wertliste,Attribut
R8M26A,,Switch,PoE,Nein,7,Wertliste,Attribut
R8M26A,,Switch,Switching-Kapazität,336 Gbit/s,8,Wertliste,Attribut
R8M26A,,Switch,Durchsatz,180 Mpps,9,Wertliste,Attribut
R8M26A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
R8M26A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
R8M26A,,Switch,Kühlung,Lüftergekühlt (Airflow seitlich nach hinten),12,Wertliste,Attribut
R8M26A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
R8M26A,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
R8M26A,,Switch,Anwendung,"Gemanagte Gigabit-Campus-Aggregation (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, EVPN/VXLAN, DRNI und IRF-Stacking",15,Wertliste,Attribut
R8M27A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R8M27A,,Switch,Layer,L3,2,Wertliste,Attribut
R8M27A,,Switch,Portanzahl,28,3,Wertliste,Attribut
R8M27A,,Switch,Port-Konfiguration,16× 100/1000 (SFP) + 8× Dual-Personality (10/100/1000 RJ45 oder 100/1000 SFP) + 4× 1/10G SFP+ (Uplink),4,Wertliste,Attribut
R8M27A,,Switch,Port-Geschwindigkeit,"100/1000 Mbit/s (SFP), 10/100/1000 Mbit/s (RJ45-Combo), 1/10 GbE (SFP+)",5,Wertliste,Attribut
R8M27A,,Switch,Uplink-Ports,4× 1/10G SFP+,6,Wertliste,Attribut
R8M27A,,Switch,PoE,Nein,7,Wertliste,Attribut
R8M27A,,Switch,Switching-Kapazität,288 Gbit/s,8,Wertliste,Attribut
R8M27A,,Switch,Durchsatz,180 Mpps,9,Wertliste,Attribut
R8M27A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
R8M27A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
R8M27A,,Switch,Kühlung,Lüftergekühlt (Airflow seitlich nach hinten),12,Wertliste,Attribut
R8M27A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
R8M27A,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
R8M27A,,Switch,Anwendung,"Gemanagte Gigabit-Campus-Aggregation (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, EVPN/VXLAN, DRNI und IRF-Stacking",15,Wertliste,Attribut
R8M28A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R8M28A,,Switch,Layer,L3,2,Wertliste,Attribut
R8M28A,,Switch,Portanzahl,28,3,Wertliste,Attribut
R8M28A,,Switch,Port-Konfiguration,"24× 10/100/1000 (RJ45, PoE+) + 4× 1/10G SFP+ (Uplink)",4,Wertliste,Attribut
R8M28A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
R8M28A,,Switch,Uplink-Ports,4× 1/10G SFP+,6,Wertliste,Attribut
R8M28A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 720 W)",7,Wertliste,Attribut
R8M28A,,Switch,Switching-Kapazität,288 Gbit/s,8,Wertliste,Attribut
R8M28A,,Switch,Durchsatz,180 Mpps,9,Wertliste,Attribut
R8M28A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
R8M28A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
R8M28A,,Switch,Kühlung,Lüftergekühlt (Airflow seitlich nach hinten),12,Wertliste,Attribut
R8M28A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
R8M28A,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
R8M28A,,Switch,Anwendung,"Gemanagte Gigabit-Campus-Aggregation (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, EVPN/VXLAN, DRNI und IRF-Stacking",15,Wertliste,Attribut
R8M29A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R8M29A,,Switch,Layer,L3,2,Wertliste,Attribut
R8M29A,,Switch,Portanzahl,52,3,Wertliste,Attribut
R8M29A,,Switch,Port-Konfiguration,"48× 10/100/1000 (RJ45, PoE+) + 4× 1/10G SFP+ (Uplink)",4,Wertliste,Attribut
R8M29A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
R8M29A,,Switch,Uplink-Ports,4× 1/10G SFP+,6,Wertliste,Attribut
R8M29A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 1440 W)",7,Wertliste,Attribut
R8M29A,,Switch,Switching-Kapazität,336 Gbit/s,8,Wertliste,Attribut
R8M29A,,Switch,Durchsatz,180 Mpps,9,Wertliste,Attribut
R8M29A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
