Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
J9019B,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9019B,,Switch,Layer,L2,2,Wertliste,Attribut
J9019B,,Switch,Portanzahl,26,3,Wertliste,Attribut
J9019B,,Switch,Port-Konfiguration,24× 10/100 (RJ45) + 2× Dual-Personality-Ports (RJ45 10/100/1000 oder SFP 1G) (Uplink),4,Wertliste,Attribut
J9019B,,Switch,Port-Geschwindigkeit,"10/100 Mbit/s (RJ45, Access), 10/100/1000 Mbit/s (Uplink)",5,Wertliste,Attribut
J9019B,,Switch,Uplink-Ports,2× Dual-Personality-Ports (RJ45 10/100/1000 oder SFP 1G),6,Wertliste,Attribut
J9019B,,Switch,PoE,Nein,7,Wertliste,Attribut
J9019B,,Switch,Switching-Kapazität,"8,8 Gbit/s",8,Wertliste,Attribut
J9019B,,Switch,Durchsatz,"6,5 Mpps",9,Wertliste,Attribut
J9019B,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9019B,,Switch,Stromversorgung,Internes Festnetzteil,11,Wertliste,Attribut
J9019B,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
J9019B,,Switch,Stacking,Kein (Standalone; Single-IP-Virtual-Stacking-Verwaltung bis 16 Einheiten),13,Wertliste,Attribut
J9019B,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
J9019B,,Switch,Anwendung,Managed Layer-2-Fast-Ethernet-Edge-Access (ProVision) für Anschlussbereiche,15,Wertliste,Attribut
J9020A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9020A,,Switch,Layer,L2,2,Wertliste,Attribut
J9020A,,Switch,Portanzahl,52,3,Wertliste,Attribut
J9020A,,Switch,Port-Konfiguration,48× 10/100 (RJ45) + 2× 10/100/1000 (RJ45) + 2× SFP (1G) (Uplink),4,Wertliste,Attribut
J9020A,,Switch,Port-Geschwindigkeit,"10/100 Mbit/s (RJ45, Access), 10/100/1000 Mbit/s (Uplink)",5,Wertliste,Attribut
J9020A,,Switch,Uplink-Ports,2× 10/100/1000 (RJ45) + 2× SFP (1G),6,Wertliste,Attribut
J9020A,,Switch,PoE,Nein,7,Wertliste,Attribut
J9020A,,Switch,Switching-Kapazität,"17,6 Gbit/s",8,Wertliste,Attribut
J9020A,,Switch,Durchsatz,13 Mpps,9,Wertliste,Attribut
J9020A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9020A,,Switch,Stromversorgung,Internes Festnetzteil,11,Wertliste,Attribut
J9020A,,Switch,Kühlung,Lüftergekühlt,12,Wertliste,Attribut
J9020A,,Switch,Stacking,Kein (Standalone; Single-IP-Virtual-Stacking-Verwaltung bis 16 Einheiten),13,Wertliste,Attribut
J9020A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
