Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
N77-C7702,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
N77-C7702,,Switch,Layer,L3,2,Wertliste,Attribut
N77-C7702,,Switch,Switching-Kapazität,"Line-Rate (Single-I/O-Modul, keine Fabric-Module)",8,Wertliste,Attribut
N77-C7702,,Switch,Bauform,19-Zoll-Rackmontage (3 HE),10,Wertliste,Attribut
N77-C7702,,Switch,Stromversorgung,"2 Netzteilschächte (3-kW AC/DC + 3,5-kW HV AC/DC)",11,Wertliste,Attribut
N77-C7702,,Switch,Kühlung,Front-to-Back; 1 Lüftereinschub (3 drehzahlgeregelte Lüfter),12,Wertliste,Attribut
N77-C7702,,Switch,Anwendung,Data-Center,15,Wertliste,Attribut
N77-C7702,,Switch,Steckplätze,2 (1 Supervisor + 1 I/O; keine Fabric-Module),16,Wertliste,Attribut
N77-C7702,,Switch,Unterstützte Supervisor-Engines,Cisco Nexus 7700 Supervisor-Engine (separat),17,Wertliste,Attribut
N77-C7702,,Switch,Redundanz,"Netzteil (OIR); keine Supervisor-/Fabric-Redundanz (1 Supervisor, keine Fabric-Module)",18,Wertliste,Attribut
N77-C7706,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
N77-C7706,,Switch,Layer,L3,2,Wertliste,Attribut
N77-C7706,,Switch,Switching-Kapazität,1320 Gbit/s pro Steckplatz (6 Fabric-Module),8,Wertliste,Attribut
N77-C7706,,Switch,Bauform,19-Zoll-Rackmontage (9 HE),10,Wertliste,Attribut
N77-C7706,,Switch,Stromversorgung,"4 Netzteilschächte (3-kW AC/DC + 3,5-kW HV AC/DC)",11,Wertliste,Attribut
N77-C7706,,Switch,Kühlung,Front-to-Back; 3 redundante Lüftereinschübe (hot-swap),12,Wertliste,Attribut
N77-C7706,,Switch,Anwendung,Data-Center,15,Wertliste,Attribut
N77-C7706,,Switch,Steckplätze,6 (2 Supervisor + 4 I/O) + 6 Fabric-Steckplätze,16,Wertliste,Attribut
N77-C7706,,Switch,Unterstützte Supervisor-Engines,Cisco Nexus 7700 Supervisor-Engine (separat),17,Wertliste,Attribut
N77-C7706,,Switch,Redundanz,"Supervisor 1+1, Fabric, Netzteil und Lüfter (alle hot-swap)",18,Wertliste,Attribut
N77-C7710,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
N77-C7710,,Switch,Layer,L3,2,Wertliste,Attribut
N77-C7710,,Switch,Switching-Kapazität,1320 Gbit/s pro Steckplatz (6 Fabric-Module),8,Wertliste,Attribut
N77-C7710,,Switch,Bauform,19-Zoll-Rackmontage (14 HE),10,Wertliste,Attribut
N77-C7710,,Switch,Stromversorgung,"8 Netzteilschächte (3-kW AC/DC + 3,5-kW HV AC/DC)",11,Wertliste,Attribut
N77-C7710,,Switch,Kühlung,Front-to-Back; 3 redundante Lüftereinschübe (hot-swap),12,Wertliste,Attribut
N77-C7710,,Switch,Anwendung,Data-Center,15,Wertliste,Attribut
N77-C7710,,Switch,Steckplätze,10 (2 Supervisor + 8 I/O) + 6 Fabric-Steckplätze,16,Wertliste,Attribut
N77-C7710,,Switch,Unterstützte Supervisor-Engines,Cisco Nexus 7700 Supervisor-Engine (separat),17,Wertliste,Attribut
N77-C7710,,Switch,Redundanz,"Supervisor 1+1, Fabric, Netzteil und Lüfter (alle hot-swap)",18,Wertliste,Attribut
N77-C7718,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
N77-C7718,,Switch,Layer,L3,2,Wertliste,Attribut
N77-C7718,,Switch,Switching-Kapazität,1320 Gbit/s pro Steckplatz (6 Fabric-Module),8,Wertliste,Attribut
N77-C7718,,Switch,Bauform,19-Zoll-Rackmontage (26 HE),10,Wertliste,Attribut
N77-C7718,,Switch,Stromversorgung,"16 Netzteilschächte (3-kW AC/DC + 3,5-kW HV AC/DC)",11,Wertliste,Attribut
N77-C7718,,Switch,Kühlung,Front-to-Back; 3 redundante Lüftereinschübe (hot-swap),12,Wertliste,Attribut
N77-C7718,,Switch,Anwendung,Data-Center,15,Wertliste,Attribut
N77-C7718,,Switch,Steckplätze,18 (2 Supervisor + 16 I/O) + 6 Fabric-Steckplätze,16,Wertliste,Attribut
N77-C7718,,Switch,Unterstützte Supervisor-Engines,Cisco Nexus 7700 Supervisor-Engine (separat),17,Wertliste,Attribut
N77-C7718,,Switch,Redundanz,"Supervisor 1+1, Fabric, Netzteil und Lüfter (alle hot-swap)",18,Wertliste,Attribut
