Artikelnummer;Artikelname;Kurzbeschreibung;Beschreibung;URL-Pfad;Artikelgewicht;Versandgewicht;HAN;Hersteller;Versandklasse;Verkaufseinheit;Titel-Tag (SEO);Meta-Description (SEO);Kategorie Ebene 1;Kategorie Ebene 2;Kategorie Ebene 3;Überverkauf Plattform Hexwaren;Bestandsführung aktiv;Überverkäufe möglich
MS150-24T-4G-HW;Cisco Meraki MS150-24T-4G-HW cloud-gemanagter stapelbarer Layer-2-Access-Switch (24× 1G-RJ45, 4× SFP (1G));<p>Der Cisco Meraki MS150-24T-4G-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch: 24× 1G-RJ45, 4× SFP (1G), 56 Gbit/s, Stacking 80 Gbit/s, verwaltet über das Cisco Meraki Dashboard, ohne PoE.</p><p>Hinweis: Für den Betrieb des MS150-24T-4G-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit. Aktuelles, lieferbares Modell. Ungebrauchte Original-Hardware.</p>;"<p>Der Cisco Meraki MS150-24T-4G-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch der Meraki-MS150-Serie – ein Gerät mit 24× 1G-RJ45 und 4× SFP (1G) für den Enterprise- und Campus-Zugang.</p><p>Verwaltet wird der MS150-24T-4G-HW vollständig über das Cisco Meraki Dashboard (Meraki OS) – cloud-gemanagt ohne lokale CLI. Er liefert 56 Gbit/s Switching-Kapazität und Line-Rate (nicht-blockierend) Durchsatz und lässt sich per physischem Stacking (80 Gbit/s) zu einem logischen Switch bündeln und arbeitet im reinen Datenbetrieb ohne PoE. Hinweis: Für den Betrieb des MS150-24T-4G-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit.</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der MS150-24T-4G-HW mit aktiv (temperaturgeregelte lüfter) im Bereich 0 bis 45 °C. Der MS150-24T-4G-HW ist ein aktuelles, lieferbares Modell; Hexwaren führt ausschließlich ungebrauchte Original-Hardware. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco-meraki/ms150-24t-4g-hw;3,45;5,95;MS150-24T-4G-HW;Cisco;standard;Stk;Cisco Meraki MS150-24T-4G-HW L2-Switch | Hexwaren;Original Cisco Meraki MS150-24T-4G-HW: cloud-gemanagter stapelbarer L2-Switch, 24× 1G-RJ45, 4× SFP (1G), 56 Gbit/s. Meraki-Lizenz separat. Neuwertig.;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
MS150-24P-4G-HW;Cisco Meraki MS150-24P-4G-HW cloud-gemanagter stapelbarer Layer-2-Access-Switch (24× 1G-RJ45 (PoE), 4× SFP (1G));<p>Der Cisco Meraki MS150-24P-4G-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch: 24× 1G-RJ45 (PoE), 4× SFP (1G), 56 Gbit/s, Stacking 80 Gbit/s, verwaltet über das Cisco Meraki Dashboard, PoE.</p><p>Hinweis: Für den Betrieb des MS150-24P-4G-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit. Aktuelles, lieferbares Modell. Ungebrauchte Original-Hardware.</p>;"<p>Der Cisco Meraki MS150-24P-4G-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch der Meraki-MS150-Serie – ein Gerät mit 24× 1G-RJ45 (PoE) und 4× SFP (1G) für den Enterprise- und Campus-Zugang.</p><p>Verwaltet wird der MS150-24P-4G-HW vollständig über das Cisco Meraki Dashboard (Meraki OS) – cloud-gemanagt ohne lokale CLI. Er liefert 56 Gbit/s Switching-Kapazität und Line-Rate (nicht-blockierend) Durchsatz und lässt sich per physischem Stacking (80 Gbit/s) zu einem logischen Switch bündeln und versorgt seine Zugangsports per Power over Ethernet. Hinweis: Für den Betrieb des MS150-24P-4G-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit.</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der MS150-24P-4G-HW mit aktiv (temperaturgeregelte lüfter) im Bereich 0 bis 45 °C. Der MS150-24P-4G-HW ist ein aktuelles, lieferbares Modell; Hexwaren führt ausschließlich ungebrauchte Original-Hardware. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco-meraki/ms150-24p-4g-hw;3,60;6,10;MS150-24P-4G-HW;Cisco;standard;Stk;Cisco Meraki MS150-24P-4G-HW L2-Switch | Hexwaren;Original Cisco Meraki MS150-24P-4G-HW: cloud-gemanagter stapelbarer L2-Switch, 24× 1G-RJ45 (PoE), 4× SFP (1G), 56 Gbit/s, PoE. Meraki-Lizenz separat. Neuwertig.;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
MS150-24T-4X-HW;Cisco Meraki MS150-24T-4X-HW cloud-gemanagter stapelbarer Layer-2-Access-Switch (24× 1G-RJ45, 4× SFP+ (10G));<p>Der Cisco Meraki MS150-24T-4X-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch: 24× 1G-RJ45, 4× SFP+ (10G), 128 Gbit/s, Stacking 80 Gbit/s, verwaltet über das Cisco Meraki Dashboard, ohne PoE.</p><p>Hinweis: Für den Betrieb des MS150-24T-4X-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit. Aktuelles, lieferbares Modell. Ungebrauchte Original-Hardware.</p>;"<p>Der Cisco Meraki MS150-24T-4X-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch der Meraki-MS150-Serie – ein Gerät mit 24× 1G-RJ45 und 4× SFP+ (10G) für den Enterprise- und Campus-Zugang.</p><p>Verwaltet wird der MS150-24T-4X-HW vollständig über das Cisco Meraki Dashboard (Meraki OS) – cloud-gemanagt ohne lokale CLI. Er liefert 128 Gbit/s Switching-Kapazität und Line-Rate (nicht-blockierend) Durchsatz und lässt sich per physischem Stacking (80 Gbit/s) zu einem logischen Switch bündeln und arbeitet im reinen Datenbetrieb ohne PoE. Hinweis: Für den Betrieb des MS150-24T-4X-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit.</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der MS150-24T-4X-HW mit aktiv (temperaturgeregelte lüfter) im Bereich 0 bis 45 °C. Der MS150-24T-4X-HW ist ein aktuelles, lieferbares Modell; Hexwaren führt ausschließlich ungebrauchte Original-Hardware. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco-meraki/ms150-24t-4x-hw;3,45;5,95;MS150-24T-4X-HW;Cisco;standard;Stk;Cisco Meraki MS150-24T-4X-HW L2-Switch | Hexwaren;Original Cisco Meraki MS150-24T-4X-HW: cloud-gemanagter stapelbarer L2-Switch, 24× 1G-RJ45, 4× SFP+ (10G), 128 Gbit/s. Meraki-Lizenz separat. Neuwertig.;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
MS150-24P-4X-HW;Cisco Meraki MS150-24P-4X-HW cloud-gemanagter stapelbarer Layer-2-Access-Switch (24× 1G-RJ45 (PoE), 4× SFP+ (10G));<p>Der Cisco Meraki MS150-24P-4X-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch: 24× 1G-RJ45 (PoE), 4× SFP+ (10G), 128 Gbit/s, Stacking 80 Gbit/s, verwaltet über das Cisco Meraki Dashboard, PoE.</p><p>Hinweis: Für den Betrieb des MS150-24P-4X-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit. Aktuelles, lieferbares Modell. Ungebrauchte Original-Hardware.</p>;"<p>Der Cisco Meraki MS150-24P-4X-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch der Meraki-MS150-Serie – ein Gerät mit 24× 1G-RJ45 (PoE) und 4× SFP+ (10G) für den Enterprise- und Campus-Zugang.</p><p>Verwaltet wird der MS150-24P-4X-HW vollständig über das Cisco Meraki Dashboard (Meraki OS) – cloud-gemanagt ohne lokale CLI. Er liefert 128 Gbit/s Switching-Kapazität und Line-Rate (nicht-blockierend) Durchsatz und lässt sich per physischem Stacking (80 Gbit/s) zu einem logischen Switch bündeln und versorgt seine Zugangsports per Power over Ethernet. Hinweis: Für den Betrieb des MS150-24P-4X-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit.</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der MS150-24P-4X-HW mit aktiv (temperaturgeregelte lüfter) im Bereich 0 bis 45 °C. Der MS150-24P-4X-HW ist ein aktuelles, lieferbares Modell; Hexwaren führt ausschließlich ungebrauchte Original-Hardware. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco-meraki/ms150-24p-4x-hw;3,60;6,10;MS150-24P-4X-HW;Cisco;standard;Stk;Cisco Meraki MS150-24P-4X-HW L2-Switch | Hexwaren;Original Cisco Meraki MS150-24P-4X-HW: cloud-gemanagter stapelbarer L2-Switch, 24× 1G-RJ45 (PoE), 4× SFP+ (10G), 128 Gbit/s, PoE. Meraki-Lizenz separat. Neuwertig.;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
MS150-24MP-4X-HW;Cisco Meraki MS150-24MP-4X-HW cloud-gemanagter stapelbarer Layer-2-Access-Switch (16× 1G-RJ45 + 8× mGig-RJ45 (bis 5G) (PoE), 4× SFP+ (10G));<p>Der Cisco Meraki MS150-24MP-4X-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch: 16× 1G-RJ45 + 8× mGig-RJ45 (bis 5G) (PoE), 4× SFP+ (10G), 192 Gbit/s, Stacking 80 Gbit/s, verwaltet über das Cisco Meraki Dashboard, PoE.</p><p>Hinweis: Für den Betrieb des MS150-24MP-4X-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit. Aktuelles, lieferbares Modell. Ungebrauchte Original-Hardware.</p>;"<p>Der Cisco Meraki MS150-24MP-4X-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch der Meraki-MS150-Serie – ein Gerät mit 16× 1G-RJ45 + 8× mGig-RJ45 (bis 5G) (PoE) und 4× SFP+ (10G) für den Enterprise- und Campus-Zugang.</p><p>Verwaltet wird der MS150-24MP-4X-HW vollständig über das Cisco Meraki Dashboard (Meraki OS) – cloud-gemanagt ohne lokale CLI. Er liefert 192 Gbit/s Switching-Kapazität und Line-Rate (nicht-blockierend) Durchsatz und lässt sich per physischem Stacking (80 Gbit/s) zu einem logischen Switch bündeln und versorgt seine Zugangsports per Power over Ethernet. Hinweis: Für den Betrieb des MS150-24MP-4X-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit.</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der MS150-24MP-4X-HW mit aktiv (temperaturgeregelte lüfter) im Bereich 0 bis 45 °C. Der MS150-24MP-4X-HW ist ein aktuelles, lieferbares Modell; Hexwaren führt ausschließlich ungebrauchte Original-Hardware. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco-meraki/ms150-24mp-4x-hw;5,50;8,00;MS150-24MP-4X-HW;Cisco;standard;Stk;Cisco Meraki MS150-24MP-4X-HW L2-Switch | Hexwaren;Original Cisco Meraki MS150-24MP-4X-HW: cloud-gemanagter stapelbarer L2-Switch, 16× 1G-RJ45 + 8× mGig-RJ45 (bis 5G) (PoE), 4× SFP+ (10G), 192 Gbit/s, PoE. Meraki-Lizenz separat. Neuwertig.;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
MS150-48T-4G-HW;Cisco Meraki MS150-48T-4G-HW cloud-gemanagter stapelbarer Layer-2-Access-Switch (48× 1G-RJ45, 4× SFP (1G));<p>Der Cisco Meraki MS150-48T-4G-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch: 48× 1G-RJ45, 4× SFP (1G), 104 Gbit/s, Stacking 80 Gbit/s, verwaltet über das Cisco Meraki Dashboard, ohne PoE.</p><p>Hinweis: Für den Betrieb des MS150-48T-4G-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit. Aktuelles, lieferbares Modell. Ungebrauchte Original-Hardware.</p>;"<p>Der Cisco Meraki MS150-48T-4G-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch der Meraki-MS150-Serie – ein Gerät mit 48× 1G-RJ45 und 4× SFP (1G) für den Enterprise- und Campus-Zugang.</p><p>Verwaltet wird der MS150-48T-4G-HW vollständig über das Cisco Meraki Dashboard (Meraki OS) – cloud-gemanagt ohne lokale CLI. Er liefert 104 Gbit/s Switching-Kapazität und Line-Rate (nicht-blockierend) Durchsatz und lässt sich per physischem Stacking (80 Gbit/s) zu einem logischen Switch bündeln und arbeitet im reinen Datenbetrieb ohne PoE. Hinweis: Für den Betrieb des MS150-48T-4G-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit.</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der MS150-48T-4G-HW mit aktiv (temperaturgeregelte lüfter) im Bereich 0 bis 45 °C. Der MS150-48T-4G-HW ist ein aktuelles, lieferbares Modell; Hexwaren führt ausschließlich ungebrauchte Original-Hardware. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco-meraki/ms150-48t-4g-hw;5,10;7,60;MS150-48T-4G-HW;Cisco;standard;Stk;Cisco Meraki MS150-48T-4G-HW L2-Switch | Hexwaren;Original Cisco Meraki MS150-48T-4G-HW: cloud-gemanagter stapelbarer L2-Switch, 48× 1G-RJ45, 4× SFP (1G), 104 Gbit/s. Meraki-Lizenz separat. Neuwertig.;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
MS150-48LP-4G-HW;Cisco Meraki MS150-48LP-4G-HW cloud-gemanagter stapelbarer Layer-2-Access-Switch (48× 1G-RJ45 (PoE), 4× SFP (1G));<p>Der Cisco Meraki MS150-48LP-4G-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch: 48× 1G-RJ45 (PoE), 4× SFP (1G), 104 Gbit/s, Stacking 80 Gbit/s, verwaltet über das Cisco Meraki Dashboard, PoE.</p><p>Hinweis: Für den Betrieb des MS150-48LP-4G-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit. Aktuelles, lieferbares Modell. Ungebrauchte Original-Hardware.</p>;"<p>Der Cisco Meraki MS150-48LP-4G-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch der Meraki-MS150-Serie – ein Gerät mit 48× 1G-RJ45 (PoE) und 4× SFP (1G) für den Enterprise- und Campus-Zugang.</p><p>Verwaltet wird der MS150-48LP-4G-HW vollständig über das Cisco Meraki Dashboard (Meraki OS) – cloud-gemanagt ohne lokale CLI. Er liefert 104 Gbit/s Switching-Kapazität und Line-Rate (nicht-blockierend) Durchsatz und lässt sich per physischem Stacking (80 Gbit/s) zu einem logischen Switch bündeln und versorgt seine Zugangsports per Power over Ethernet. Hinweis: Für den Betrieb des MS150-48LP-4G-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit.</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der MS150-48LP-4G-HW mit aktiv (temperaturgeregelte lüfter) im Bereich 0 bis 45 °C. Der MS150-48LP-4G-HW ist ein aktuelles, lieferbares Modell; Hexwaren führt ausschließlich ungebrauchte Original-Hardware. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco-meraki/ms150-48lp-4g-hw;5,40;7,90;MS150-48LP-4G-HW;Cisco;standard;Stk;Cisco Meraki MS150-48LP-4G-HW L2-Switch | Hexwaren;Original Cisco Meraki MS150-48LP-4G-HW: cloud-gemanagter stapelbarer L2-Switch, 48× 1G-RJ45 (PoE), 4× SFP (1G), 104 Gbit/s, PoE. Meraki-Lizenz separat. Neuwertig.;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
MS150-48FP-4G-HW;Cisco Meraki MS150-48FP-4G-HW cloud-gemanagter stapelbarer Layer-2-Access-Switch (48× 1G-RJ45 (PoE), 4× SFP (1G));<p>Der Cisco Meraki MS150-48FP-4G-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch: 48× 1G-RJ45 (PoE), 4× SFP (1G), 104 Gbit/s, Stacking 80 Gbit/s, verwaltet über das Cisco Meraki Dashboard, PoE.</p><p>Hinweis: Für den Betrieb des MS150-48FP-4G-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit. Aktuelles, lieferbares Modell. Ungebrauchte Original-Hardware.</p>;"<p>Der Cisco Meraki MS150-48FP-4G-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch der Meraki-MS150-Serie – ein Gerät mit 48× 1G-RJ45 (PoE) und 4× SFP (1G) für den Enterprise- und Campus-Zugang.</p><p>Verwaltet wird der MS150-48FP-4G-HW vollständig über das Cisco Meraki Dashboard (Meraki OS) – cloud-gemanagt ohne lokale CLI. Er liefert 104 Gbit/s Switching-Kapazität und Line-Rate (nicht-blockierend) Durchsatz und lässt sich per physischem Stacking (80 Gbit/s) zu einem logischen Switch bündeln und versorgt seine Zugangsports per Power over Ethernet. Hinweis: Für den Betrieb des MS150-48FP-4G-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit.</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der MS150-48FP-4G-HW mit aktiv (temperaturgeregelte lüfter) im Bereich 0 bis 45 °C. Der MS150-48FP-4G-HW ist ein aktuelles, lieferbares Modell; Hexwaren führt ausschließlich ungebrauchte Original-Hardware. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco-meraki/ms150-48fp-4g-hw;5,40;7,90;MS150-48FP-4G-HW;Cisco;standard;Stk;Cisco Meraki MS150-48FP-4G-HW L2-Switch | Hexwaren;Original Cisco Meraki MS150-48FP-4G-HW: cloud-gemanagter stapelbarer L2-Switch, 48× 1G-RJ45 (PoE), 4× SFP (1G), 104 Gbit/s, PoE. Meraki-Lizenz separat. Neuwertig.;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
MS150-48T-4X-HW;Cisco Meraki MS150-48T-4X-HW cloud-gemanagter stapelbarer Layer-2-Access-Switch (48× 1G-RJ45, 4× SFP+ (10G));<p>Der Cisco Meraki MS150-48T-4X-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch: 48× 1G-RJ45, 4× SFP+ (10G), 176 Gbit/s, Stacking 80 Gbit/s, verwaltet über das Cisco Meraki Dashboard, ohne PoE.</p><p>Hinweis: Für den Betrieb des MS150-48T-4X-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit. Aktuelles, lieferbares Modell. Ungebrauchte Original-Hardware.</p>;"<p>Der Cisco Meraki MS150-48T-4X-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch der Meraki-MS150-Serie – ein Gerät mit 48× 1G-RJ45 und 4× SFP+ (10G) für den Enterprise- und Campus-Zugang.</p><p>Verwaltet wird der MS150-48T-4X-HW vollständig über das Cisco Meraki Dashboard (Meraki OS) – cloud-gemanagt ohne lokale CLI. Er liefert 176 Gbit/s Switching-Kapazität und Line-Rate (nicht-blockierend) Durchsatz und lässt sich per physischem Stacking (80 Gbit/s) zu einem logischen Switch bündeln und arbeitet im reinen Datenbetrieb ohne PoE. Hinweis: Für den Betrieb des MS150-48T-4X-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit.</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der MS150-48T-4X-HW mit aktiv (temperaturgeregelte lüfter) im Bereich 0 bis 45 °C. Der MS150-48T-4X-HW ist ein aktuelles, lieferbares Modell; Hexwaren führt ausschließlich ungebrauchte Original-Hardware. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco-meraki/ms150-48t-4x-hw;5,10;7,60;MS150-48T-4X-HW;Cisco;standard;Stk;Cisco Meraki MS150-48T-4X-HW L2-Switch | Hexwaren;Original Cisco Meraki MS150-48T-4X-HW: cloud-gemanagter stapelbarer L2-Switch, 48× 1G-RJ45, 4× SFP+ (10G), 176 Gbit/s. Meraki-Lizenz separat. Neuwertig.;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
MS150-48LP-4X-HW;Cisco Meraki MS150-48LP-4X-HW cloud-gemanagter stapelbarer Layer-2-Access-Switch (48× 1G-RJ45 (PoE), 4× SFP+ (10G));<p>Der Cisco Meraki MS150-48LP-4X-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch: 48× 1G-RJ45 (PoE), 4× SFP+ (10G), 176 Gbit/s, Stacking 80 Gbit/s, verwaltet über das Cisco Meraki Dashboard, PoE.</p><p>Hinweis: Für den Betrieb des MS150-48LP-4X-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit. Aktuelles, lieferbares Modell. Ungebrauchte Original-Hardware.</p>;"<p>Der Cisco Meraki MS150-48LP-4X-HW ist ein cloud-gemanagter, stapelbarer Layer-2-Access-Switch der Meraki-MS150-Serie – ein Gerät mit 48× 1G-RJ45 (PoE) und 4× SFP+ (10G) für den Enterprise- und Campus-Zugang.</p><p>Verwaltet wird der MS150-48LP-4X-HW vollständig über das Cisco Meraki Dashboard (Meraki OS) – cloud-gemanagt ohne lokale CLI. Er liefert 176 Gbit/s Switching-Kapazität und Line-Rate (nicht-blockierend) Durchsatz und lässt sich per physischem Stacking (80 Gbit/s) zu einem logischen Switch bündeln und versorgt seine Zugangsports per Power over Ethernet. Hinweis: Für den Betrieb des MS150-48LP-4X-HW ist eine Cisco-Meraki-Enterprise-Lizenz (Laufzeit 1, 3, 5, 7 oder 10 Jahre, separat erforderlich) zwingend nötig – ohne aktive Lizenz ist das Gerät nicht betriebsbereit.</p><p>Im 19-Zoll-Rack (1 HE) arbeitet der MS150-48LP-4X-HW mit aktiv (temperaturgeregelte lüfter) im Bereich 0 bis 45 °C. Der MS150-48LP-4X-HW ist ein aktuelles, lieferbares Modell; Hexwaren führt ausschließlich ungebrauchte Original-Hardware. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco-meraki/ms150-48lp-4x-hw;5,40;7,90;MS150-48LP-4X-HW;Cisco;standard;Stk;Cisco Meraki MS150-48LP-4X-HW L2-Switch | Hexwaren;Original Cisco Meraki MS150-48LP-4X-HW: cloud-gemanagter stapelbarer L2-Switch, 48× 1G-RJ45 (PoE), 4× SFP+ (10G), 176 Gbit/s, PoE. Meraki-Lizenz separat. Neuwertig.;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
