Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
R9W86A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R9W86A,,Switch,Layer,L3,2,Wertliste,Attribut
R9W86A,,Switch,Portanzahl,28,3,Wertliste,Attribut
R9W86A,,Switch,Port-Konfiguration,24× 1/10G-SFP+ + 4× QSFP28 (40/100G) (Uplink),4,Wertliste,Attribut
R9W86A,,Switch,Port-Geschwindigkeit,"1/10 GbE (SFP+, Access), 40/100 GbE (QSFP28-Uplink)",5,Wertliste,Attribut
R9W86A,,Switch,Uplink-Ports,4× QSFP28 (40/100G),6,Wertliste,Attribut
R9W86A,,Switch,PoE,Nein,7,Wertliste,Attribut
R9W86A,,Switch,Switching-Kapazität,"1,28 Tbit/s",8,Wertliste,Attribut
R9W86A,,Switch,Durchsatz,1.309 Mpps,9,Wertliste,Attribut
R9W86A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
R9W86A,,Switch,Stromversorgung,"2 feldaustauschbare Hot-Swap-Netzteile (N+1, im Bundle); AC 100–240 V",11,Wertliste,Attribut
R9W86A,,Switch,Kühlung,3 feldaustauschbare Hot-Swap-Lüfter (Airflow front-to-back),12,Wertliste,Attribut
R9W86A,,Switch,Stacking,"VSX (Aruba Virtual Switching Extension) – 2-Node-Hochverfügbarkeit, aktiv-aktiv mit synchronisiertem Forwarding-Zustand (MC-LAG)",13,Wertliste,Attribut
R9W86A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
R9W86A,,Switch,Anwendung,"Data-Center-Aggregation/Spine-Leaf-ToR (Layer 3, AOS-CX) mit BGP-EVPN/VXLAN, VSX-Hochverfügbarkeit und 40/100G-QSFP28-Uplinks",15,Wertliste,Attribut
R9W87A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R9W87A,,Switch,Layer,L3,2,Wertliste,Attribut
R9W87A,,Switch,Portanzahl,28,3,Wertliste,Attribut
R9W87A,,Switch,Port-Konfiguration,24× 1/10G-SFP+ + 4× QSFP28 (40/100G) (Uplink),4,Wertliste,Attribut
R9W87A,,Switch,Port-Geschwindigkeit,"1/10 GbE (SFP+, Access), 40/100 GbE (QSFP28-Uplink)",5,Wertliste,Attribut
R9W87A,,Switch,Uplink-Ports,4× QSFP28 (40/100G),6,Wertliste,Attribut
R9W87A,,Switch,PoE,Nein,7,Wertliste,Attribut
R9W87A,,Switch,Switching-Kapazität,"1,28 Tbit/s",8,Wertliste,Attribut
R9W87A,,Switch,Durchsatz,1.309 Mpps,9,Wertliste,Attribut
R9W87A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
R9W87A,,Switch,Stromversorgung,"2 feldaustauschbare Hot-Swap-Netzteile (N+1, im Bundle); AC 100–240 V",11,Wertliste,Attribut
R9W87A,,Switch,Kühlung,3 feldaustauschbare Hot-Swap-Lüfter (Airflow back-to-front),12,Wertliste,Attribut
R9W87A,,Switch,Stacking,"VSX (Aruba Virtual Switching Extension) – 2-Node-Hochverfügbarkeit, aktiv-aktiv mit synchronisiertem Forwarding-Zustand (MC-LAG)",13,Wertliste,Attribut
R9W87A,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
R9W87A,,Switch,Anwendung,"Data-Center-Aggregation/Spine-Leaf-ToR (Layer 3, AOS-CX) mit BGP-EVPN/VXLAN, VSX-Hochverfügbarkeit und 40/100G-QSFP28-Uplinks",15,Wertliste,Attribut
R9W94A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R9W94A,,Switch,Layer,L3,2,Wertliste,Attribut
R9W94A,,Switch,Portanzahl,28,3,Wertliste,Attribut
R9W94A,,Switch,Port-Konfiguration,24× 1/10G-SFP+ + 4× QSFP28 (40/100G) (Uplink),4,Wertliste,Attribut
R9W94A,,Switch,Port-Geschwindigkeit,"1/10 GbE (SFP+, Access), 40/100 GbE (QSFP28-Uplink)",5,Wertliste,Attribut
R9W94A,,Switch,Uplink-Ports,4× QSFP28 (40/100G),6,Wertliste,Attribut
R9W94A,,Switch,PoE,Nein,7,Wertliste,Attribut
R9W94A,,Switch,Switching-Kapazität,"1,28 Tbit/s",8,Wertliste,Attribut
R9W94A,,Switch,Durchsatz,1.309 Mpps,9,Wertliste,Attribut
R9W94A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
R9W94A,,Switch,Stromversorgung,"Feldaustauschbare Hot-Swap-Netzteile, separat bestellt (bis 2, N+1); AC",11,Wertliste,Attribut
R9W94A,,Switch,Kühlung,"Feldaustauschbare Hot-Swap-Lüfter, separat bestellt (Airflow konfigurierbar (front-to-back oder back-to-front))",12,Wertliste,Attribut
R9W94A,,Switch,Stacking,"VSX (Aruba Virtual Switching Extension) – 2-Node-Hochverfügbarkeit, aktiv-aktiv mit synchronisiertem Forwarding-Zustand (MC-LAG)",13,Wertliste,Attribut
R9W94A,,Switch,Betriebstemperatur,0 bis 40 °C (bei Front-to-Back-Konfiguration bis 45 °C),14,Wertliste,Attribut
R9W94A,,Switch,Anwendung,"Data-Center-Aggregation/Spine-Leaf-ToR (Layer 3, AOS-CX) mit BGP-EVPN/VXLAN, VSX-Hochverfügbarkeit und 40/100G-QSFP28-Uplinks",15,Wertliste,Attribut
R9W88A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R9W88A,,Switch,Layer,L3,2,Wertliste,Attribut
R9W88A,,Switch,Portanzahl,32,3,Wertliste,Attribut
R9W88A,,Switch,Port-Konfiguration,24× 100M/1/2.5/5/10G-BASE-T (Smart Rate) + 4× 1/10G-SFP+ + 4× QSFP28 (40/100G) (Uplink),4,Wertliste,Attribut
