Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
WS-C2960X-48FPD-L,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C2960X-48FPD-L,,Switch,Layer,L2,2,Wertliste,Attribut
WS-C2960X-48FPD-L,,Switch,Portanzahl,50,3,Wertliste,Attribut
WS-C2960X-48FPD-L,,Switch,Port-Konfiguration,48× 1G-RJ45 (PoE+) + 2× 10G-SFP+,4,Wertliste,Attribut
WS-C2960X-48FPD-L,,Switch,Port-Geschwindigkeit,1G (Uplink 10G),5,Wertliste,Attribut
WS-C2960X-48FPD-L,,Switch,Uplink-Ports,2× 10G-SFP+,6,Wertliste,Attribut
WS-C2960X-48FPD-L,,Switch,PoE,"Ja – PoE+ (802.3af/at), 740 W (Perpetual PoE)",7,Wertliste,Attribut
WS-C2960X-48FPD-L,,Switch,Switching-Kapazität,136 Gbit/s,8,Wertliste,Attribut
WS-C2960X-48FPD-L,,Switch,Durchsatz,"130,9 Mpps",9,Wertliste,Attribut
WS-C2960X-48FPD-L,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
WS-C2960X-48FPD-L,,Switch,Stromversorgung,Internes Netzteil (100–240 V AC); externe Redundanz über Cisco RPS 2300,11,Wertliste,Attribut
WS-C2960X-48FPD-L,,Switch,Kühlung,Aktiv (temperaturgeregelte Lüfter),12,Wertliste,Attribut
WS-C2960X-48FPD-L,,Switch,Stacking,"Ja – FlexStack-Plus (optional, bis zu 8 Einheiten, 80 Gbit/s)",13,Wertliste,Attribut
WS-C2960X-48FPD-L,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
WS-C2960X-48FPD-L,,Switch,Anwendung,"Enterprise-/Campus-Zugang (Layer-2-Access (LAN Base)); PoE+-Versorgung für IP-Telefone, WLAN-Access-Points und Kameras; per FlexStack-Plus bis 8 Einheiten stapelbar; verwaltet über Cisco IOS (CLI) und Web-UI, perpetual lizenziert",15,Wertliste,Attribut
WS-C2960X-48LPD-L,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C2960X-48LPD-L,,Switch,Layer,L2,2,Wertliste,Attribut
WS-C2960X-48LPD-L,,Switch,Portanzahl,50,3,Wertliste,Attribut
WS-C2960X-48LPD-L,,Switch,Port-Konfiguration,48× 1G-RJ45 (PoE+) + 2× 10G-SFP+,4,Wertliste,Attribut
WS-C2960X-48LPD-L,,Switch,Port-Geschwindigkeit,1G (Uplink 10G),5,Wertliste,Attribut
WS-C2960X-48LPD-L,,Switch,Uplink-Ports,2× 10G-SFP+,6,Wertliste,Attribut
WS-C2960X-48LPD-L,,Switch,PoE,"Ja – PoE+ (802.3af/at), 370 W (Perpetual PoE)",7,Wertliste,Attribut
WS-C2960X-48LPD-L,,Switch,Switching-Kapazität,136 Gbit/s,8,Wertliste,Attribut
WS-C2960X-48LPD-L,,Switch,Durchsatz,"130,9 Mpps",9,Wertliste,Attribut
WS-C2960X-48LPD-L,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
WS-C2960X-48LPD-L,,Switch,Stromversorgung,Internes Netzteil (100–240 V AC); externe Redundanz über Cisco RPS 2300,11,Wertliste,Attribut
WS-C2960X-48LPD-L,,Switch,Kühlung,Aktiv (temperaturgeregelte Lüfter),12,Wertliste,Attribut
