Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
N2K-C2148T,,Switch,Switch-Typ,Fabric Extender,1,Wertliste,Attribut
N2K-C2148T,,Switch,Layer,Fabric Extender,2,Wertliste,Attribut
N2K-C2148T,,Switch,Portanzahl,48,3,Wertliste,Attribut
N2K-C2148T,,Switch,Port-Konfiguration,"48× 1000BASE-T (RJ-45, Host); vier 10G-SFP+ Fabric-Uplinks",4,Wertliste,Attribut
N2K-C2148T,,Switch,Port-Geschwindigkeit,"1 GbE (1000BASE-T, RJ-45)",5,Wertliste,Attribut
N2K-C2148T,,Switch,Uplink-Ports,4× 10G-SFP+,6,Wertliste,Attribut
N2K-C2148T,,Switch,PoE,Nein,7,Wertliste,Attribut
N2K-C2148T,,Switch,Switching-Kapazität,176 Gbit/s,8,Wertliste,Attribut
N2K-C2148T,,Switch,Durchsatz,131 Mpps,9,Wertliste,Attribut
N2K-C2148T,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N2K-C2148T,,Switch,Stromversorgung,2× redundant (Hot-Swap),11,Wertliste,Attribut
N2K-C2148T,,Switch,Kühlung,Hot-Swap-Lüfter (Airflow wählbar: Front-to-Back/Back-to-Front),12,Wertliste,Attribut
N2K-C2148T,,Switch,Stacking,Nein,13,Wertliste,Attribut
N2K-C2148T,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N2K-C2148T,,Switch,Anwendung,"Data-Center Top-of-Rack Fabric Extender (Gen-1, 1 GbE) – 48 hostseitige 1000BASE-T-Ports; Fabric über vier 10G-SFP+ zum Parent; transparent vom Parent-Switch (NX-OS) verwaltet, kein eigenes OS; Parent: Nexus 5000; Oversubscription 1,2:1; kein FCoE",15,Wertliste,Attribut
N2K-C2224TP-1GE,,Switch,Switch-Typ,Fabric Extender,1,Wertliste,Attribut
N2K-C2224TP-1GE,,Switch,Layer,Fabric Extender,2,Wertliste,Attribut
N2K-C2224TP-1GE,,Switch,Portanzahl,24,3,Wertliste,Attribut
