Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
C6880-X-LE,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C6880-X-LE,,Switch,Layer,L3,2,Wertliste,Attribut
C6880-X-LE,,Switch,Portanzahl,16,3,Wertliste,Attribut
C6880-X-LE,,Switch,Port-Konfiguration,16× 10G/1G SFP+,4,Wertliste,Attribut
C6880-X-LE,,Switch,Port-Geschwindigkeit,10G,5,Wertliste,Attribut
C6880-X-LE,,Switch,PoE,Nein,7,Wertliste,Attribut
C6880-X-LE,,Switch,Switching-Kapazität,bis 2 Tbit/s (220 Gbit/s je Steckplatz),8,Wertliste,Attribut
C6880-X-LE,,Switch,Durchsatz,bis 300 Mpps,9,Wertliste,Attribut
C6880-X-LE,,Switch,Bauform,19-Zoll-Rackmontage (5 HE),10,Wertliste,Attribut
C6880-X-LE,,Switch,Stromversorgung,"Redundante AC/DC-Netzteile 3000 W (1+1, hot-swap; Netzteil separat zu bestellen)",11,Wertliste,Attribut
C6880-X-LE,,Switch,Kühlung,N+1-Lüftermodul (hot-swap; Lüfter-Tray separat),12,Wertliste,Attribut
C6880-X-LE,,Switch,Stacking,Nein,13,Wertliste,Attribut
C6880-X-LE,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
C6880-X-LE,,Switch,Anwendung,"Campus-/Rechenzentrums-Aggregation und Backbone (Layer-3, 10-Gigabit); erweiterbares Fixed-Chassis mit 256.000 IPv4-Routen (Standard-Tabellen); MACsec-Hardware-Verschlüsselung (802.1AE) und Cisco TrustSec; VSS-Hochverfügbarkeit (1+1); MPLS/VPLS/EVN; verwaltet über klassisches Cisco IOS (nicht IOS-XE; Catalyst-6500-Sup2T-Architektur, IOS 15.x SY)",15,Wertliste,Attribut
C6880-X,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C6880-X,,Switch,Layer,L3,2,Wertliste,Attribut
C6880-X,,Switch,Portanzahl,16,3,Wertliste,Attribut
C6880-X,,Switch,Port-Konfiguration,16× 10G/1G SFP+,4,Wertliste,Attribut
C6880-X,,Switch,Port-Geschwindigkeit,10G,5,Wertliste,Attribut
C6880-X,,Switch,PoE,Nein,7,Wertliste,Attribut
C6880-X,,Switch,Switching-Kapazität,bis 2 Tbit/s (220 Gbit/s je Steckplatz),8,Wertliste,Attribut
C6880-X,,Switch,Durchsatz,bis 300 Mpps,9,Wertliste,Attribut
C6880-X,,Switch,Bauform,19-Zoll-Rackmontage (5 HE),10,Wertliste,Attribut
C6880-X,,Switch,Stromversorgung,"Redundante AC/DC-Netzteile 3000 W (1+1, hot-swap; Netzteil separat zu bestellen)",11,Wertliste,Attribut
C6880-X,,Switch,Kühlung,N+1-Lüftermodul (hot-swap; Lüfter-Tray separat),12,Wertliste,Attribut
C6880-X,,Switch,Stacking,Nein,13,Wertliste,Attribut
C6880-X,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
C6880-X,,Switch,Anwendung,"Campus-/Rechenzentrums-Aggregation und Backbone (Layer-3, 10-Gigabit); erweiterbares Fixed-Chassis mit 2.048.000 IPv4-Routen (XL-Tabellen); MACsec-Hardware-Verschlüsselung (802.1AE) und Cisco TrustSec; VSS-Hochverfügbarkeit (1+1); MPLS/VPLS/EVN; verwaltet über klassisches Cisco IOS (nicht IOS-XE; Catalyst-6500-Sup2T-Architektur, IOS 15.x SY)",15,Wertliste,Attribut
C6816-X-LE,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C6816-X-LE,,Switch,Layer,L3,2,Wertliste,Attribut
C6816-X-LE,,Switch,Portanzahl,16,3,Wertliste,Attribut
C6816-X-LE,,Switch,Port-Konfiguration,16× 10G SFP/SFP+,4,Wertliste,Attribut
C6816-X-LE,,Switch,Port-Geschwindigkeit,10G,5,Wertliste,Attribut
C6816-X-LE,,Switch,PoE,Nein,7,Wertliste,Attribut
C6816-X-LE,,Switch,Switching-Kapazität,bis 80 Gbit/s (Vollduplex),8,Wertliste,Attribut
C6816-X-LE,,Switch,Durchsatz,bis 60 Mpps,9,Wertliste,Attribut
C6816-X-LE,,Switch,Bauform,19-Zoll-Rackmontage (2 HE),10,Wertliste,Attribut
C6816-X-LE,,Switch,Stromversorgung,"Redundante AC/DC-Netzteile 750 W (1+1, hot-swap)",11,Wertliste,Attribut
C6816-X-LE,,Switch,Kühlung,"Lüfter-Tray (vier redundante, austauschbare Lüfter)",12,Wertliste,Attribut
C6816-X-LE,,Switch,Stacking,Nein,13,Wertliste,Attribut
C6816-X-LE,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
C6816-X-LE,,Switch,Anwendung,"Campus-/Rechenzentrums-Backbone und -Aggregation (Layer-3, 10-Gigabit); fester 10G-Switch mit 16 SFP/SFP+-Ports; MACsec (802.1AE) und Cisco TrustSec; VSS-Hochverfügbarkeit (1+1); MPLS/VPLS/LISP; verwaltet über klassisches Cisco IOS (nicht IOS-XE; Catalyst-6500-Sup2T-Architektur, IOS 15.x SY)",15,Wertliste,Attribut
C6832-X-LE,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C6832-X-LE,,Switch,Layer,L3,2,Wertliste,Attribut
C6832-X-LE,,Switch,Portanzahl,32,3,Wertliste,Attribut
C6832-X-LE,,Switch,Port-Konfiguration,32× 10G SFP/SFP+,4,Wertliste,Attribut
C6832-X-LE,,Switch,Port-Geschwindigkeit,10G,5,Wertliste,Attribut
C6832-X-LE,,Switch,PoE,Nein,7,Wertliste,Attribut
C6832-X-LE,,Switch,Switching-Kapazität,bis 160 Gbit/s (Vollduplex),8,Wertliste,Attribut
C6832-X-LE,,Switch,Durchsatz,bis 120 Mpps,9,Wertliste,Attribut
C6832-X-LE,,Switch,Bauform,19-Zoll-Rackmontage (2 HE),10,Wertliste,Attribut
C6832-X-LE,,Switch,Stromversorgung,"Redundante AC/DC-Netzteile 750 W (1+1, hot-swap)",11,Wertliste,Attribut
C6832-X-LE,,Switch,Kühlung,"Lüfter-Tray (vier redundante, austauschbare Lüfter)",12,Wertliste,Attribut
C6832-X-LE,,Switch,Stacking,Nein,13,Wertliste,Attribut
C6832-X-LE,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
C6832-X-LE,,Switch,Anwendung,"Campus-/Rechenzentrums-Backbone und -Aggregation (Layer-3, 10-Gigabit); fester 10G-Switch mit 32 SFP/SFP+-Ports; MACsec (802.1AE) und Cisco TrustSec; VSS-Hochverfügbarkeit (1+1); MPLS/VPLS/LISP; verwaltet über klassisches Cisco IOS (nicht IOS-XE; Catalyst-6500-Sup2T-Architektur, IOS 15.x SY)",15,Wertliste,Attribut
C6824-X-LE-40G,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C6824-X-LE-40G,,Switch,Layer,L3,2,Wertliste,Attribut
C6824-X-LE-40G,,Switch,Portanzahl,24,3,Wertliste,Attribut
C6824-X-LE-40G,,Switch,Port-Konfiguration,24× 10G SFP/SFP+,4,Wertliste,Attribut
C6824-X-LE-40G,,Switch,Port-Geschwindigkeit,10G,5,Wertliste,Attribut
