Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
WS-C3560CG-8TC-S,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C3560CG-8TC-S,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C3560CG-8TC-S,,Switch,Portanzahl,10,3,Wertliste,Attribut
WS-C3560CG-8TC-S,,Switch,Port-Konfiguration,8× 1G-RJ45 + 2× Dual-Purpose (1G-RJ45/SFP),4,Wertliste,Attribut
WS-C3560CG-8TC-S,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
WS-C3560CG-8TC-S,,Switch,PoE,Nein,7,Wertliste,Attribut
WS-C3560CG-8TC-S,,Switch,Switching-Kapazität,20 Gbit/s,8,Wertliste,Attribut
WS-C3560CG-8TC-S,,Switch,Durchsatz,"14,9 Mpps",9,Wertliste,Attribut
WS-C3560CG-8TC-S,,Switch,Bauform,"Kompakt-Gehäuse (lüfterlos, geringe Bautiefe)",10,Wertliste,Attribut
WS-C3560CG-8TC-S,,Switch,Stromversorgung,"Internes Netzteil (100–240 V AC, lüfterlos)",11,Wertliste,Attribut
WS-C3560CG-8TC-S,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
WS-C3560CG-8TC-S,,Switch,Stacking,Nein,13,Wertliste,Attribut
WS-C3560CG-8TC-S,,Switch,Betriebstemperatur,-5 bis 40 °C,14,Wertliste,Attribut
WS-C3560CG-8TC-S,,Switch,Anwendung,"Kompakter, lüfterloser Layer-3-Access außerhalb des Verteilerschranks (IP Base) – Verkaufsfläche, Klassenraum, Hotelzimmer, Fertigung; reine Datenports ohne PoE; Gigabit-Downlinks; Routed Access mit MACsec-Verschlüsselung; wand-, rack- oder DIN-schienen-montierbar; verwaltet über Cisco IOS (CLI)",15,Wertliste,Attribut
WS-C3560CG-8PC-S,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C3560CG-8PC-S,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C3560CG-8PC-S,,Switch,Portanzahl,10,3,Wertliste,Attribut
WS-C3560CG-8PC-S,,Switch,Port-Konfiguration,8× 1G-RJ45 (PoE+) + 2× Dual-Purpose (1G-RJ45/SFP),4,Wertliste,Attribut
WS-C3560CG-8PC-S,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
WS-C3560CG-8PC-S,,Switch,PoE,"Ja – PoE+ (IEEE 802.3at, bis 30 W/Port), 124 W",7,Wertliste,Attribut
WS-C3560CG-8PC-S,,Switch,Switching-Kapazität,20 Gbit/s,8,Wertliste,Attribut
WS-C3560CG-8PC-S,,Switch,Durchsatz,"14,9 Mpps",9,Wertliste,Attribut
WS-C3560CG-8PC-S,,Switch,Bauform,"Kompakt-Gehäuse (lüfterlos, geringe Bautiefe)",10,Wertliste,Attribut
WS-C3560CG-8PC-S,,Switch,Stromversorgung,"Internes Netzteil (100–240 V AC, lüfterlos)",11,Wertliste,Attribut
WS-C3560CG-8PC-S,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
WS-C3560CG-8PC-S,,Switch,Stacking,Nein,13,Wertliste,Attribut
WS-C3560CG-8PC-S,,Switch,Betriebstemperatur,-5 bis 40 °C,14,Wertliste,Attribut
