Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JG894A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JG894A,,Switch,Layer,L3,2,Wertliste,Attribut
JG894A,,Switch,Portanzahl,54,3,Wertliste,Attribut
JG894A,,Switch,Port-Konfiguration,48× 10/100/1000 (RJ45) + 4× 10G SFP+ + 2× 40G QSFP+ (Uplink),4,Wertliste,Attribut
JG894A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 10 GbE (SFP+), 40 GbE (QSFP+)",5,Wertliste,Attribut
JG894A,,Switch,Uplink-Ports,2× 40G QSFP+,6,Wertliste,Attribut
JG894A,,Switch,PoE,Nein,7,Wertliste,Attribut
JG894A,,Switch,Switching-Kapazität,336 Gbit/s,8,Wertliste,Attribut
JG894A,,Switch,Durchsatz,250 Mpps,9,Wertliste,Attribut
JG894A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JG894A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
JG894A,,Switch,Kühlung,"Lüftergekühlt (Hot-Swap-Lüftertrays, Airflow front-to-back oder back-to-front wählbar)",12,Wertliste,Attribut
JG894A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JG894A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JG894A,,Switch,Anwendung,"Rechenzentrums-Top-of-Rack (Layer 3, HPE Comware) mit 10/40-GbE-Ports, statischem/RIP-Routing und IRF-Stacking",15,Wertliste,Attribut
JG896A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JG896A,,Switch,Layer,L3,2,Wertliste,Attribut
JG896A,,Switch,Portanzahl,42,3,Wertliste,Attribut
JG896A,,Switch,Port-Konfiguration,40× 10G SFP+ + 2× 40G QSFP+ (Uplink),4,Wertliste,Attribut
JG896A,,Switch,Port-Geschwindigkeit,"10 GbE (SFP+), 40 GbE (QSFP+)",5,Wertliste,Attribut
JG896A,,Switch,Uplink-Ports,2× 40G QSFP+,6,Wertliste,Attribut
JG896A,,Switch,PoE,Nein,7,Wertliste,Attribut
JG896A,,Switch,Switching-Kapazität,960 Gbit/s,8,Wertliste,Attribut
JG896A,,Switch,Durchsatz,"714,2 Mpps",9,Wertliste,Attribut
JG896A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JG896A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
JG896A,,Switch,Kühlung,"Lüftergekühlt (Hot-Swap-Lüftertrays, Airflow front-to-back oder back-to-front wählbar)",12,Wertliste,Attribut
JG896A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JG896A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JG896A,,Switch,Anwendung,"Rechenzentrums-Top-of-Rack (Layer 3, HPE Comware) mit 10/40-GbE-Ports, statischem/RIP-Routing und IRF-Stacking",15,Wertliste,Attribut
JG898A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JG898A,,Switch,Layer,L3,2,Wertliste,Attribut
JG898A,,Switch,Portanzahl,42,3,Wertliste,Attribut
JG898A,,Switch,Port-Konfiguration,32× 10GBASE-T (RJ45) + 8× 10G SFP+ + 2× 40G QSFP+ (Uplink),4,Wertliste,Attribut
JG898A,,Switch,Port-Geschwindigkeit,"10 GbE (10GBASE-T, RJ45), 10 GbE (SFP+), 40 GbE (QSFP+)",5,Wertliste,Attribut
JG898A,,Switch,Uplink-Ports,2× 40G QSFP+,6,Wertliste,Attribut
JG898A,,Switch,PoE,Nein,7,Wertliste,Attribut
JG898A,,Switch,Switching-Kapazität,960 Gbit/s,8,Wertliste,Attribut
JG898A,,Switch,Durchsatz,"714,2 Mpps",9,Wertliste,Attribut
JG898A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JG898A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
JG898A,,Switch,Kühlung,"Lüftergekühlt (Hot-Swap-Lüftertrays, Airflow front-to-back oder back-to-front wählbar)",12,Wertliste,Attribut
JG898A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JG898A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JG898A,,Switch,Anwendung,"Rechenzentrums-Top-of-Rack (Layer 3, HPE Comware) mit 10/40-GbE-Ports, statischem/RIP-Routing und IRF-Stacking",15,Wertliste,Attribut
