Artikelnummer,Attributname,Attributwert,Source_URL,Confidence,Verified_At
SF550X-24,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24,Layer,L3,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24,Portanzahl,28,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24,Port-Konfiguration,24× FE-RJ45 + 2× 10G-Combo + 2× 10G-SFP+,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24,Port-Geschwindigkeit,100M (Uplink 10G),https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24,Uplink-Ports,2× 10G-Combo + 2× 10G-SFP+,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24,PoE,Nein,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24,Switching-Kapazität,"84,8 Gbit/s",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24,Durchsatz,"63,09 Mpps",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24,Bauform,19-Zoll-Rackmontage (1 HE),https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24,Stromversorgung,"Internes Universalnetzteil (100–240 V) + RPS-Anschluss (Cisco RPS2300, externe Stromredundanz)",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24,Kühlung,"1+1-redundante Smart-Fan-Lüfter (38,3 dB)",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24,Stacking,"Ja – Echtes Stacking (bis zu 8 Einheiten, 400 Ports; Hybrid-Stack)",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24,Betriebstemperatur,0 bis 50 °C,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24,Anwendung,"Anspruchsvolle kleine und mittlere Netze mit redundantem L3-Core/-Aggregation; reine 10G-L3-Aggregation ohne PoE; dynamisches Routing (RIP/VRRP), echtes Stacking bis 8 Einheiten, RPS-Stromredundanz und N+1-Lüfter; managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24,SF550X-24,EoL,"Cisco 550X Series End-of-Sale Dezember 2019 (SF550X+SG550XG 20.12.2019; SG550X/SX550X später) — abgelöst durch Cisco Business, L3-/8er-Stack-/RPS-Nische ohne direkten Ersatz; informativ geführt, nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,2026-06-29T03:56:55Z
SF550X-24P,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24P,Layer,L3,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24P,Portanzahl,28,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24P,Port-Konfiguration,24× FE-RJ45 (PoE+) + 2× 10G-Combo + 2× 10G-SFP+,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24P,Port-Geschwindigkeit,100M (Uplink 10G),https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24P,Uplink-Ports,2× 10G-Combo + 2× 10G-SFP+,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24P,PoE,"Ja – PoE+ (802.3af/at) inkl. 8× 60-W-PoE-Ports, 195 W",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24P,Switching-Kapazität,"84,8 Gbit/s",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24P,Durchsatz,"63,09 Mpps",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24P,Bauform,19-Zoll-Rackmontage (1 HE),https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24P,Stromversorgung,"Internes Universalnetzteil (100–240 V) + RPS-Anschluss (Cisco RPS2300, externe Stromredundanz)",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24P,Kühlung,"2+1-redundante Smart-Fan-Lüfter (41,6 dB)",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24P,Stacking,"Ja – Echtes Stacking (bis zu 8 Einheiten, 400 Ports; Hybrid-Stack)",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24P,Betriebstemperatur,0 bis 50 °C,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24P,Anwendung,"Anspruchsvolle kleine und mittlere Netze mit redundantem L3-Core/-Aggregation; PoE+-Versorgung für Access-Points, Kameras und IP-Telefone; dynamisches Routing (RIP/VRRP), echtes Stacking bis 8 Einheiten, RPS-Stromredundanz und N+1-Lüfter; managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24P,SF550X-24P,EoL,"Cisco 550X Series End-of-Sale Dezember 2019 (SF550X+SG550XG 20.12.2019; SG550X/SX550X später) — abgelöst durch Cisco Business, L3-/8er-Stack-/RPS-Nische ohne direkten Ersatz; informativ geführt, nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,2026-06-29T03:56:55Z
SF550X-24MP,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24MP,Layer,L3,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24MP,Portanzahl,28,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24MP,Port-Konfiguration,24× FE-RJ45 (PoE+) + 2× 10G-Combo + 2× 10G-SFP+,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24MP,Port-Geschwindigkeit,100M (Uplink 10G),https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24MP,Uplink-Ports,2× 10G-Combo + 2× 10G-SFP+,https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24MP,PoE,"Ja – PoE+ (802.3af/at) inkl. 8× 60-W-PoE-Ports, 382 W",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24MP,Switching-Kapazität,"84,8 Gbit/s",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24MP,Durchsatz,"63,09 Mpps",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24MP,Bauform,19-Zoll-Rackmontage (1 HE),https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24MP,Stromversorgung,"Internes Universalnetzteil (100–240 V) + RPS-Anschluss (Cisco RPS2300, externe Stromredundanz)",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24MP,Kühlung,"3+1-redundante Smart-Fan-Lüfter (41,2 dB)",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
SF550X-24MP,Stacking,"Ja – Echtes Stacking (bis zu 8 Einheiten, 400 Ports; Hybrid-Stack)",https://www.cisco.com/c/en/us/products/collateral/switches/550x-series-stackable-managed-switches/datasheet-c78-735874.html,datasheet,2026-06-29T03:56:55Z
